spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
74204	all		Summon Tank								
74205	all		Summon Tank								
74206	all		[DND] Create Teleporter								
74209	all		Playback Speech		Give a speech from one of Toby's prepared speeches.						
74210	all		Item - Shaman T10 Elemental 4P Effect								
74219	all		Perform Speech		Give a speech from one of Toby's prepared speeches.						
74222	all		Perform Speech		Give a speech from one of Toby's prepared speeches.						
74267	all		Cult Disguise		Disguise yourself as a member of the new Orgrimmar doomsday cult.	Disguised as a doomsday cult recruit.					
74270	all		Remorseless Winter		Creates a massive winter storm, dealing $73791s1 Frost damage per second to all surrounding enemies within $73791a1 yards.	Deals $73791s1 Frost damage per second to all surrounding enemies.					
74271	all		Remorseless Winter		Creates a massive winter storm, dealing $73792s1 Frost damage per second to all surrounding enemies within $73792a1 yards.	Deals $73792s1 Frost damage per second to all surrounding enemies.					
74272	all		Remorseless Winter		Creates a massive winter storm, dealing $73793s1 Frost damage per second to all surrounding enemies within $73793a1 yards.	Deals $73793s1 Frost damage per second to all surrounding enemies.					
74273	all		Remorseless Winter		Creates a massive winter storm, dealing $73791s1 Frost damage per second to all surrounding enemies within $73791a1 yards.	Deals $73791s1 Frost damage per second to all surrounding enemies.					
74274	all		Remorseless Winter		Creates a massive winter storm, dealing $73792s1 Frost damage per second to all surrounding enemies within $73792a1 yards.	Deals $73792s1 Frost damage per second to all surrounding enemies.					
74275	all		Remorseless Winter		Creates a massive winter storm, dealing $73793s1 Frost damage per second to all surrounding enemies within $73793a1 yards.	Deals $73793s1 Frost damage per second to all surrounding enemies.					
74276	all		In Frostmourne Room								
74280	all		Malleable Goo		Professor Putricide bounces a Malleable ball of Green Goo at the target, inflicting $70853s1 damage and slowing attack and cast speed by $70853s2% for $70853d.						
74281	all		Malleable Goo		Professor Putricide bounces a Malleable ball of Green Goo at the target, inflicting $70853s1 damage and slowing attack and cast speed by $70853s2% for $70853d.						
74282	all		Shadow Trap								
74283	all		Ground Rockets Aura								
74284	all		Ground Rockets		Shoots of volley of rockets at the target and anyone within $a1 units of the target.						
74285	all		Apply Ground Rockets Aura								
74286	all		Apply Ground Rockets Aura								
74291	all		Summon GT Bomber								
74295	all		Harvest Souls		Attempts to harvest the soul of all nearby enemies, dealing $s1 Shadow damage per second for $d. If a target is still alive after the channel is completed, that target's soul will be transfered into Frostmourne to be devoured.	Deals $s1 Shadow damage per second.					
74296	all		Harvest Souls		Attempts to harvest the soul of all nearby enemies, dealing $s1 Shadow damage per second for $d. If a target is still alive after the channel is completed, that target's soul will be transfered into Frostmourne to be devoured.	Deals $s1 Shadow damage per second.					
74297	all		Harvest Souls		Attempts to harvest the soul of all nearby enemies, dealing $s1 Shadow damage per second for $d. If a target is still alive after the channel is completed, that target's soul will be transfered into Frostmourne to be devoured.	Deals $s1 Shadow damage per second.					
74299	all		Summon Spirit Bomb								
74300	all		Summon Spirit Bomb								
74302	all		Summon Spirit Bomb								
74306	all		Ooze + Gas Variable Clear								
74307	all		Tank Buster								
74310	all		GT Phase			You feel at peace with the world.					
74311	all		Fire Rocket								
74313	all		Ground Rocket Impact		Shoots of volley of rockets at the target and anyone within $a1 units of the target.						
74318	all		Harvested Soul			Increases all damage dealt by $s1%.					
74319	all		Harvested Soul			Increases all damage dealt by $s1%.					
74320	all		Harvested Soul			Increases all damage dealt by $s1%.					
74321	all		Harvested Soul			Increases all damage dealt by $s1%.					
74322	all		Harvested Soul			Increases all damage dealt by $s1%.					
74323	all		Harvested Soul			Increases all damage dealt by $s1%.					
74324	all		Cultist Kagarn Credit								
74325	all		Harvest Soul		Attempts to harvest the target's soul, dealing $s1 Shadow damage per second for $d. If the target is still alive after the channel is completed, the target's soul will be transfered into Frostmourne to be devoured.	Deals $s1 Shadow damage per second.					
74326	all		Harvest Soul		Attempts to harvest the target's soul, dealing $s1 Shadow damage per second for $d. If the target is still alive after the channel is completed, the target's soul will be transfered into Frostmourne to be devoured.	Deals $s1 Shadow damage per second.					
74327	all		Harvest Soul		Attempts to harvest the target's soul, dealing $s1 Shadow damage per second for $d. If the target is still alive after the channel is completed, the target's soul will be transfered into Frostmourne to be devoured.	Deals $s1 Shadow damage per second.					
74328	all		Cultist Agtar Credit								
74329	all		Cultist Tokka Credit								
74330	all		Cultist Rokaga Credit								
74341	all		Summon Spirit Bomb								
74342	all		Summon Spirit Bomb								
74343	all		Summon Spirit Bomb								
74347	all		Silenced - Gag Order		Gives your Shield Bash and Heroic Throw abilities a chance to silence the target for $18498d and increases the damage of your Shield Slam ability.	Silenced.					
74352	all		Wings of the Damned			Unable to be slowed by more than ${100-$m1}%.					
74357	all		Detect Poster Location Marker	Rank 1							
74358	all		Detect Poster Location Marker								
74361	all		Summon Val'kyr Periodic		Summons a Val'kyr Shadowguard.						
74367	all		Cleave Armor		Reduces an enemy's armor by $s1% for $d. Effect stacks up to 5 times.	Armor reduced by $s1%.					
74379	all		Shadow Channeling								
74384	all		Intimidating Roar		Roars at nearby enemies, paralyzing them with terror for $d.	Intimidated.					
74392	all		Blast Nova		Inflicts $s1 Fire damage to nearby enemies.						
74393	all		Blast Nova		Inflicts $s1 Fire damage to nearby enemies.						
74394	all		Lava Gout		Inflicts $s1 Fire damage to an enemy.						
74395	all		Lava Gout		Inflicts $s1 Fire damage to an enemy.						
74396	all		Fingers of Frost		Gives your Chill effects a chance to grant you the Fingers of Frost effect, which treats your next spells cast as if the target were Frozen.  Lasts $44544d.	Your spells treat the target as if it were Frozen. $s1 $Lcharge:charges;.					
74397	all		Extinguish Flames								
74398	all		Summon Flamecaller								
74399	all		Charge								
74400	all		Cho'Gall Speech Credit								
74401	all		Cosmetic - Parachute								
74403	all		Flame Breath		Inflicts $s2 Fire damage to enemies in a cone in front of the caster.						
74404	all		Flame Breath		Inflicts $s2 Fire damage to enemies in a cone in front of the caster.						
74410	all		Arena - Dampening								
74411	all		Battleground - Dampening								
74412	all		Emergency Recall			You feel disoriented from being forcefully teleported.					
74413	all		Attack								
74414	all		Shoot		Shoots at an enemy, inflicting Physical damage.						
74417	all		Burst Shoot		Shoots at an enemy, inflicting Physical damage.						
74418	all		Summon Raging Fire Elemental								
74420	all		Fire Missile								
74421	all		Fire Missile		Shoots a missile at an enemy, inflicting $s1 Fire damage.						
74422	all		Fire Missile								
74423	all		Summon Raging Storm Elemental								
74424	all		Force Cast Summon Raging Fire Elemental								
74430	all		Fire Rocket								
74438	all		Machine Gun		A channeled attack that deals $74439s1 damage every quarter-second to target enemy for $d. This effect ignores armor.						
74439	all		Machine Gun		A channeled attack that deals $74439s1 damage every quarter-second to target enemy for $74439d. This effect ignores armor.						
74440	all		Flame Spray		Inflicts $74441s1 Fire damage to enemies in front of the caster within $74441a1 yards.						
74441	all		Flame Spray		Inflicts $74441s1 Fire damage to enemies in front of the caster within $74441a1 yards.						
74444	all		Cancel Empowered Aura								
74445	all		Val'kyr Carry								
74446	all		Temp Tentacle								
74451	all		Conjure recruit's robe								
74452	all		Conflagration		Conjures spheres of fiery energy to engulf enemies in a blazing conflagration.						
74453	all		Flame Beacon		Marks a target for fiery conflagration.	Being tracked by Saviana's fiery orbs.					
74454	all		Conflagration								
74455	all		Conflagration								
74456	all		Conflagration		Engulfs the targeted foe and all enemies within $A1 yards in flames, dealing $s1 Fire damage and setting them ablaze for $d.	Engulfed in a blazing conflagration!					
74457	all		Conflagration		Deals $s1 Fire damage to allies within $a1 yards.						
74458	all		Power Shield XL-1		Immune to all attacks and spells.	Immune to all attacks and spells.					
74460	all		Uninteractable Aura								
74461	all		[DND] Boom								
74463	all		[DND] Boom								
74466	all		Raging Fire Elemental Invisibility								
74467	all		Detect Raging Fire Elemental Invisibility								
74470	all		Parachute								
74471	all		Parachute Pack			You are equipped with a parachute.					
74472	all		Guard Fear								
74473	all		Talk								
74479	all		To The Summit: Unlearned Taxi from Camp Mojache								
74485	all		Crystal Transformation								
74486	all		Broadcast Crystal Message								
74487	all		[DND] Get Aggro								
74488	all		[DND] Get Aggro Aura								
74490	all		Permanent Feign Death								
74491	all		Doomsday Messenger		Wear a large board emblazoned with a message about the impending end of the world.	Wearing a large board emblazoned with a message about the impending end of the world.					
74501	all		Brilliant Tactics		For Gnomeregan!	For Gnomeregan!					
74502	all		Enervating Brand		Brands an enemy target, siphoning power from the target and any allies within $74505a1 yards of the target. This effect occurs every $t1 sec, and reduces affected enemies' damage by $74505s1% per application, while increasing the caster's damage accordingly.	Weakens you and nearby allies every $t1 sec, reducing damage and healing done by $74505s1% per application.					
74503	all		Surgeon General's Warding		"When the ""Doc"" is on the clock your health won't drop."	"When the ""Doc"" is on the clock your health won't drop."					
74505	all		Enervating Brand		Brands an enemy target, siphoning power from the target and any allies within $a1 yards of the target. This effect occurs every $74502t1 sec, and reduces affected enemies' damage and healing by $s1% per application, while increasing the caster's damage accordingly.	Damage and healing done reduced by $s1%.					
74506	all		Val'kyr Carry (CAN CAST CHECK)								
74507	all		Siphoned Might		Siphons power from those marked with Enervating Brand to increase damage dealt by $s1% per application.	Damage dealt increased by $s1%.					
74509	all		Repelling Wave		Knocks all nearby enemies back a great distance, dealing $s2 Fire damage and stunning them for $d.	Stunned.					
74510	all		Is Clone								
74511	all		Summon Clone								
74512	all		Copy Health								
74524	all		Cleave		Inflicts $s1% weapon damage to an enemy and its nearest allies, affecting up to $x1 targets.						
74525	all		Flame Breath		Inflicts $s1 Fire damage to enemies in a cone in front of the caster.						
74526	all		Flame Breath		Inflicts $s1 Fire damage to enemies in a cone in front of the caster.						
74527	all		Flame Breath		Inflicts $s1 Fire damage to enemies in a cone in front of the caster.						
74528	all		Flame Breath		Inflicts $s1 Fire damage to enemies in a cone in front of the caster.						
74531	all		Tail Lash		A sweeping tail strike hits all enemies behind the caster, inflicting $s2 damage and stunning them for $d.	Stunned.					
74532	all		Radiation Cloud		Inflicts Nature damage to all nearby enemies.	Periodically inflicts damage.					
74541	all		Frost Breath		Deals $s1 Frost damage.  Only useful versus Onslaught Gryphon Riders.						
74543	all		Flamestrike Ground Aura								
74546	all		Hydrodynamic Flippers		Swim speed increased by $s1%.	Swim speed increased by $s1%.					
74548	all		Talk								
74549	all		Talk								
74550	all		Huge Explosion								
74562	all		Fiery Combustion		Engulfs an enemy target in flame, dealing $s1 Fire damage every $t1 sec. Every time Fiery Combustion deals damage, it generates a Mark of Combustion charge on the target. When Combustion fades or is dispelled, it unleashes a patch of fire proportional in size to the number of charges present at the time. Either curse or magic removal may cleanse this affliction.	Causes $s1 Fire damage and generates a Combustion charge every $t1 sec.\nWhen removed, causes an explosion proportional to the number of charges present.					
74566	all		Feral Rush		Charges an enemy, dealing Shadow damage and interrupting spell cast for $d.	$s3 Physical damage inflicted every $t3 sec.					
74567	all		Mark of Combustion		Builds Marks of Combustion on an enemy target.  When Combustion fades or is dispelled, it creates an explosion and a patch of fire proportional in size to the number of Combustion charges present at the time.  Either curse or magic removal may cleanse this affliction.	Increases the potential energy unleashed when Fiery Combustion is removed.					
74576	all		[DND] Get Aggro								
74577	all		[DND] Get Aggro Aura								
74579	all		Cultist Lethelyn Credit								
74581	all		Cultist Kaima Credit								
74582	all		Cultist Wyman Credit								
74583	all		Cultist Orlunn Credit								
74584	all		East Zeppelin Tower Credit								
74585	all		West Zeppelin Tower Credit								
74586	all		Razor Hill Credit								
74607	all		Fiery Combustion		Deals Fire damage to all nearby allies and knocks them back.						
74608	all		Jump Jets		The shredders jump jets fire, hurling it upwards and forward.						
74610	all		Fiery Combustion								
74612	all		Force Player Twilight Sermon Start Event Horde								
74615	all		Force Player Twilight Sermon Start Event Alliance								
74621	all		Durak's Shield Visual								
74622	all		Chain Lightning								
74623	all		zzOldConjure Food								
74624	all		zzOldConjure Mana Gem								
74626	all		zzOldConjure Water								
74627	all		Debug - Dispel Me								
74629	all		Combustion Periodic								
74630	all		Combustion		Deals $s1 Fire damage to targets that remain within the explosion area.						
74631	all		Initialize Flame Patch								
74637	all		Meteor Strike								
74638	all		Meteor Strike Targeting								
74641	all		Meteor Strike								
74648	all		Meteor Strike		Deals $s1 Fire damage to enemies within $A1 yards.						
74662	all		Durak's Shield Channel								
74667	all		Durak's Shield Transform Stage2								
74680	all		Summon Meteor Strike								
74681	all		Summon Meteor Strike								
74682	all		Summon Meteor Strike								
74683	all		Summon Meteor Strike								
74687	all		Summon Meteor Strike								
74688	all		Summon Meteor Strike								
74689	all		Summon Meteor Strike								
74696	all		Spread Meteor Strike								
74703	all		Initialize Meteor Strike								
74707	all		Fragmentation Bomb		Inflicts $s1 Fire damage and shreds the armor of enemies in a 10 yard radius.  Lasts $d.	Armor reduced by $s2.					
74709	all		Explosion								
74710	all		Force Cast Huge Explosion								
74712	all		Meteor Strike		Deals $s1 Fire damage.						
74713	all		Meteor Strike								
74714	all		Meteor Strike Spread								
74715	all		Meteor Strike Spread								
74717	all		Meteor Strike		Deals $s1 Fire damage.						
74718	all		Meteor Strike								
74719	all		Brilliant Tactics		For Gnomeregan!	For Gnomeregan!					
74735	all		Gnomerconfidance			"Like Drill Sergeant Steamcrank said, ""The most important part of battle is how you celebrate a good, hard earned victory."""					
74749	all		Tank Buster								
74758	all		Track Rotation								
74762	all		Shoot		Shoots at an enemy, inflicting Physical damage.						
74764	all		Radiation Bomb		Inflicts $o1 Nature damage to an enemy over $d.	$o1 Nature damage inflicted over $d.					
74768	all		Twilight Cutter								
74769	all		Twilight Cutter		Fires a beam of concentrated twilight energy, dealing massive Shadow damage to any enemies that make contact with it.						
74772	all		Storm Blast		Strikes an enemy with a fierce gust of wind, inflicting Nature damage.						
74773	all		Summon Raging Storm Elemental								
74774	all		Force Cast Summon Raging Storm Elemental								
74775	all		Valley of Heroes Credit								
74776	all		Westbrook Credit								
74777	all		Goldshire Credit								
74778	all		Friendly Strength Ring Replacement								
74779	all		Honored Strength Ring Replacement								
74781	all		Slowing Shout		Reduces an enemy's attack speed by $s1% for $d.	Attack speed decreased by $s1%.					
74782	all		Revered Strength Ring Replacement								
74784	all		Exalted Strength Ring Replacement								
74785	all		Wrench Throw		Tosses a wrench at an enemy, stunning the target for $d and causing $s1 damage.	Stunned.					
74789	all		GT Over Phase			You feel at peace with the world.					
74792	all		Soul Consumption		Engulfs an enemy target in dark energy, dealing $s1 Shadow damage every $t1 sec. Every time Soul Consumption deals damage, it generates a Mark of Consumption charge on the target. When Consumption fades or is dispelled, it unleashes a dark explosion proportional to the number of charges present at the time. Either curse or magic removal may cleanse this affliction.	Causes $s1 Shadow damage every $t1 sec.\nGenerates a Consumption charge every $t1 sec.\nWhen removed, causes an explosion proportional to the number of charges present.					
74795	all		Mark of Consumption		Builds Marks of Consumption on an enemy target.  When Consumption fades or is dispelled, it creates an explosion and a patch of fire proportional in size to the number of Consumption charges present at the time.  Either curse or magic removal may cleanse this affliction.	Increases the potential energy unleashed when Soul Consumption is removed.					
74797	all		Paint Bomb		Covers an enemy player in paint.	Covered in paint. Washes off in water.					
74799	all		Soul Consumption		Deals Shadow damage to all nearby allies and pulls them towards the explosion's origin.						
74800	all		Soul Consumption								
74801	all		[DND] Quest Credit			You feel disoriented from being forcefully teleported.					
74802	all		Consumption		Deals $s1 Shadow damage.						
74803	all		Consumption Periodic								
74805	all		Halion - Summon Twilight Portals								
74806	all		Dark Breath		Inflicts $s1 Shadow damage to enemies in a cone in front of the caster.						
74807	all		Twilight Realm			Shadows and mists swirl around you....					
74808	all		Twilight Phasing		Phases the caster into the Twilight realm, leaving behind a large rift.						
74809	all		Summon Twilight Portal								
74810	all		Halion - Copy Damage								
74812	all		Leave Twilight Realm								
74816	all		Dummy Nuke								
74818	all		Damage Counter								
74819	all		Summon Poster Visual								
74820	all		Summon Stormwind Citizen								
74821	all		Reset Check								
74822	all		Reset Check								
74823	all		Compare Damage Periodic								
74824	all		Compare Damage								
74826	all		Corporeality		Phases the caster between the physical and Twilight realms, causing him to deal and receive normal damage in both.	Deals and receives normal damage.					
74827	all		Corporeality		Phases the caster between the physical and Twilight realms, altering his damage dealt and received in each realm according to his corporeality there.	Damage dealt increased by $s1%.\nDamage taken increased by $s2%.					
74828	all		Corporeality		Phases the caster between the physical and Twilight realms, altering his damage dealt and received in each realm according to his corporeality there.	Damage dealt increased by $s1%.\nDamage taken increased by $s2%.					
74829	all		Corporeality		Phases the caster between the physical and Twilight realms, altering his damage dealt and received in each realm according to his corporeality there.	Damage dealt increased by $s1%.\nDamage taken increased by $s2%.					
74830	all		Corporeality		Phases the caster between the physical and Twilight realms, altering his damage dealt and received in each realm according to his corporeality there.	Damage dealt increased by $s1%.\nDamage taken increased by $s2%.					
74831	all		Corporeality		Phases the caster between the physical and Twilight realms, altering his damage dealt and received in each realm according to his corporeality there.	Damage dealt increased by $s1%.\nDamage taken increased by $s2%.					
