spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
21529	all		Increase Holy Dam 44		Increases damage done by Holy spells and effects by up to $s1.						
21530	all		Increase Holy Dam 46		Increases damage done by Holy spells and effects by up to $s1.						
21531	all		Increase Holy Dam 47		Increases damage done by Holy spells and effects by up to $s1.						
21532	all		Increase Holy Dam 49		Increases damage done by Holy spells and effects by up to $s1.						
21533	all		Increase Holy Dam 50		Increases damage done by Holy spells and effects by up to $s1.						
21534	all		Increase Holy Dam 51		Increases damage done by Holy spells and effects by up to $s1.						
21535	all		Increase Holy Dam 53		Increases damage done by Holy spells and effects by up to $s1.						
21536	all		Increase Holy Dam 54		Increases damage done by Holy spells and effects by up to $s1.						
21537	all		Planting Ryson's Beacon		Plants the beacon in the Dun Baldar Courtyard. Protect it from harm!						
21538	all		Planting Ryson's Beacon		Plants the beacon in the Frostwolf Keep Courtyard. Protect it from harm!						
21539	all		Block Value 02		Increases the block value of your shield by $s1.						
21541	all		Conjure Scrying Scope (Horde) DND								
21542	all		Conjure Scrying Scope (Alliance) DND								
21543	all		Teleport to Player								
21544	all		Create Shredder		Creates a Shredder Unit that you control!	Currently 'Shredding.'					
21545	all		Conjure Ryson's All Seeing Eye DND								
21546	all		Ryson's All Seeing Eye			You carry Ryson's All Seeing Eye. RUN!					
21547	all		Spore Cloud			Deals $o1 damage over $d					
21548	all		Spore Trees								
21549	all		Fireball		Inflicts Fire damage to an enemy.						
21551	spellbook	26	Mortal Strike	Rank 2	A vicious strike that deals weapon damage plus $s2 and wounds the target, reducing the effectiveness of any healing by $s1% for $d.	Healing effects reduced by $s1%.					
21552	spellbook	26	Mortal Strike	Rank 3	A vicious strike that deals weapon damage plus $s2 and wounds the target, reducing the effectiveness of any healing by $s1% for $d.	Healing effects reduced by $s1%.					
21553	spellbook	26	Mortal Strike	Rank 4	A vicious strike that deals weapon damage plus $s2 and wounds the target, reducing the effectiveness of any healing by $s1% for $d.	Healing effects reduced by $s1%.					
21554	all		Ryson's All Seeing Eye								
21556	all		Control Shredder								
21559	all		Shredder Armor Melt		Deals $s1 Fire damage to all targets in a cone in front of the caster. Also causes 5% durability damage to the chest armor of your opponent.						
21561	all		Healer Champion								
21562	spellbook	613	Prayer of Fortitude	Rank 1	Power infuses your raid or party members, increasing their Stamina by $s1 for $d.	Stamina increased by $s1.					
21563	spellbook	792	Command	Racial Passive	Damage dealt by Hunter and Warlock pets increased by $s1%.						
21564	spellbook	613	Prayer of Fortitude	Rank 2	Power infuses your raid or party members, increasing their Stamina by $s1 for $d.	Stamina increased by $s1.					
21565	all		Create Shredder		Creates a Shredder Unit that you control!	Currently 'Shredding.'					
21566	all		Control Shredder			Currently 'Shredding.'					
21587	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21588	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21589	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21590	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21592	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21593	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21594	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21595	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21596	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21597	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21598	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21599	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21600	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21601	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21602	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21603	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21604	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21605	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21606	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21607	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21608	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21609	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21610	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21611	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21612	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21613	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21614	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21615	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21616	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21617	all		Vitality	Rank 1	Restores $s1 health per 5 sec.	Restores $s1 health per 5 sec.					
21618	all		Increased Mana Regen		Restores $s1 mana per 5 sec.						
21619	all		Increased Mana Regen		Restores $s1 mana per 5 sec.						
21620	all		Increased Mana Regen		Restores $s1 mana per 5 sec.						
21621	all		Increased Mana Regen		Restores $s1 mana per 5 sec.						
21622	all		Increased Mana Regen		Restores $s1 mana per 5 sec.						
21623	all		Increased Mana Regen		Restores $s1 mana per 5 sec.						
21624	all		Increased Mana Regen		Restores $s1 mana per 5 sec.						
21625	all		Increased Mana Regen		Restores $s1 mana per 5 sec.						
21626	all		Increased Mana Regen		Restores $s1 mana per 5 sec.						
21627	all		Increased Mana Regen		Restores $s1 mana per 5 sec.						
21628	all		Increased Mana Regen		Restores $s1 mana per 5 sec.						
21629	all		Increased Mana Regen		Restores $s1 mana per 5 sec.						
21630	all		Increased Mana Regen		Restores $s1 mana per 5 sec.						
21631	all		Increased Mana Regen		Restores $s1 mana per 5 sec.						
21632	all		Increased Mana Regen		Restores $s1 mana per 5 sec.						
21633	all		Increased Mana Regen		Restores $s1 mana per 5 sec.						
21634	all		Increased Mana Regen		Restores $s1 mana per 5 sec.						
21635	all		Increased Mana Regen		Restores $s1 mana per 5 sec.						
21636	all		Increased Mana Regen		Restores $s1 mana per 5 sec.						
21637	all		Increased Mana Regen		Restores $s1 mana per 5 sec.						
21638	all		Increased Mana Regen		Restores $s1 mana per 5 sec.						
21639	all		Increased Mana Regen		Restores $s1 mana per 5 sec.						
21640	all		Increased Mana Regen		Restores $s1 mana per 5 sec.						
21641	all		Increased Mana Regen		Restores $s1 mana per 5 sec.						
21642	all		Increased Mana Regen		Restores $s1 mana per 5 sec.						
21643	all		Increased Mana Regen		Restores $s1 mana per 5 sec.						
21644	all		Increased Mana Regen		Restores $s1 mana per 5 sec.						
21645	all		Virulent Poison Proc								
21646	all		Conjure Circle of Calling								
21647	all		Frostwolf Reputation +5								
21648	all		Call to Ivus								
21649	all		Ivus Teleport Visual DND								
21650	all		Building Fire								
21651	spellbook	183	Opening								
21652	spellbook	183	Closing								
21653	all		Vipore Cat Form DND								
21654	all		Create Frostwolf Assault Order (DND)								
21655	all		Blink		Teleports the caster 20 yd. forward unless something is in the way. Also frees the caster from any bonds.	Blinking...					
21667	all		Wrath		Hurls a bolt of lightning at an enemy, inflicting $s1 Nature damage.						
21668	all		Starfire		Causes $s1 Arcane damage to the target.						
21669	all		Moonfire		Inflicts $s2 Arcane damage to an enemy, then an additional $s1 damage every $t1 sec. for $d.	$s1 Arcane damage inflicted every $t1 sec.					
21670	all		Faerie Fire		Reduces an enemy's armor by $s1 for $d. While affected, the target cannot use stealth or invisibility.	Armor reduced by $s1.\nCannot use stealth or invisibility.					
21687	all		Toxic Volley		Inflicts Nature damage to an enemy.	Deals nature damage every $t2 seconds.					
21688	all		Goblin Land Mine		Places the Goblin Land Mine on the ground.  It will explode for $11815s1 fire damage the next time a hostile creature passes near it.						
21707	all		Summon Noxxion's Spawns		Summons 5 Noxxion Spawns.						
21708	all		Summon Noxxion's Spawns								
21709	all		Spore Tree								
21727	all		Summon Player								
21728	all		Planting Ichman's Beacon		Plants the beacon at the Snowfall Graveyard. Protect it from harm!						
21729	all		Planting Slidore's Beacon		Plants the beacon in the  Eastern Crater. Protect it from harm!						
21730	all		Planting Vipore's Beacon		Plants the beacon in the Western Crater. Protect it from harm!						
21731	all		Conjure Ichman's Beacon DND								
21732	all		Conjure Slidore's Beacon DND								
21733	all		Spore Tree Trigger								
21734	all		Conjure Vipore's Beacon DND								
21735	all		Conjure Vipore's Beacon DND								
21737	all		Periodic Knock Away		Periodically knocks enemies away	Periodically knock enemies away, reducing their hate.\nImmune to taunt.					
21740	all		Demonic Ally			Pet's stamina and spell resistances increased.					
21741	all		Demonic Ally		Your pet gains $21740s1 stamina and $21740s2 spell resistance against all schools of magic.						
21744	all		Spirit of Blessing		Reduces the casting cost of all your Blessings by $s1.						
21745	all		Bone Gryphon			You are riding a Bone Gryphon, which can only be flown within Onslaught Harbor.					
21747	all		Lawbringer		Gives the Paladin a chance on every melee hit to heal your party for $23544s1.						
21748	all		Thorn Volley		Deals $s1 damage to nearby enemies, knocking them down for $d.	Stunned.					
21749	all		Thorn Volley		Deals $s1 damage to nearby enemies, knocking them down for $d.	Stunned.					
21751	all		Perm. Illusion Skeleton								
21767	all		Kill Trees								
21787	all		Deadly Poison		Inflicts $s1 Nature damage to an enemy every $t1 sec. for $d.	$s1 Nature damage inflicted every $t1 sec.					
21788	all		Deadly Poison								
21789	all		Hate to Half								
21790	all		Aqua Jet		Sprays water in all directions, inflicting Frost damage to nearby enemies and knocking them back.						
21791	all		Tranquility		Regenerates all nearby group members for $s1 every $t1 seconds for $d.  Druid must channel to maintain the spell.	Heals nearby party members for $s1 every $t1 seconds.					
