spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
43274	all		Dismount Bear		Summons an angry bear.						
43275	all		Summon Baby Riven Widows								
43276	all		Summon Darkclaw Bat								
43277	all		Summon Fanggore Worg								
43278	all		Summon Gjalerbron Rune-Caster								
43279	all		Summon Gjalerbron Sleep-Watcher								
43280	all		Summon Gjalerbron Warrior								
43281	all		Summon Putrid Horror								
43282	all		Summon Winterskorn Berserker								
43283	all		Summon Winterskorn Woodsman								
43284	all		Summon Winterskorn Tribesman								
43285	all		Summon Winterskorn Oracle								
43286	all		Use Grick's Bonesaw		Attempt to remove the brain from the corpse of a Deranged Explorer.						
43287	all		Rivenwood Captives: Player On Quest								
43288	all		Rivenwood Captives: Player Not On Quest								
43289	all		Summon Freed Mist Whisper Scout								
43290	all		Lynx Flurry		Enrages self, increasing size and damage done.	Decreases damage done by $s1%.\nAttack speed increased by $s2%.					
43291	all		Throw Bottle								
43292	all		Incite Rage		Frenzies the target, increasing its attack speed by $s1%.	Attack speed increased by $s1%.					
43293	all		Halazzi Transform								
43294	all		Flame Breath		Inflicts $s1 Fire damage to enemies in a cone in front of the caster.						
43295	all		Despawn Self								
43296	all		Extract Gas								
43297	all		Fallen Combatant Credit								
43298	all		Strike		Strikes at an enemy, inflicting weapon damage plus $s1.						
43299	all		Flame Buffet		Inflicts $s1 Fire damage to an enemy and increases the Fire damage it takes by $s2% for $d.	Fire damage taken is increased by $s2%.					
43300	all		Hit!								
43301	all		Lightning		Deals $s1 Nature damage to the target.						
43302	all		Lightning Totem		Summons an Lightning Totem that lasts $d. and periodically damages nearby enemies.						
43303	all		Flame Shock		Instantly burns an enemy, then inflicts additional Fire damage every $t2 sec. for $d.	$s2 Fire damage inflicted every $t2 sec.					
43305	all		Earth Shock		Shocks an enemy with concussive force, inflicting Nature damage and interrupting the spell being cast for $d.						
43306	all		Headless Horseman Climax - Heal Body								
43307	all		Scare the Guano Out of Them!: Summon Darkclaw Guano								
43308	spellbook	356	Find Fish		Nearby fishing nodes appear on the minimap. Only one form of tracking can be active at a time.	Finding Fish.					
43309	all		Polymorph		Transforms an enemy into a sheep, forcing it to wander around for up to $d. While wandering, the sheep cannot attack or cast spells. Any damage will transform the target back into its normal form. Only one target can be polymorphed at a time. Only works on beasts, dragons, giants, humanoids, and critters.	Cannot attack or cast spells.					
43310	all		Ram Level - Neutral								
43311	all		Halazzi Transform								
43312	all		Elemental Prison (Cosmetic)								
43313	all		Target Indicator	Rank 1	Hunter's Mark Visual Only.						
43314	all		Scare the Guano Out of Them!: Firecracker Visual								
