spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
41041	all		Increased Critical 14		Increases your critical strike rating by $s1.						
41042	all		Judgement Block Value		Your Judgement ability also increases your shield block value by $41043s1 for $41043d.						
41043	all		Bulwark of the Lightbringer		Increases the block value of your shield by $s1.	Block value increased by $s1.					
41044	all		Four Dragons: Force Cast - Rivendark								
41045	all		Four Dragons: Reagents - Rivendark								
41046	all		Summon Bash'ir Boss East								
41047	all		Shadow Resonance		Increases the target's vulnerability to Shadow damage, increasing damage taken by $s1 for $d.	Shadow damage taken increased by $s1.					
41048	all		Shadow Resonance								
41049	all		Four Dragons: Reagents - Furywing								
41050	all		Four Dragons: Force Cast - Furywing								
41051	all		Four Dragons: Reagents - Insidion								
41052	all		Four Dragons: Force Cast - Insidion								
41053	all		Whirling Blade		Infuses your weapon with the power of Illidan, granting it the power to fight independently for $d.	Disarmed.					
41054	all		Copy Weapon		Wields a copied weapon.	Wielding a copied weapon.					
41055	all		Copy Weapon		Copies an enemy's weapon, weilding it.						
41056	all		Whirlwind		Attacks nearby enemies in a whirlwind of steel that lasts $d. and inflicts double damage.	Attacking all nearby enemies for double damage.					
41057	all		Whirlwind		Attacks nearby enemies in a whirlwind of steel that inflicts  $s1% weapon damage.						
41058	all		Whirlwind		Attacks nearby enemies in a whirlwind of steel that lasts $d. and inflicts double damage.	Attacking all nearby enemies for double damage.					
41059	all		Whirlwind		Attacks nearby enemies in a whirlwind of steel that inflicts normal damage plus $s1.						
41060	all		Return		Throws your weapon, inflicting its $s1% of its damage on the target.						
41061	all		Whirlwind		Attacks nearby enemies in a whirlwind of steel and magic that inflicts damage.						
41062	all		Disarm		Disarms an enemy, forcing it to stop wielding its weapon.	Not wielding a weapon.					
41063	all		Chaotic Light		Inflicts $s2 Shadow damage to enemies in a $a2 yd cone in front of the caster.						
41064	all		Sky Shatter								
41065	all		Bloodbolt		Inflicts damage to an enemy.						
41066	all		Out of Icecrown!			Return to Onslaught Harbor immediately, or be dismounted.					
41067	all		Blood Splash		Inflicts damage to an enemy and nearby units.						
41068	all		Blood Siphon		Steals $s1 health from all enemies in a $a1 yd cone in front of the caster.						
41069	all		Shadow Bolt		Hurls a bolt of dark magic at an enemy, inflicting Shadow damage.						
41070	all		Death Coil		Causes the enemy target to run in horror for $d and causes $s1 Shadow damage.  The caster gains 100% of the damage caused in health.	Horrified.					
