spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
44369	spellbook	778	Pint-Sized Pink Pachyderm		Right Click to summon and dismiss a pint-sized pink pachyderm.						
44370	all		Pink Elekk Call		Tag a player and a pink elekk might find them if they're drunk!  (Only works on players with no current critter pets.)						
44371	all		Brewfest - Create Ram Racing Crop (self)								
44372	all		Brewfest Setup Crew - Dwarf								
44373	all		Shadowstep		Attempts to step through the shadows and reappear behind your enemy and increases movement speed by $36554s3% for $36554d.  The damage of your next ability is increased by $36563s2% and the threat caused is reduced by $44373s1%.  Lasts $36563d.						
44374	all		Fel Crystal Cosmetic								
44375	all		Whelpling Influence								
44378	spellbook	237	Arcane Flows	Rank 1	Reduces the cooldown of your Presence of Mind, Arcane Power and Invisibility spells by $s1% and the cooldown of your Evocation spell by $/60000;s2 min.						
44379	spellbook	237	Arcane Flows	Rank 2	Reduces the cooldown of your Presence of Mind, Arcane Power and Invisibility spells by $s1% and the cooldown of your Evocation spell by $/60000;s2 min.						
44381	all		Drop Flare		Drop flare to place missile target!						
44382	all		Fire Cannon Blast								
44383	spellbook	333	Enchant Shield - Resilience		Permanently enchant a shield to increase Resilience by 12.  Requires a level 35 or higher item.						
44385	all		Storm Giant Warning Aura		Storm Giant Approaching!	You hear a distant rumbling...					
44386	all		Storm Giant Warning Sound		Storm Giant approaching!	You hear a distant rumbling...					
44387	all		Dragonflayer Ambush								
44389	all		Field Repair Bot 110G		Unfolds into a Field Repair Bot that sells reagents and can repair damaged items.  After 10 minutes its internal motor fails.						
44391	spellbook	202	Field Repair Bot 110G								
44392	all		Fireshot Explosion								
44393	all		Juno's Flag Test Spell								
44394	spellbook	237	Incanter's Absorption	Rank 1	When your Mana Shield, Frost Ward, Fire Ward, or Ice Barrier absorbs damage your spell damage is increased by $s1% of the amount absorbed for $44413d.						
44395	spellbook	237	Incanter's Absorption	Rank 2	When your Mana Shield, Frost Ward, Fire Ward, or Ice Barrier absorbs damage your spell damage is increased by $s1% of the amount absorbed for $44413d.						
44396	spellbook	237	Incanter's Absorption	Rank 3	When your Mana Shield, Frost Ward, Fire Ward, or Ice Barrier absorbs damage your spell damage is increased by $s1% of the amount absorbed for $44413d.						
44397	spellbook	237	Student of the Mind	Rank 1	Increases your total Spirit by $s1%.						
44398	spellbook	237	Student of the Mind	Rank 2	Increases your total Spirit by $s1%.						
44399	spellbook	237	Student of the Mind	Rank 3	Increases your total Spirit by $s1%.						
44400	spellbook	237	Netherwind Presence	Rank 1	Increases your spell haste by $s1%.						
