spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
58861	all		Bash	Rank 1	Your Spirit Wolves stun the target for $d.	Stunned.					
58862	all		Healing Potion		Restores $s1 health.						
58863	all		Phase Shift 2: Malykriss								
58864	all		Mana Potion		Restores $s1 mana.						
58865	all		Phase Shift 1: Malykriss								
58866	all		Phase Shift 2: Icecrown Citadel								
58867	all		Spirit Wolf Leap		Leaps behind the target.						
58868	spellbook	171	Endless Mana Potion								
58869	all		Phase Shift 1: Weeping Quarry								
58871	spellbook	171	Endless Healing Potion								
58872	spellbook	257	Damage Shield	Rank 1	Whenever you take damage from or block a melee attack you cause damage equal to $s1% of your block value.						
58873	all		Water Spout		Knocks all units back.						
58874	spellbook	257	Damage Shield	Rank 2	Whenever you take damage from or block a melee attack you cause damage equal to $s1% of your block value.						
58875	all		Spirit Walk		Removes all movement impairing effects and increases the movement speed of you and your Spirit Wolves by $58875s1% for $58875d.	Increases movement speed by $s1%.					
58876	all		Spirit Walk		Removes all movement impairing effects and increases the movement speed of you and your Spirit Wolves by $58875s1% for $58875d.	Removes all movement impairing effects and increases the movement speed of you and your Spirit Wolves.					
58877	all		Spirit Hunt		Spirit Wolves' attacks heal them and their master for $58877s1% of damage done.	Converts $58877s1% damage to health.					
58878	all		Copy of Health Leech	Passive	The Bloodworm's melee attacks siphon blood from the target, converting it into health for its master.	Converts damage to health.					
58879	all		Spirit Hunt		Spirit Wolves' attacks heal them and their master for $58877s1% of damage done.						
58880	all		Copy of Improved Demonic Tactics		Increases summoned demons critical strike rating by $s1%.						
58882	all		Rapid Recuperation		Regenerating mana.	Regenerating $s1% mana every 2 sec.					
58883	all		Rapid Recuperation		Regenerating mana.	Regenerating mana.					
58886	all		Food		Restores $o1 health over $d.  Must remain seated while eating.  If you spend at least 10 seconds eating you aren't real sure what will happen.	Restores $/5;s1 health per second.					
58887	spellbook	354	Ritual of Souls	Rank 2	Begins a ritual that creates a Soulwell.  Raid members can click the Soulwell to acquire a Fel Healthstone.  The Soulwell lasts for $58889d or 25 charges.  Requires the caster and 2 additional party members to complete the ritual.  In order to participate, all players must right-click the soul portal and not move until the ritual is complete.						
58888	all		Ritual of Souls Rank 2 - Trigger Create Soulwell (58889)								
58889	spellbook	354	Create Soulwell								
58890	all		Create Fel Healthstone								
58891	all		Wild Magic			Unable to cast or attack.					
58893	all		Wild Magic			Unable to cast or attack.					
58894	all		Speedy								
58895	all		Piss off Enemy, Far								
58896	all		Create Fel Healthstone								
58897	all		Piss off Enemy Timer, Far								
58898	all		Create Fel Healthstone								
58901	all		Tears of Anguish		Chance on melee and ranged critical strike to increase your haste rating by 410 for 10 secs.						
58902	all		Echoes from the Past								
58903	all		Pyrobuffet		Inflicts Fire damage to an enemy and increases Fire damage taken for $d.	Fire damage taken increased by $s2.					
58904	all		Tears of Anguish		Increases haste rating by $s1 for $d.	Increases haste rating by $s1.					
58905	all		Assaulter Slam								
58906	all		Creature - Yogg-Saron Whisper								
58907	all		Pyrobuffet		Inflicts Fire damage to an enemy and increases Fire damage taken for $d.						
58908	all		Creature - Yogg-Saron Whisper								
58909	all		Creature - Yogg-Saron Whisper								
58910	all		Creature - Yogg-Saron Whisper								
58911	all		The Prodigal Leader								
58912	all		Deathstorm		Strikes an enemy with a deathbolt that arcs to another nearby enemy. The spell affects up to $x1 targets, causing Shadow damage to each.						
58913	all		Soul Cleave		Inflicts weapon damage to an enemy and its nearest allies, affecting up to 3 targets and restoring 5% of your mana.						
58914	all		Kill Command	Rank 1	Increases damage done by pet special abilities by $34027s1%.	Increases damage done by pet special abilities by $34027s1%.					
58915	all		Gift of the Lich King								
58916	all		Gift of the Lich King		Raise ghouls from dead Lordaeron Footmen in the target area.						
58917	all		Consume Minions		Consume up to 5 nearby Ghoulish Minions to restore 10% health and mana per minion consumed.						
58918	all		Post-Wrath Gate Invisibility Detect			You feel at peace with the world.					
58919	all		Consume Minions								
58920	all		Post-Wrath Gate Invisibility for NPCS								
58921	all		Power Word: Fortitude		Increases an ally's Stamina by $s1 for $d.	Stamina increased by $s1.					
58922	all		Horde Quest Aura								
58923	all		Berserk								
58925	all		Use Wrench		Use this to make an NPC look and sound like he or she is using a small wrench on something.						
58926	all		Bridge Kill Credit								
58927	all		Tower Kill Credit								
58928	all		Workshop Kill								
58929	all		Gate Kill								
58930	all		Cosmetic - Custom 02 State (Self)								
58931	all		Wintergrasp Victory								
58932	all		Post-Wrath Gate Phase			You feel at peace with the world.					
58933	all		Has Full Midsummer Set		Infused with the spirit of Midsummer.	Infused with the spirit of Midsummer.					
58934	all		Achievement: Has Full Midsummer Set								
58935	all		Despawn Dying NPC								
58936	all		Rain of Fire		Calls down a molten rain, burning all enemies in a selected area for $s1 Fire damage every $t1 sec. for $d.	$s1 Fire damage inflicted every $t1 sec.					
58937	all		Flame Orb Periodic								
58938	all		Sear Beam		Projects a searing beam that inflicts $s1 Fire damage.						
58939	all		Summon Darion Morgraine								
58940	all		Flame Shock		Instantly burns an enemy, then inflicts additional Fire damage every $t2 sec. for $d.	Fire damage inflicted every $t2 sec.					
58941	all		Rock Shards		Unleashes a hail of jagged rock, inflicting $58695s1 damage per $58678t1 sec for $58678d to any enemies within $58695a1 of the target.						
58942	all		Draconic Rage		Increases melee, ranged, and spell casting speed by $s1% for all party members.  Lasts $d.	Melee, ranged, and spell casting speed increased by $s1%.					
58943	all		Da Voodoo Shuffle	Racial Passive	Reduces the duration of all movement impairing effects by $s1%.  Trolls be flippin' out mon!						
58944	all		Devotion Aura		Gives additional armor to nearby party members for $d.	Armor increased by $s1.					
58945	all		Hate Dummy								
58946	all		Hate Aura								
58947	all		Shockwave		Sends a wave of force in front of the caster, causing $s2 damage and stunning all enemy targets within $a1 yards in a frontal cone for $d.	Stunned.					
58948	all		Curse of Mending		Curses an enemy for $39647d, giving it $39647h% chance to heal its target by 5% on spell or melee attacks.	$h% chance to heal enemy target on spell or melee hit.					
58949	all		Ride Morbidus								
58951	all		Permanent Feign Death								
58952	all		Drink Alcohol		Used to fake a quaff from a tankard.						
58953	all		Pummel		Pummels an enemy for $s1% weapon damage and interrupts the spell being cast for $d.						
58954	spellbook	755	Titanium Frostguard Ring								
58955	all		Alliance Quest Aura								
58956	all		Flame Breath		Inflicts $s1 Fire damage to enemies in a cone in front of the caster.						
58957	all		Tail Lash		A sweeping tail strike hits all enemies behind the caster, inflicting $s2 damage and stunning them for $d.	Stunned.					
58958	all		Presence of the Master		Causes up to $i nearby enemies to flee for $d.	Fleeing in fear.					
58959	all		Despawn Dying Soldier								
58960	all		Crushing Leap		Leaps at an enemy, inflicting $s1 Physical damage, knocking all nearby enemies away, and creating a cloud of choking debris.						
58961	all		Mechano-hog		Mounts the target, limited to the outdoors, following normal vehicle rules.	Movement speed increased by 100%.					
58962	all		Summon Death Knight Adept								
58963	all		Crushing Leap		Leaps at an enemy, inflicting $s1 Physical damage, knocking all nearby enemies away, and creating a cloud of choking debris.						
58964	all		Cyclone Aura 2		Jets of Lava shoot into the air and land on the battlefield, dealing Fire damage in an area.						
58965	all		Choking Cloud		Slams into the ground, kicking up an asphyxiating cloud of debris, inflicting $s1 Nature damage per second to all enemies caught within and reducing their chance to hit by $s2%.	Suffering $s1 Nature damage per second.\nHit chance decreased by $s2%.					
58966	all		Throw		Throws your weapon, inflicting $s1 Physical damage on the target.						
58967	all		Poisoned Spear		Deals $s1 Nature damage and an additional $s2 Nature damage every $t2 sec. for $d.	Deals $s2 Nature damage every $t2 sec.					
58969	all		Head Crack		Reduces an enemy's Stamina for $d.	Stamina reduced by $s1.					
58970	all		Blast Wave		Unleashes a wave of flame, inflicting Fire damage to nearby enemies and reducing their movement speed for $d.	Reduced movement speed.					
58971	all		Flame Shock		Instantly burns an enemy, then inflicts additional Fire damage every $t2 sec. for $d.	Fire damage inflicted every $t2 sec.					
58972	all		Lava Burst		You hurl molten lava at the target, dealing $s1 Fire damage. If Flame Shock is on the target, Lava Burst will consume the Flame Shock, causing Lava Burst to deal double damage.						
58973	all		Arcane Shot		Shoots an enemy, inflicting Arcane damage.						
58974	all		Crushing Leap								
58975	all		Thunderclap		Inflicts Nature damage to nearby enemies, increasing the time between their attacks by $s3% and slowing their movement speed for $d.	Time between attacks increased by $s3%.\nMovement speed reduced by $s2%.					
58976	all		Assaulter Slam, Throw Axe Disarm								
