spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
20032	spellbook	333	Enchant Weapon - Lifestealing		Permanently enchant a melee weapon to often steal $20004s1 life from the enemy and give it to the wielder.						
20033	spellbook	333	Enchant Weapon - Unholy Weapon		Permanently enchant a melee weapon to sometimes grant you a bone shield that absorbs $84391s1 damage and increases your shadow resistance by $84391s2 for $84391d or until the shield breaks.						
20034	spellbook	333	Enchant 2H Weapon - Crusader		Permanently enchant a two-handed melee weapon to often heal for 75 to 125 and increase Strength by 100 for 15 sec. when attacking in melee.						
20035	spellbook	333	Enchant 2H Weapon - Major Spirit		Permanently enchant a two-handed melee weapon to increase Spirit by 9.						
20036	spellbook	333	Enchant 2H Weapon - Major Intellect		Permanently enchant a two-handed melee weapon to increase Intellect by 9.						
20037	all		Explode Orb Effect								
20038	all		Explosion								
20039	all		Greater Eternal Essence		Turn three lesser eternal essences into a greater one.						
20040	all		Lesser Eternal Essence		Turn a greater eternal essence into three lesser ones.						
20041	all		Tammra Sapling		Tammra Conjure's Gaea Seeds						
20042	spellbook	184	Improved Blessing of Might	Rank 1	Increases the attack power bonus of your Blessing of Might by $s1%.						
20043	spellbook	50	Aspect of the Wild	Rank 1	The hunter, group and raid members within $a1 yards take on the aspect of the wild, increasing Nature resistance by $s1.  Only one Aspect can be active at a time.	Nature resistance increased by $s1.					
20045	spellbook	184	Improved Blessing of Might	Rank 2	Increases the attack power bonus of your Blessing of Might by $s1%.						
20046	spellbook	184	Improved Blessing of Might	Rank 3	Increases the attack power bonus of your Blessing of Might by $s1%.						
20047	spellbook	184	Improved Blessing of Might	Rank 4	Increases the attack power bonus of your Blessing of Might by $s1%.						
20048	spellbook	184	Improved Blessing of Might	Rank 5	Increases the attack power bonus of your Blessing of Might by $s1%.						
20049	spellbook	184	Vengeance	Rank 1	Gives you a $20050s1% bonus to Physical and Holy damage you deal for $20050d after dealing a critical strike from a weapon swing, spell, or ability.  This effect stacks up to $20050u times.						
20050	spellbook	184	Vengeance		Gives you a $s1% bonus to Physical and Holy damage you deal for $d after dealing a critical strike from a weapon swing, spell, or ability.  This effect stacks up to $u times.	Physical and Holy damage increased by $s1%.					
20051	spellbook	333	Runed Arcanite Rod		This item binds to you upon being crafted.						
20052	spellbook	184	Vengeance		Gives you a $s1% bonus to Physical and Holy damage you deal for $d after dealing a critical strike from a weapon swing, spell, or ability.  This effect stacks up to $u times.	Physical and Holy damage increased by $s1%.					
20053	spellbook	184	Vengeance		Gives you a $s1% bonus to Physical and Holy damage you deal for $d after dealing a critical strike from a weapon swing, spell, or ability.  This effect stacks up to $u times.	Physical and Holy damage increased by $s1%.					
20054	all		Vengeance			Physical and Holy damage increased by $s1%.					
20055	all		Vengeance			Physical and Holy damage increased by $s1%.					
20056	spellbook	184	Vengeance	Rank 2	Gives you a $20052s1% bonus to Physical and Holy damage you deal for $20052d after dealing a critical strike from a weapon swing, spell, or ability.  This effect stacks up to $20052u times.						
20057	spellbook	184	Vengeance	Rank 3	Gives you a $20053s1% bonus to Physical and Holy damage you deal for $20053d after dealing a critical strike from a weapon swing, spell, or ability.  This effect stacks up to $20053u times.						
20058	spellbook	184	Vengeance	Rank 4	Gives you a $20054s1% bonus to Physical and Holy damage you deal for $20054d after dealing a critical strike from a weapon swing, spell, or ability.  This effect stacks up to $20054u times.						
20059	spellbook	184	Vengeance	Rank 5	Gives you a $20055s1% bonus to Physical and Holy damage you deal for $20055d after dealing a critical strike from a weapon swing, spell, or ability.  This effect stacks up to $20055u times.						
20060	spellbook	184	Deflection	Rank 1	Increases your Parry chance by $s1%.						
20061	spellbook	184	Deflection	Rank 2	Increases your Parry chance by $s1%.						
20062	spellbook	184	Deflection	Rank 3	Increases your Parry chance by $s1%.						
20063	spellbook	184	Deflection	Rank 4	Increases your Parry chance by $s1%.						
20064	spellbook	184	Deflection	Rank 5	Increases your Parry chance by $s1%.						
20066	spellbook	184	Repentance		Puts the enemy target in a state of meditation, incapacitating them for up to $d.  Any damage caused will awaken the target.  Only works against Humanoids.	Incapacitated.					
20091	spellbook	184	Improved Retribution Aura	Rank 1	Increases the damage done by your Retribution Aura by $s1%.						
20092	spellbook	184	Improved Retribution Aura	Rank 2	Increases the damage done by your Retribution Aura by $s1%.						
20096	spellbook	267	Anticipation	Rank 1	Increases your Defense skill by $s1.						
20097	spellbook	267	Anticipation	Rank 2	Increases your Defense skill by $s1.						
20098	spellbook	267	Anticipation	Rank 3	Increases your Defense skill by $s1.						
20099	spellbook	267	Anticipation	Rank 4	Increases your Defense skill by $s1.						
20100	spellbook	267	Anticipation	Rank 5	Increases your Defense skill by $s1.						
20101	spellbook	184	Benediction	Rank 1	Reduces the mana cost of your Judgement and Seal spells by $s1%.						
20102	spellbook	184	Benediction	Rank 2	Reduces the mana cost of your Judgement and Seal spells by $s1%.						
20103	spellbook	184	Benediction	Rank 3	Reduces the mana cost of your Judgement and Seal spells by $s1%.						
20104	spellbook	184	Benediction	Rank 4	Reduces the mana cost of your Judgement and Seal spells by $s1%.						
20105	spellbook	184	Benediction	Rank 5	Reduces the mana cost of your Judgement and Seal spells by $s1%.						
20111	spellbook	184	Two-Handed Weapon Specialization	Rank 1	Increases the damage you deal with two-handed melee weapons by $s1%.						
20112	spellbook	184	Two-Handed Weapon Specialization	Rank 2	Increases the damage you deal with two-handed melee weapons by $s1%.						
20113	spellbook	184	Two-Handed Weapon Specialization	Rank 3	Increases the damage you deal with two-handed melee weapons by $s1%.						
20114	all		BM Only OFF								
20115	all		BM Only ON								
