spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
18442	spellbook	197	Felcloth Hood								
18443	all		Safe Fall								
18444	spellbook	197	Runecloth Headband								
18445	spellbook	197	Mooncloth Bag								
18446	spellbook	197	Wizardweave Robe								
18447	spellbook	197	Mooncloth Vest								
18448	spellbook	197	Mooncloth Shoulders								
18449	spellbook	197	Runecloth Shoulders								
18450	spellbook	197	Wizardweave Turban								
18451	spellbook	197	Felcloth Robe								
18452	spellbook	197	Mooncloth Circlet								
18453	spellbook	197	Felcloth Shoulders								
18454	spellbook	197	Gloves of Spell Mastery								
18455	spellbook	197	Bottomless Bag								
18456	spellbook	197	Truefaith Vestments		This item binds to you upon being crafted.						
18457	spellbook	197	Robe of the Archmage		This item binds to you upon being crafted.						
18458	spellbook	197	Robe of the Void		This item binds to you upon being crafted.						
18459	spellbook	8	Incineration	Rank 1	Increases the critical strike chance of your Fire Blast and Scorch spells by $s1%.						
18460	spellbook	8	Incineration	Rank 2	Increases the critical strike chance of your Fire Blast and Scorch spells by $s1%.						
18461	all		Vanish Purge								
18462	spellbook	237	Arcane Meditation	Rank 1	Allows $s1% of your mana regeneration to continue while casting.						
18463	spellbook	237	Arcane Meditation	Rank 2	Allows $s1% of your mana regeneration to continue while casting.						
18464	spellbook	237	Arcane Meditation	Rank 3	Allows $s1% of your mana regeneration to continue while casting.						
18469	all		Counterspell - Silenced			Silenced.					
18476	all		Summon Minion								
18498	spellbook	257	Shield Bash - Silenced			Silenced.					
18499	spellbook	256	Berserker Rage		The warrior enters a berserker rage, becoming immune to Fear, Sap and Incapacitate effects and generating extra rage when taking damage.  Lasts $d.	Immune to Fear, Sap and Incapacitate effects.  Generating extra rage when taking damage.					
18500	all		Wing Buffet		Inflicts $s2 damage to enemies in a cone in front of the caster, knocking them back. This effect ignores armor.						
18501	all		Enrage		Increases the Physical damage dealt by the caster and speeds its attacks for $d.	Physical damage dealt is increased by $s1.\nAttack speed increased by $s2%.					
18502	all		Curse of Hakkar		Drains $s1 mana from an enemy every $t1 sec., transferring it to the caster over $d.	$s1 mana leeched every $t1 sec.					
18503	all		Hex		Transforms an enemy into a chicken, rendering it unable to attack or cast spells for $d.	Hexed.					
18530	spellbook	56	Divine Fury	Rank 1	Reduces the casting time of your Smite, Holy Fire, Heal and Greater Heal spells by $/1000;S1 sec.						
18531	spellbook	56	Divine Fury	Rank 2	Reduces the casting time of your Smite, Holy Fire, Heal and Greater Heal spells by $/1000;S1 sec.						
18533	spellbook	56	Divine Fury	Rank 3	Reduces the casting time of your Smite, Holy Fire, Heal and Greater Heal spells by $/1000;S1 sec.						
18534	spellbook	56	Divine Fury	Rank 4	Reduces the casting time of your Smite, Holy Fire, Heal and Greater Heal spells by $/1000;S1 sec.						
18535	spellbook	56	Divine Fury	Rank 5	Reduces the casting time of your Smite, Holy Fire, Heal and Greater Heal spells by $/1000;S1 sec.						
18540	spellbook	354	Ritual of Doom		Begins a ritual that sacrifices a random participant to summon a doomguard.  The doomguard must be immediately enslaved or it will attack the ritual participants.  Requires the caster and 4 additional party members to complete the ritual.  In order to participate, all players must right-click the portal and not move until the ritual is complete.						
18541	spellbook	354	Ritual of Doom Effect		Summons a Doomguard.						
18542	all		Immolate								
18543	all		Flame Lash		Burns an enemy, then inflicts additional Fire damage every $t1 sec. for $d.	Fire damage inflicted every $t1 sec.					
18544	spellbook	613	Force of Will	Rank 1	Increases your spell damage by $s2% and the critical strike chance of your offensive spells by $s1%.						
18545	all		Scorpid Sting		Stings an enemy, reducing its Strength and Agility by $s1 for $d.	Strength and Agility reduced by $s1.					
18546	all		Overdrive		Immobilizes the caster, but increases its attack speed by $s2% for $d.	Immobilized.\nAttack speed increased by $s2%.					
18547	spellbook	613	Force of Will	Rank 2	Increases your spell damage by $s2% and the critical strike chance of your offensive spells by $s1%.						
18548	spellbook	613	Force of Will	Rank 3	Increases your spell damage by $s2% and the critical strike chance of your offensive spells by $s1%.						
18549	spellbook	613	Force of Will	Rank 4	Increases your spell damage by $s2% and the critical strike chance of your offensive spells by $s1%.						
18550	spellbook	613	Force of Will	Rank 5	Increases your spell damage by $s2% and the critical strike chance of your offensive spells by $s1%.						
18551	spellbook	613	Mental Strength	Rank 1	Increases your maximum mana by $s1%.						
18552	spellbook	613	Mental Strength	Rank 2	Increases your maximum mana by $s1%.						
18553	spellbook	613	Mental Strength	Rank 3	Increases your maximum mana by $s1%.						
18554	spellbook	613	Mental Strength	Rank 4	Increases your maximum mana by $s1%.						
18555	spellbook	613	Mental Strength	Rank 5	Increases your maximum mana by $s1%.						
18557	all		Drain Life		Drains $o1 health from an enemy over $d., transferring it to the caster.	$o1 health leeched over $d.					
18559	all		Demon Pick		Demon Pick to Destroy Demon Crystal.						
18560	spellbook	197	Mooncloth		The purification of tainted Felcloth into Mooncloth can only be done at a moonwell, and only ocassionally will the waters permit themselves to be used in such a way.						
18561	all		Shoot		Shoots at an enemy, inflicting Physical damage.						
18562	spellbook	573	Swiftmend		Consumes a Rejuvenation or Regrowth effect on a friendly target to instantly heal them an amount equal to 12 sec. of Rejuvenation or 18 sec. of Regrowth.						
18564	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18565	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18566	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18567	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18568	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18569	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18570	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18571	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18572	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18573	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18574	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18575	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18576	all		Breath								
18578	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18579	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18580	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18581	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18582	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18583	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18584	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18585	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18586	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18587	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18588	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18589	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18590	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18591	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18592	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18593	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18594	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18595	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18596	all		Breath								
18597	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18598	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18599	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18600	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18601	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18602	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18603	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18604	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18605	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18606	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18607	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18608	all		First Aid	Rank 9	Heals $o1 damage over $d.	Healing $s1 damage every $t1 seconds.					
18609	all		Breath								
18610	all		First Aid	Rank 10	Heals $o1 damage over $d.	Healing $s1 damage every $t1 seconds.					
18611	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18612	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18613	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18614	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18615	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18616	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18617	all		Breath								
18618	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18619	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18620	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18621	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18622	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18623	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18624	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18625	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18626	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18627	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18628	all		Breath		Onyxia's flaming breath hits all enemies on the ground for $s1 Fire damage.						
18629	spellbook	129	Runecloth Bandage								
18630	spellbook	129	Heavy Runecloth Bandage								
18631	all		Runecloth Bandage								
18632	all		Heavy Runecloth Bandage								
18633	all		Weakening Disease		Deals $s1 Shadow damage every $t1 sec for $d and lowers their Strength for the duration of the disease.	Diseased and weakened.					
18634	all		Target Dummy - Event 001		Drops a target dummy on the ground that attracts nearby monsters to attack it.  Lasts for 3 min.						
18647	spellbook	354	Banish	Rank 2	Banishes the enemy target, preventing all action but making it invulnerable for up to $d.  Only one target can be banished at a time.  Only works on Demons and Elementals.	Invulnerable, but unable to act.					
18649	all		Shadow Shot		Shoots an enemy, inflicting Shadow damage.						
18650	all		Summon Marduk the Black								
18651	all		Multi-Shot		Fires a volley of missiles at an enemy and its nearby allies, striking up to $x1 targets for normal damage plus a bonus.						
18652	all		Siphon Health		Deals $s1 Shadow damage every $t1 sec for $d. All damage done is then transferred to the caster.	Deals $s1 Shadow damage every $t1 sec.					
18653	all		Siphon Health								
18654	all		Siphon Health								
18655	all		Mortar Animate								
18656	all		Corruption		Corrupts the target, causing $o1 damage over $d.	Inflicts $s1 Shadow damage every $t1 sec.					
18657	spellbook	574	Hibernate	Rank 2	Forces the enemy target to sleep for up to $d.  Any damage will awaken the target.  Only one target can be forced to hibernate at a time.  Only works on Beasts and Dragonkin.	Asleep.					
18658	spellbook	574	Hibernate	Rank 3	Forces the enemy target to sleep for up to $d.  Any damage will awaken the target.  Only one target can be forced to hibernate at a time.  Only works on Beasts and Dragonkin.	Asleep.					
18661	all		Araj's Phylactery								
18662	spellbook	355	Curse of Doom Effect		Summons a Doomguard.						
18663	all		Shadow Shock		Instantly lashes an enemy with dark magic, inflicting Shadow damage.						
18666	all		Corrupt Redpath								
18669	all		Schematic: Minor Recombobulator		Teaches you how to make a Minor Recombobulator.						
18670	all		Knock Away		Inflicts normal damage plus $s1 to an enemy and knocks it back.						
18671	all		Curse of Agony		Curses nearby enemies with agony, inflicting Shadow damage every $t1 sec. for $d. Only one curse per warlock can be active on any one target.	Shadow damage every $t1 sec.					
18672	all		Increased All Resist 01		+$s1 All Resistances.						
18673	all		Increased All Resist 02		+$s1 All Resistances.						
18674	all		Increased All Resist 03		+$s1 All Resistances.						
18675	all		Increased All Resist 04		+$s1 All Resistances.						
18676	all		Increased All Resist 05		+$s1 All Resistances.						
18677	all		Increased All Resist 06		+$s1 All Resistances.						
18678	all		Increased All Resist 07		+$s1 All Resistances.						
18679	all		Increased All Resist 08		+$s1 All Resistances.						
18680	all		Increased All Resist 09		+$s1 All Resistances.						
18681	all		Increased All Resist 10		+$s1 All Resistances.						
18682	all		Increased All Resist 11		+$s1 All Resistances.						
18683	all		Increased All Resist 12		+$s1 All Resistances.						
18684	all		Increased All Resist 13		+$s1 All Resistances.						
18685	all		Increased All Resist 14		+$s1 All Resistances.						
