spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
46660	all		Scorchling Extinguished								
46661	all		Huge Snowball		Throw me!						
46662	all		Deathfrost								
46663	all		Evacuee Random Action								
46664	all		Cosmetic - Portal Beam		Purple Pulsing beam						
46665	all		Nexus Portal Beam		Purple Pulsing beam						
46667	all		Call Evacuee								
46668	all		Copy of Bonfire's Blessing			Your bonfire is burning hot!  Increase experience gained from killing monsters by $s1%!					
46669	all		Evacuee Random Action								
46670	all		Transborea Monster								
46671	all		Cleansing Flames		Inflicts $s2 Fire damage and cleanses all magic, curse, disease, and poison debuffs.						
46672	all		Cleansing Flames		Inflicts $s2 Fire damage and cleanses all magic, curse, disease, and poison debuffs.						
46673	all		Capture Trigger								
46674	all		Rope Beam								
46675	all		Subdued			Subdued by the effects of red dragonsblood.					
46676	all		Across Transborea Complete								
46677	all		Evacuee Reaches Dragonblight								
46678	all		Drake Vomit, Periodic								
46679	all		Cosmetic - Low Poly Blue Fire								
46680	all		Shadow Spike								
46681	all		Scatter Shot		A short-range shot that deals $s1 damage and disorients the target for $d.  Any damage caused will remove the effect.	Disoriented.					
46682	all		Well Fed		Attack power increased by $s1. Lasts $d.	Attack power increased by $s1.					
46683	all		Food		Restores $o1 health over $d.   Must remain seated while eating.   If you eat for 10 seconds will also increase your damage and healing from magical spells and effects by up to $46687s1 for $46687d.	Restores $/5;s1 health per second.					
46684	spellbook	185	Charred Bear Kabobs								
46685	all		Borean Tundra - Quest - Thassarian Flay								
46686	all		Create Tamed Warp Stalker								
46687	all		Well Fed		Increases spell damage and healing by up to $s1.	Increases damage and healing done by magical spells and effects by up to $s1.					
46688	spellbook	185	Juicy Bear Burger								
46689	all		Create Flame of Silvermoon								
46690	all		Create Flame of the Exodar								
46691	all		Drake Hatchling Subdued		You have a limited amount of time to bring the drake hatchling to Raelorasz!	You have a limited amount of time to bring the drake hatchling to Raelorasz!					
46692	all		Evacuee Despawn								
46693	all		Strip Auras								
46694	all		Feed								
46695	all		Soul Separation								
46696	all		Drake Turn-in								
46697	spellbook	202	Rocket Boots Xtreme Lite								
46698	all		Attack Power - Feral (+1090)		Increases attack power by $s1 in Cat, Bear, Dire Bear, and Moonkin forms only.						
46699	all		Requires No Ammo		Thori'dal generates magical arrows when the bow string is drawn. Does not use ammo.						
46700	all		Breaking		Breaks a Blue Dragon Egg in Coldarra.						
46701	all		Increase Healing 456		Increases spell power by $s1.						
46702	all		Drake Completion Ping								
46703	all		Complete Immolation								
46704	all		Raelorasz Fireball		Fireball Visual						
46705	all		Honorless Target			You are currently worth no honor points to the enemy.					
46706	all		UI test spell	Rank 1	$gHowdy dude:Goodday my lady:c;, $ghow's it hagin?:you look pretty.;	$gHowdy dude:Goodday my lady:c;, $ghow's it hagin?:you look pretty.;					
46707	all		Destroy All Drakes		Destroys all of Kalecgos' blue drake helpers.						
46708	all		Scourge Infection			Sick.					
46709	all		Has Completed all Torch Quests								
46710	all		Armor Penetration 581		Increases armor penetration rating by $s1.	Increases armor penetration rating by $s1.					
46711	all		Set Flag: all torch returning quests are complete								
46712	all		Armor Penetration 441		Increases armor penetration rating by $s1.	Increases armor penetration rating by $s1.					
46713	all		Transmute Metals	Alchemy Passive	Able to perform one Metal transmutation every 23 hours.						
46714	all		Transmute Elements	Alchemy Passive	Able to perform one Elemental transmutation every 23 hours.						
46715	all		Transmute Gems	Alchemy Passive	Able to perform one Gem transmutation every 23 hours.						
46716	all		Pet Warp Stalker								
46717	all		Pet Bat								
46718	all		Pet Boar								
46719	all		Pet Carrion Bird								
46720	all		Pet Cat								
46721	all		Pet Dragonhawk								
46722	all		Pet Nether Ray								
46723	all		Pet Bird of Prey								
46724	all		Pet Raptor								
46725	all		Pet Ravager								
46726	all		Pet Scorpid								
46727	all		Pet Serpent								
46728	all		Pet Spider								
46729	all		Pet Wind Serpent								
46730	all		Pet Wolf								
46731	all		Cosmetic - Punch								
46732	all		Tap Check								
46733	all		Tap Check								
46734	all		Spank - Knock To								
46735	all		Spank - Force Bunny To Knock You To								
46736	all		Personalized Weather			The forecast calls for showers with a chance of lightning.					
46737	all		Personalized Weather								
46738	all		Personalized Weather			The forecast calls for snow.					
46739	all		Personalized Weather			The forecast calls for sun.					
