spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
54583	all		Plasma								
54584	all		Unstable Explosive			The U.D.E.D. is extremely unstable. Make use of it quickly!					
54586	all		Runeforging Credit								
54587	all		Lurker Spawn Trigger								
54588	all		Gust of Wind		A gust of wind carries the target high into the sky, inflicting $s2 Nature damage.	A gust of wind carries the target high into the sky, inflicting $s2 Nature damage.					
54589	all		Whirling Winds		The Whirling Winds envelop the caster, increasing move speed by $s1% and increasing attack and cast speed by $s2% for $d.	Increases move speed by $s1%.\nIncreases attack and cast speed by $s2%.					
54593	all		Serpent Strike		The Serpents poison inflicts $s1 Nature damage every $t1 sec for $d.	Inflicts $s1 Nature damage every $t1 sec.					
54594	all		Serpent Strike		Charges an enemy with the speed of a serpent, inflicting $54593s1 Nature damage every $54593t1 sec for $d.						
54595	all		Form Check								
54596	all		Form Check								
54597	all		Form Check								
54598	all		Form Check								
54599	all		Form Check								
54600	all		Form Check								
54601	all		Serpent Form		Assumes the form of a serpent, increasing damage done by $s2 and increasing attack and casting speed by $s3% for $d.	Damage dealt increased by $s2.\nAttack and casting speed increased by $s3%.					
54602	all		Chained Peasant (LH)								
54603	all		Serpent's Agility		Reduces chance to be hit by $s2% for $d.	Reduces chance to be hit by $s2% for $d.					
54604	all		Curse of Blood		Increases the Physical damage taken by an enemy for $d.	Physical damage taken is increased by $s1.					
54605	all		Brain Bolt: Teleport Gadgetzan		Teleports you to Gadgetzan.						
54606	all		Lingering Presence of Quetz'lun		The power of Neltharion decreases damage taken by $s1% and increases damage done by $s2% for $d.	Decreases damage taken by $s1% and increases damage done by $s2%.					
54607	all		Soul Leech Mana		Gives your Shadow Bolt, Shadowburn, Soul Fire, Incinerate, Searing Pain and Conflagrate spells a chance to return mana equal to a percentage of the damage caused.						
54608	all		Frostbrand Proc		Imbue the Shaman's weapon with frost.  Each hit has a chance of causing additional Frost damage and slowing the target's movement speed.						
54609	all		Frostbrand Attack		Lashes out an enemy with the power of Frost, inflicting damage and slowing the target's movement speed by $s1% for $d.	Movement slowed to $s1% of normal speed.					
54610	all		Chained Peasant (RH)								
54611	all		Teach Summon Jubling	Summon							
54612	all		Chained Peasant (Chest)								
54613	all		Chained Peasant (Breath)								
54614	all		Steam-Powered Auctioneer		Creates a steam-powered auctioneer that takes bids for 10 min.  This device creates intense heat and can only be used in the cold climate of Northrend.						
54615	all		Aimed Shot		An aimed shot that increases ranged damage by $s1 and reduces healing taken by $s2% for $d.	Reduces healing taken by $s2%.					
54616	all		Video Production - Force Main Hand								
54617	all		Throw Spear		Throws a weapon at an enemy, inflicting Physical damage.						
54618	all		WotLK - Pick up Victim								
54619	all		Teach Summon Sprite Darter	Summon							
54620	all		Teleport Crystal: Teleport to Dalaran AICast Script								
54621	all		Ejector Seat		Launch yourself high into the air while in Outland or Northrend.  Emergency parachute deploys nearly every time!						
54622	all		WotLK - Get Picked Up								
54623	all		Quest - Mammoth Explosion Summon Object								
54624	all		WotLK - Pick Me Up!								
54625	all		Summon Mammoth Meat								
54626	all		Vial of Poison		Deals Nature damage to nearby enemies for $d.	$s1 Nature damage inflicted every $t1 sec.					
54627	all		Quest - Mammoth Explosion Summon Object								
54628	all		Quest - Mammoth Explosion Summon Object								
54630	all		Poison Tipped Spear		Throws a Spear at an enemy inflicting Nature damage every $t1 sec. for $d.	Nature damage inflicted every $t1 sec.					
54631	all		Teach Summon Worg Pup	Summon							
54632	all		Claws of Ice		Inflicts Frost damage to an enemy and reduces its movement speed for $d.	Reduced movement speed.					
54633	all		Drink Healing Potion		Quaffs a healing potion.						
54634	all		Teach Summon Smolderweb Hatchling	Summon							
54635	all		Phase Shift: Garm Assault								
54637	spellbook	771	Blood of the North	Rank 3	Increases Blood Strike and Frost Strike damage by $s2%.  In addition, whenever you hit with Blood Strike or Pestilence there is a $h% chance that the Blood Rune will become a Death Rune when it activates.  Death Runes count as a Blood, Frost or Unholy Rune.						
54638	spellbook	771	Blood of the North	Rank 2	Increases Blood Strike and Frost Strike damage by $s2%.  In addition, whenever you hit with Blood Strike or Pestilence there is a $h% chance that the Blood Rune will become a Death Rune when it activates.  Death Runes count as a Blood, Frost or Unholy Rune.						
54639	spellbook	771	Blood of the North	Rank 1	Increases Blood Strike and Frost Strike damage by $s2%.  In addition, whenever you hit with Blood Strike or Pestilence there is a $h% chance that the Blood Rune will become a Death Rune when it activates.  Death Runes count as a Blood, Frost or Unholy Rune.						
54640	all		Teleport		Teleports defenders behind the walls on the Isle of Ulduran, Strand of the Ancients.						
54642	all		DEPRECATED PET SCALING		If you see this, report this!						
54643	all		Teleport		Teleports defenders behind the walls. The caster will be unable to teleport again for a short time.	Recently used the teleporter.\nUnable to teleport again for a short time.					
54644	all		Froststorm Breath	Rank 1	Your pet simultaneously breathes frost and lightning at an enemy target, inflicting $s1 Frost and Nature damage and slowing the target for $d.	Slowed for $d.					
54645	all		Vrykul Random Shot								
