spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
30855	all		Tel'athion Reply								
30856	all		Stomp		Stomps the ground, inflicting normal damage to nearby enemies and knocking them back.						
30857	all		Wield Axes								
30858	all		Demon Blood Shell			Physical damage reduced by $s1%.\nMagical resistances increased by $s2.					
30859	all		Hellfire		Ignites the area surrounding the caster, causing $s2 Fire damage to $ghimself:herself; and $5857s1 Fire damage to all nearby enemies every $t2 sec.  Lasts $d.	Damages self and all nearby enemies.					
30860	all		Hellfire Effect								
30864	spellbook	374	Focused Mind	Rank 1	Reduces the duration of any Silence or Interrupt effects used against the Shaman by $s1%. This effect does not stack with other similar effects.						
30865	spellbook	374	Focused Mind	Rank 2	Reduces the duration of any Silence or Interrupt effects used against the Shaman by $s1%. This effect does not stack with other similar effects.						
30866	spellbook	374	Focused Mind	Rank 3	Reduces the duration of any Silence or Interrupt effects used against the Shaman by $s1%. This effect does not stack with other similar effects.						
30867	spellbook	374	Nature's Blessing	Rank 1	Increases your spell damage and healing by an amount equal to $s1% of your Intellect.						
30868	spellbook	374	Nature's Blessing	Rank 2	Increases your spell damage and healing by an amount equal to $s1% of your Intellect.						
30869	spellbook	374	Nature's Blessing	Rank 3	Increases your spell damage and healing by an amount equal to $s1% of your Intellect.						
30872	spellbook	374	Improved Chain Heal	Rank 1	Increases the amount healed by your Chain Heal spell by $s1%.						
30873	spellbook	374	Improved Chain Heal	Rank 2	Increases the amount healed by your Chain Heal spell by $s1%.						
30874	spellbook	374	Gift of the Water Spirit		Regenerates $o1% of your total health and mana over $d.	Regenerates $s1% of your total health and mana every $t1 sec.					
30875	all		Tag Murloc		Attempt to mark a Blacksilt Scout for observation.						
30876	all		Enrage Murloc		Enrage a Blacksilt murloc.	Enraged.					
30877	all		Tag Murloc		Tag a Blacksilt Scout.	Tagged.					
30878	all		Eternal Affection		Calls upon Holy magic to heal an ally.						
30879	all		Permanent Area Damage 50k	QASpell	Deals $s1 damage to all enemies in a $a1 yard radius from the caster.						
30880	all		Echoes of Lordaeron	Rank 1		Increases melee, ranged and spell damage dealt to Undead by $s1% and increases mounted speed by $s2%.					
30881	spellbook	374	Nature's Guardian	Rank 1	Whenever a damaging attack is taken that reduces you below 30% health, you have a $h% chance to heal $s1% of your total health and reduce your threat level on that target.  5 second cooldown.						
30882	all		Tower Capture Test (DND)								
30883	spellbook	374	Nature's Guardian	Rank 2	Whenever a damaging attack is taken that reduces you below 30% health, you have a $h% chance to heal $s1% of your total health and reduce your threat level on that target.  5 second cooldown.						
30884	spellbook	374	Nature's Guardian	Rank 3	Whenever a damaging attack is taken that reduces you below 30% health, you have a $h% chance to heal $s1% of your total health and reduce your threat level on that target.  5 second cooldown.						
30885	spellbook	374	Nature's Guardian	Rank 4	Whenever a damaging attack is taken that reduces you below 30% health, you have a $h% chance to heal $s1% of your total health and reduce your threat level on that target.  5 second cooldown.						
30886	spellbook	374	Nature's Guardian	Rank 5	Whenever a damaging attack is taken that reduces you below 30% health, you have a $h% chance to heal $s1% of your total health and reduce your threat level on that target.  5 second cooldown.						
30887	all		Devotion		Increases the Physical damage dealt by the caster by $s1% and the caster's attack speed by $s2% for $d.	Holy damage dealt is increased by $s1%.\nSpell casting speed is increased by $s2%.					
30888	all		Star Beam								
30889	all		Powerful Attraction		Dazzles the target, filling it with intense attraction, stunning them for $d.	Stunned.					
30890	all		Blinding Passion		Purifies the enemy for $s1 Holy damage and then an additional $o2 Holy damage over $d.	$o2 Holy damage inflicted over $d.					
30891	all		Summon Axes								
30892	spellbook	39	Sleight of Hand	Rank 1	Reduces the chance you are critically hit by melee and ranged attacks by $s2% and increases the threat reduction of your Feint ability by $s1%.						
30893	spellbook	39	Sleight of Hand	Rank 2	Reduces the chance you are critically hit by melee and ranged attacks by $s2% and increases the threat reduction of your Feint ability by $s1%.						
30894	spellbook	39	Heightened Senses	Rank 1	Increases your Stealth detection and reduces the chance you are hit by spells and ranged attacks by $s2%.						
30895	spellbook	39	Heightened Senses	Rank 2	Increases your Stealth detection and reduces the chance you are hit by spells and ranged attacks by $s2%.  More effective than Heightened Senses (Rank 1).						
30897	all		Summon Infernal								
30898	all		Shadow Word: Pain		Utters a word of darkness, inflicting Shadow damage to an enemy every $t1 sec. for $d.	Deals $s1 shadow damage every $t1 sec.					
30899	all		Malchezaar Axe Wield								
30900	all		Curse of Impotence		Decreases the Magical damage dealt by the target by $s1 for $d.	Magical damage dealt is reduced by $s1.					
30901	all		Sunder Armor		Hacks at an enemy's armor, reducing it by $s1 per Sunder Armor. Can be applied up to 5 times. Lasts $d.	Reduced armor.					
30902	spellbook	39	Deadliness	Rank 1	Increases your attack power by $s1%.						
30903	spellbook	39	Deadliness	Rank 2	Increases your attack power by $s1%.						
30904	spellbook	39	Deadliness	Rank 3	Increases your attack power by $s1%.						
30905	spellbook	39	Deadliness	Rank 4	Increases your attack power by $s1%.						
30906	spellbook	39	Deadliness	Rank 5	Increases your attack power by $s1%.						
30907	all		Drink Poison		Causes Julianne to die of unnatural causes.						
30908	spellbook	355	Drain Mana	Rank 6	Transfers $s1 Mana every $t1 sec from the target to the caster.  Lasts $d.	Drains $s1 mana each second to the caster.					
30909	spellbook	355	Curse of Weakness	Rank 8	Target's melee attack power is reduced by $s1 for $d.  Only one Curse per Warlock can be active on any one target.	Melee attack power reduced by $s1.					
30910	spellbook	355	Bane of Doom	Rank 2	Banes the target with impending doom, causing $s1 Shadow damage after $d.  If the target dies from this damage, there is a chance that a Doomguard will be summoned.  Cannot be cast on players.	Causes $s1 Shadow damage after $d.					
30911	spellbook	355	Siphon Life	Rank 6	Transfers $s1 health from the target to the caster every $t1 sec.  Lasts $d.	Drains $s1 health to the caster every $t1 sec.					
30912	spellbook	593	Conflagrate	Rank 6	Ignites a target that is already afflicted by your Immolate, dealing $s1 Fire damage and consuming the Immolate spell.						
30913	all		Slime Spray		Deals $s1 Nature damage to enemies in front of the caster.						
30914	all		Poison		Inflicts Nature damage to nearby enemies every $t1 sec. for $d.	$s1 Nature damage inflicted every $t1 sec.					
30915	all		Poison		A growing cloud of poison deals $s1 Nature damage to all enemies within 12 yards.						
30916	all		Poison Cloud		Creates a poison cloud beneath Broggok.						
30917	all		Poison Bolt		Shoots poison at an enemy, inflicting Nature damage, then additional damage every $t2 sec. for $d.	Deals $s2 nature damage every $t2 sec.					
30918	all		Improved Sprint		Removes snares and roots.						
30919	spellbook	38	Weapon Expertise	Rank 1	Reduces your chance to be dodged or parried by ${$m1/4}.2%.						
30920	spellbook	38	Weapon Expertise	Rank 2	Reduces your chance to be dodged or parried by ${$m1/4}.2%.						
30923	all		Domination		Takes control of a humanoid enemy up to level $s1 for $d.	Charmed.					
30924	all		Arcanagos Journal Entry		Red at the Master's Terrace to revisit the events that ocurred there.						
30925	all		Exploding Beaker		Deals $s1 Nature damage to enemies within $r1 yards of the target.						
