spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
28501	all		Major Firepower		Increases fire spell power by $s1 for $d.  Battle Elixir. Battle Elixir.	Fire spell power increased by $s1.  Battle Elixir. Battle Elixir.					
28502	all		Major Armor		Increases armor by $s1 for $d.  Guardian Elixir. Guardian Elixir.	Armor increased by $s1.  Guardian Elixir. Guardian Elixir.					
28503	all		Major Shadow Power		Increases shadow spell power by $s1 for $d.  Battle Elixir. Battle Elixir.	Shadow spell power increased by $s1.  Battle Elixir. Battle Elixir.					
28504	all		Major Dreamless Sleep		Puts the imbiber in a dreamless sleep for $d.  During that time the imbiber heals 3600 health and 3600 mana.	Dreamless Sleep.					
28505	spellbook	778	Poley		Right Click to summon and dismiss Poley.						
28506	all		Potion of Heroes		Increases Strength by $s2 and temporarily increases health by $s1 for $d.	Strength increased by $s2 and health temporarily increased by $s1.					
28507	all		Haste		Increases haste rating by $s1 for $d.	Increases haste rating by $s1.					
28508	all		Destruction		Increases spell critical chance by $s2% and spell power by $s1 for $d.	Spell Critical increased by $s2% and spell power increased by $s1.					
28509	all		Greater Mana Regeneration		Regenerate $s1 mana per 5 sec for $d.  Guardian Elixir. Guardian Elixir.	Regenerate $s1 mana per 5 sec.  Guardian Elixir. Guardian Elixir.					
28511	all		Fire Protection		Absorbs $s1 fire damage.  Lasts $d.	Absorbs $s1 fire damage.					
28512	all		Frost Protection		Absorbs $s1 Frost damage.  Lasts $d.	Absorbs $s1 Frost damage.					
28513	all		Nature Protection		Absorbs $s1 nature damage.  Lasts $d.	Absorbs $s1 nature damage.					
28514	all		Empowerment		Decreases the magical resistances of your spell targets by $s1 for $d.  Guardian Elixir. Guardian Elixir.	Decreases the magical resistances of your spell targets by $s1.  Guardian Elixir. Guardian Elixir.					
28515	all		Ironshield		Increases armor by $s1 for $d.	Increased armor.					
28516	all		Sunwell Torrent		Use on Dar'Khan Drathir to release the energy contained in this item causing $o1 Arcane damage over $d and silencing the target.	Silenced.					
28517	all		Rejuvenation Potion		Restores $s1 mana and health.						
28518	all		Flask of Fortification		Increases maximum health by $s1 and defense rating by $s2 for $d. Counts as both a Battle and Guardian elixir.  This effect persists through death.	Increases health by $s1 and defense rating by $s2.					
28519	all		Flask of Mighty Restoration		Increases mana regeneration by $s1 mana per 5 seconds for $d. Counts as both a Battle and Guardian elixir.  This effect persists through death.	Mana Regeneration increased by $s1 per 5 seconds.					
28520	all		Flask of Relentless Assault		Increases attack power by $s1 for $d. Counts as both a Battle and Guardian elixir.  This effect persists through death.	Attack power increased by $s1.					
28521	all		Flask of Blinding Light		Increases arcane, holy, and nature spell power by $s1 for $d.  Counts as both a Battle and Guardian elixir.  This effect persists through death.	Arcane, holy, and nature spell power increased by $s1.					
28522	all		Icebolt		Encases the target in a solid block of ice, stunning the target and dealing $28522s2 Frost damage to the target and nearby enemies.	Frozen.					
28523	all		Despawn Ice Block								
28524	all		Frost Breath		Inflicts $s1 Frost damage to all nearby enemies.						
28526	all		Icebolt		Encases the target in a solid block of ice, stunning the target and dealing $28522s2 Frost damage to the target and nearby enemies.						
28527	all		Fel Blossom		Absorbs $s1 damage.  Lasts $d.	Absorbs $s1 damage.					
28528	all		Troll Food Poisoning Visual		Visual displays a green ground fog.						
28529	all		Frost Aura								
28530	all		Increase Spell Dam 132		Increases damage and healing done by magical spells and effects by up to $s1.						
28531	all		Frost Aura		Deals $s1 frost damage every $t1 sec.	Deals $s1 frost damage every $t1 sec.					
28532	all		Create iCoke Prize Voucher								
28533	all		Transform								
28534	all		Chill								
28535	all		Summon Ice Block								
28536	all		Arcane Protection		Absorbs $s1 arcane damage.  Lasts $d.	Absorbs $s1 arcane damage.					
28537	all		Shadow Protection		Absorbs $s1 shadow damage.  Lasts $d.	Absorbs $s1 shadow damage.					
28538	all		Holy Protection		Absorbs $s1 holy damage.  Lasts $d.	Absorbs $s1 holy damage.					
28539	all		Multi-Shot Damage Increase		Increases the damage done by your Multi-Shot by $s1%.						
28540	all		Flask of Pure Death		Increases Shadow, Fire, and Frost spell power by $s1 for $d.  Counts as both a Battle and Guardian elixir.  This effect persists through death.	Shadow, Fire, and Frost spell power increased by $s1.					
28541	all		Death Coil Damage Increase		Increases the damge dealt and health regained by your Death Coil spell by $s1%.						
28542	all		Life Drain		Drains $s1 health and heals Sapphiron for $*2;s1 every $t1 sec for $d.	Drains $s1 health and heals Sapphiron for $*2;s1 every $t1 sec.					
28543	spellbook	171	Elixir of Camouflage								
28544	spellbook	171	Elixir of Major Strength								
28545	spellbook	171	Elixir of Healing Power								
28546	spellbook	171	Sneaking Potion								
28547	all		Chill		Inflicts $s1 Frost damage every $t1 sec., and slows movement speed by $s2% to enemies in the area of the effect.	$s1 Frost damage every $t1 sec.\nSlows movement speed by $s2%.					
28548	all		Shrouding		Shrouds you from nearby enemies so you seem less threatening to them.						
28549	spellbook	171	Elixir of Major Frost Power								
28550	spellbook	171	Insane Strength Potion								
28551	spellbook	171	Super Healing Potion								
28552	spellbook	171	Elixir of the Searching Eye								
28553	spellbook	171	Elixir of Major Agility								
28554	spellbook	171	Shrouding Potion								
28555	spellbook	171	Super Mana Potion								
28556	spellbook	171	Elixir of Major Firepower								
28557	spellbook	171	Elixir of Major Defense								
28558	spellbook	171	Elixir of Major Shadow Power								
28559	all		Untrackable		The caster becomes untrackable.	Untrackable.					
28560	all		Summon Blizzard		Summons a Blizzard at the location of a nearby enemy.						
28561	all		Summon Blizzard								
28562	spellbook	171	Major Dreamless Sleep Potion								
28563	spellbook	171	Heroic Potion								
28564	spellbook	171	Haste Potion								
28565	spellbook	171	Destruction Potion								
