spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
42109	all		Armor Penetration		Increases armor penetration rating by $s1.	Increases armor penetration rating by $s1.					
42110	all		Increase Healing 443		Increases spell power by $s1.						
42111	all		Increase Spell Dam 236		Increases damage and healing done by magical spells and effects by up to $s1.						
42112	all		Headless Horseman - Update Size								
42113	all		Armor Penetration 210		Increases armor penetration rating by $s1.	Increases armor penetration rating by $s1.					
42114	all		Headless Horseman - Fire Extinguish (with missile)								
42115	all		Increased Mana Regen		Restores $s1 mana per 5 sec.						
42116	all		Attack Power - Feral (+0826)		Increases attack power by $s1 in Cat, Bear, Dire Bear, and Moonkin forms only.						
42117	all		Ashtongue Pet Faction Switch								
42118	all		Headless Horseman - Create Fire Node								
42119	all		Increase Spell Dam 199		Increases damage and healing done by magical spells and effects by up to $s1.						
42120	all		Increase Healing 375		Increases spell power by $s1.						
42121	all		Attack Power - Feral (+0788)		Increases attack power by $s1 in Cat, Bear, Dire Bear, and Moonkin forms only.						
42122	all		Increase Spell Dam 225		Increases damage and healing done by magical spells and effects by up to $s1.						
42123	all		Fixate								
42124	all		Increase Spell Dam 194		Increases damage and healing done by magical spells and effects by up to $s1.						
42125	all		Increase Healing 364		Increases spell power by $s1.						
42126	all		Discovery Trigger								
42127	all		Increase Healing 423		Increases spell power by $s1.						
42129	all		First Person Camera		Zooms the camera in to the target.	Zoomed in.					
42130	all		AFK Check								
42131	all		Shoot		Shoots at an enemy, inflicting Physical damage.						
42132	all		Headless Horseman - Start Fire								
42133	all		Chaos Strike		Inflicts Holy damage to an enemy.\n\nIf the target is afflicted with Flame Buffet, the target will take the additional damage. \n\nIf the target is frozen, the target will take triple damge.\n\nIf the target is afflicted with Siphon Life, the target will be weakened, taking additional Physical and Holy damage.						
42134	all		Lesser Rune of Warding								
42135	all		Lesser Rune of Warding								
42136	all		Greater Rune of Warding								
42137	all		Greater Rune of Warding								
42138	all		Brewfest Enthusiast		Increases experience earned by $s1%.  Lasts $d.	Increases experience earned by $s1%.  Lasts $d.					
42139	all		Boulder		Hurls a boulder at an enemy, inflicting Physical damage.						
42140	all		Headless Horseman - Start Fire, Periodic Aura								
42142	all		Headless Horseman - Start Fire trail								
42143	all		Headless Horseman - Start Fire Target Test								
42144	all		Headless Horseman - Create Water Bucket								
42145	all		Pumpkin Soldier Visual								
42146	all		Brewfest Racing Ram Aura [DND]								
42148	all		Create Shattered Halls Key Replacement								
42149	all		Trigger Brewfest Racing Ram		Summons and dismisses a rideable swift white ram.  This is a very fast mount.	Increases speed by $s2%.					
42150	all		Brewfest Pickup		Description	Aura Description					
42151	all		Headless Horseman - All Fires Out Test								
42152	all		Ram Speed Boost			10 seconds of more speed!					
42153	all		Deadly Dash		The rogue rushes into the target, blades first. This attack knocks the target down, immobilizing it for $d. All attacks are guaranteed to hit while the target is knocked down.						
42154	all		Headless Horseman - Dim Fire								
42155	all		Increased Hit Rating 15		Increases your hit rating by $s1.						
42156	all		Beer Goggles		Guaranteed by Belbi Quikswitch to make EVERYONE look attractive!	Guaranteed by Belbi Quikswitch to make EVERYONE look attractive!					
