spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
61004	all		Heroic Key to the Focusing Iris		Opens the Normal and Heroic difficulty versions of The Focusing Iris within The Eye of Eternity.						
61005	spellbook	163	Kill Shot	Rank 2	You attempt to finish the wounded target off, firing a long range attack dealing $s2% weapon damage plus ${$RAP*0.40+$m1*2}. Kill Shot can only be used on enemies that have 20% or less health.						
61006	spellbook	163	Kill Shot	Rank 3	You attempt to finish the wounded target off, firing a long range attack dealing $s2% weapon damage plus ${$RAP*0.40+$m1*2}. Kill Shot can only be used on enemies that have 20% or less health.						
61007	all		Summon PC Bunny 01								
61008	spellbook	164	Icebane Chestguard								
61009	spellbook	164	Icebane Girdle								
61010	spellbook	164	Icebane Treads								
61011	all		Improved Brilliance Aura		Battle prowess heightened by Jaina's powerful spell.	Battle prowess heightened by Jaina's powerful spell.					
61012	all		Iris Opened								
61013	spellbook	188,189,204,205,206,207,761	Warlock Pet Scaling 05								
61014	all		Purple Banish State								
61015	all		Empower Runeblade		Empowers the Death Knight's runeblade with dark energy, allowing it to unleash devastating shadow lightning.	Runeblade empowered with Shadow energy.					
61016	all		Empowered Runeblade		Strikes an enemy with shadow lightning that arcs to another nearby enemy. The spell affects up to $x1 targets.						
61017	all		DEPRECATED PET SCALING		If you see this, report this!						
61018	all		Player Summon Bunny 02								
61021	all		Zippy Copper Racer		Make sure you have 20 yards of smooth racing space!						
61022	all		Heavy Copper Racer		Make sure you have 20 yards of smooth racing space!						
61023	all		Alexstrasza's Gift Visual								
61024	spellbook	237	Dalaran Intellect	Rank 7	Increases the target's Intellect by $s1 for $d.	Increases Intellect by $s1.					
61025	spellbook	237	Polymorph	Serpent	Transforms the enemy into a harmless serpent, forcing it to slither around for up to $d.  While wandering, the serpent cannot attack or cast spells but will regenerate very quickly.  Any damage will transform the target back into its normal form.  Only one target can be polymorphed at a time.  Only works on Beasts, Humanoids and Critters.	Cannot attack or cast spells.  Increased regeneration.					
61026	all		Summon PC Bunny 02								
61027	all		Icecrown Airship - H - Attack - Cannon Ball Drop								
61028	all		Alexstrasza's Gift Beam								
61029	all		Camera Shake - Tremor (Short)								
61031	all		Toy Train Set		Right Click to set down your Toy Train Set.						
61032	all		Copy of Lovely Cake		Right Click to set out a lovely cake that serves up to five party members.						
61033	all		Aged Dalaran Sharp Wheel		Right Click to set out a wheel of Aged Dalaran Sharp that serves up to five party members.						
61034	all		Create Aged Dalaran Sharp								
61035	all		Dalaran Swiss Wheel		Right Click to set out a wheel of Dalaran Swiss that serves up to five party members.						
61036	all		Create Dalaran Swiss								
61037	all		Copy of Lovely Cake		Right Click to set out a lovely cake that serves up to five party members.						
61038	all		Fresh Dalaran Bread		Right Click to set out a loaf of Fresh Dalaran Bread that serves up to five party members.						
61039	all		Create Fresh Dalaran Bread Slice								
61040	all		Fingers of the Damned		Grants ${$m1/10} Runic Power.	Grants ${$m1/10} Runic Power.					
61041	all		Brutal Fist		Inflicts $s1% weapon damage.						
61042	all		Mortal Smash		Smashes an enemy, dealing $s1% weapon damage and reducing the effectiveness of any healing by $s2% for $d.	Healing effects reduced by $s2%.					
61043	all		The Raising of Sindragosa		Witness the raising of Sindragosa.	You are witnessing the raising of Sindragosa and cannot move.					
61044	all		Demoralizing Shout		Reduces the melee attack power of nearby enemies by $s1% for $d.	Melee attack power reduced by $s1%.					
61045	all		Bottle of Dalaran Red		Right Click to set out a bottle of Dalaran Red that serves up to five party members.						
61046	all		Create Glass of Dalaran Red								
61047	all		Bottle of Dalaran White		Right Click to set out a bottle of Dalaran White that serves up to five party members.						
61048	all		Create Glass of Dalaran White								
61050	all		Bottle of Aged Dalaran Red		Right Click to set out a bottle of Aged Dalaran Red that serves up to five party members.						
61051	all		Create Glass of Aged Dalaran Red								
61052	all		Cask of Dalaran White		Right Click to set out a cask of Dalaran White that serves up to twenty-five party members.						
61053	all		Cask of Dalaran Red		Right Click to set out a cask of Dalaran Red that serves up to twenty-five party members.						
61054	all		Eye of Eternity Zone Aura								
61055	all		Summon Bone Spiders		Summons two Bone Spiders near the caster.						
61056	all		Summon Bone Spiders		Summons two Bone Spiders near the caster.						
61057	all		Cask of Aged Dalaran Red		Right Click to set out a cask of Aged Dalaran Red that serves up to twenty-five party members.						
61058	all		Hungering Cold		Unleashes all available runic power to suddenly purge the earth around the Death Knight of all heat.  Enemies within $a1 yards are trapped in ice, preventing them from performing any action for $d.	Frozen.					
61061	all		Howling Blast		Blast the target with a frigid wind dealing $s1 Frost damage to all enemies within 10 yards.  Deals triple damage to targets afflicted by Hungering Cold.						
61062	all		Improved Mana Gems		You gain $s1% more mana when you use a mana gem.  In addition, using a mana gem grants you $37445s1 spell power for $37445d.						
61063	all		Bottle of Peaked Dalaran Red		Right Click to set out a bottle of Peaked Dalaran Red that serves up to five party members.						
61064	all		Create Glass of Peaked Dalaran Red								
