spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
57804	all		Control Crystal Activation		Activate the Violet Hold's defenses.						
57805	all		Summon Defense Control Crystal								
57806	all		Sprinkle Holy Water		Sanctifies the bones of the fallen, allowing their spirits to ascend.						
57807	all		Sunder Armor		Hacks at an enemy's armor, reducing it more per Sunder Armor. Can be applied up to $u times. Lasts $d.	Armor reduced by $s1.					
57808	all		Freed Crusader Soul								
57809	all		Vrykul Drakerider Death								
57810	spellbook	574	Genesis	Rank 1	Increases the damage and healing done by your periodic spell damage and healing effects by $s1%.						
57811	spellbook	574	Genesis	Rank 2	Increases the damage and healing done by your periodic spell damage and healing effects by $s1%.						
57812	spellbook	574	Genesis	Rank 3	Increases the damage and healing done by your periodic spell damage and healing effects by $s1%.						
57813	spellbook	574	Genesis	Rank 4	Increases the damage and healing done by your periodic spell damage and healing effects by $s1%.						
57814	spellbook	574	Genesis	Rank 5	Increases the damage and healing done by your periodic spell damage and healing effects by $s1%.						
57815	all		Piercing Screech		Inflicts $s1 Shadow damage to nearby enemies.						
57816	all		Icecrown Airship - N - Attack - Target Fire Aura								
57818	all		Has Tabard								
57819	all		Argent Champion		You champion the cause of the Argent Crusade.  All reputation gains while in level 80 dungeons will be applied to your standing with them.	All reputation gains while in level 80 dungeons are applied to your Argent Crusade standing.					
57820	all		Ebon Champion		You champion the cause of the Knights of the Ebon Blade.  All reputation gains while in level 80 dungeons will be applied to your standing with them.	All reputation gains while in level 80 dungeons are applied to your Knights of the Ebon Blade standing.					
57821	all		Champion of the Kirin Tor		You champion the cause of the Kirin Tor.  All reputation gains while in level 80 dungeons will be applied to your standing with them.	All reputation gains while in level 80 dungeons are applied to your Kirin Tor standing.					
57822	all		Wyrmrest Champion		You champion the cause of the Wyrmrest Accord.  All reputation gains while in level 80 dungeons will be applied to your standing with them.	All reputation gains while in level 80 dungeons are applied to your Wyrmrest Accord standing.					
57823	spellbook	257	Revenge	Rank 9	Instantly counterattack an enemy for ${$m1+$AP*0.310} to ${$M1+$AP*0.310} damage.   Revenge is only usable after the warrior blocks, dodges or parries an attack.						
57824	all		Icecrown Airship - N - Attack - Cannoneer - Work on Cannon								
57825	all		Frostbolt		Inflicts Frost damage to an enemy and reduces its movement speed for $d.	Reduced movement speed.					
57827	all		LeCraft Visual Test								
57828	all		Icecrown Airship - H - Attack - Forward Cannon Fire								
57829	all		Increase Healing 216		Increases spell power by $s1.						
57832	all		Thunder Clap		Blasts nearby enemies increasing the time between their attacks by $s2% for $d and doing $s1 damage to them.  Damage increased by attack power.  This ability causes additonal threat and will affect up to $i targets.	Attack speed reduced by $s2%.					
57833	all		Frost Spit		Inflicts $55072s1 Frost damage every $t1 sec.	Inflicts $55072s1 Frost damage every $t1 sec.					
57834	all		Frost Spit		Frost damage inflicted every $55071t sec for $55071d.	Frost damage inflicted every $55071t sec.					
57835	all		Gift of Twilight		Increases the targets Shadow damage by $s1% and reduces damage taken by $s2%.	Increases Shadow damage by $s1%.\nReduces damage taken by $s2%.					
57836	all		Summoning Channel								
57837	all		Succubus Transform								
57838	all		Force Cast Summon Skeletal Constructor								
57839	all		Summon Skeletal Constructor								
57840	all		Killing Spree		Step through the shadows from enemy to enemy within 10 yards, attacking an enemy every .5 secs with both weapons until 5 assaults are made.  Can hit the same target multiple times.						
57841	all		Killing Spree		Step through the shadows from enemy to enemy within 10 yards, attacking an enemy every .5 secs with both weapons until 5 assaults are made.  Can hit the same target multiple times.						
57842	all		Killing Spree		Step through the shadows from enemy to enemy within 10 yards, attacking an enemy every .5 secs with both weapons until 5 assaults are made.  Can hit the same target multiple times.						
57843	all		Mojo Empowered Fire Ward		Surrounds the caster with a shield that lasts $d. Increases damage dealt by $s2% and can absorb a fixed amount of Fire damage.	Shielded against Fire damage.\nIncreases Magic damage done by $s2%					
57844	all		Darkwater Clam		Open the clam!						
57845	all		Ringing Slap		Slap an enemy in the face, inflicting Physical damage and interrupting the spell being cast for $d.						
57846	all		Heroic Strike		A strong attack that increases melee damage by 10% and causes a high amount of threat.						
57848	all		Icecrown Airship - A - Attack - Cannon Ball Drop								
57849	spellbook	574	Improved Insect Swarm	Rank 1	Increases your damage done by your Wrath spell to targets afflicted by your Insect Swarm by $s1%, and increases the critical strike chance of your Starfire spell by $s2% on targets afflicted by your Moonfire spell.						
57850	spellbook	574	Improved Insect Swarm	Rank 2	Increases your damage done by your Wrath spell to targets afflicted by your Insect Swarm by $s1%, and increases the critical strike chance of your Starfire spell by $s2% on targets afflicted by your Moonfire spell.						
