spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
69058	all		Shadow Lance		Deals $s1 Shadowfrost damage to an enemy target.						
69060	all		Frost Nova		Inflicts $s1 Frost damage to nearby enemies, immobilizing them for up to $d.	Immobilized.					
69061	all		Impaled Removal								
69062	all		Impale		Impaled upon a bone spike.	Stunned.\nBleeding.					
69063	all		Ride Vehicle								
69065	all		Impaled		Impaled upon a bone spike.	Stunned.\nBleeding.					
69066	all		Drain Life		Drains $o1 health from an enemy over $d., transferring it to the caster.	$o1 health leeched over $d.					
69067	all		Drain Mana		Drains up to $o1 mana from an enemy over $d. and transfers it to the caster.	$o1 mana leeched over $d.					
69068	all		Shadow Bolt		Hurls a bolt of dark magic at an enemy, inflicting Shadow damage.						
69069	all		Shield of Bones		Absorbs $s1 damage. If the bones absorb the full amount they will shatter, inflicting $69642s1 damage on enemy targets within $69642a1 yards.	Absorbs $s1 damage.					
69071	all		Approved!								
69072	all		Approved!								
69073	all		Approved!								
69075	all		Bone Storm		Attacks nearby enemies in a whirlwind of bone.						
69076	all		Bone Storm		Attacks nearby enemies in a whirlwind of bone.	Attacking all nearby enemies in a whirlwind of bone.					
69080	all		Bone Volley		Hurls a volley of bones at nearby enemies, inflicting $s1 damage.						
69082	all		Precious Cargo: Quest Complete								
69083	all		Video Card Winner								
69087	all		Shadowstep								
69088	all		Soul Strike		Pierces the soul, inflicting $s1 damage.						
69090	all		Ice Sphere								
69091	all		Ice Pulse								
69092	all		Ice Pulse								
69093	all		Create Blizzcon Ticket								
69095	all		[DND] Argent Tournament - Event Controller Tirion - Alliance								
69096	all		[DND] Argent Tournament - Event Controller Tirion - Horde								
69097	all		[DND] Valentine Boss Register Aggro								
69098	all		[DND] Valentine Boss Remove Aggro								
69099	all		Ice Pulse		Deals $s1 Frost damage to all enemies within $a1 yards of the target.						
69101	all		[DND] Valentine Boss Trigger Add Spawn								
69102	all		Awe								
69103	all		Summon Ice Sphere								
69104	all		Summon Ice Sphere								
69105	all		Soul Horror Visual								
69106	all		Killing Spree Aura								
69107	all		Killing Spree Invis Aura								
69108	all		Ice Burst		Deals $s2 Frost damage to all enemies within $a1 yards, knocking them back.						
69109	all		Ice Burst Target Search								
69110	all		Ice Burst Target Search								
69116	all		Shadowstep Trigger								
69117	all		Random Aggro								
69121	all		Ride Vehicle								
69124	all		Seeping Darkness		Shrouds the enemy in darkness, inflicting Shadow damage, then additional damage every $t2 sec. for $d.	$s2 Shadow damage inflicted every $t2 sec.					
69125	all		Gaseous Blight								
69126	all		Gaseous Blight								
69127	all		Chill of the Throne		The chilling presence of the Frozen Throne reduces the chance of an enemy to dodge melee attacks by $s1%.	Chance to dodge reduced by $s1%.					
69128	all		Soul Siphon		Deals $s1 Shadow damage to an enemy target, decreasing their damage done by $69130s1%.	Deals $s1 Shadow damage to an enemy target, decreasing their damage done by $69130s1%.					
69130	all		Soul Siphon		Drains the soul from an enemy, decreasing damage done by $s1%.	Damage decreased by $s1%.					
69131	all		Soul Sickness		Saps the will from an enemy target, slowing their actions. If this effect is not removed, the target will be stunned for 5 seconds.	Actions slowed by $s2%.					
69133	all		Lethargy		Stunned.	Stunned.					
69134	all		Ice Spike		A spike of ice entraps the caster.	Frozen.					
69136	all		Spiteful Apparition Visual								
69137	all		Ignored		Ignores an enemy, forcing the caster to not attack it unless there is no other target nearby. When the effect wears off, the creature will attack the most threatening target.	Ignored.					
69138	all		Coldflame		Summons a line of frost that hits enemies in the way.						
69140	all		Coldflame		Summons a line of frost that hits enemies in the way.						
69142	all		Loaned Gryphon								
69144	all		Shadowform								
69145	all		Coldflame								
69146	all		Coldflame		Inflicts $s1 Frost damage every $t1 sec for $d.	Deals $s1 Frost damage every $t1 sec.					
69147	all		Coldflame								
69148	all		Wail of Souls		Inflicts $s1 Shadow damage to enemies within $r yards of the caster.						
69152	all		Gaseous Blight								
69153	all		Complete Arathi Basin Daily quest								
69154	all		Gaseous Blight								
69155	all		Forceful Smash		Knocks an enemy back with a powerful blow, inflicting $s1 Physical damage.						
69156	all		Complete Eye of the Storm Daily quest								
69157	all		Gaseous Blight								
69158	all		Complete Warsong Gulch Daily quest								
69159	all		Gaseous Blight		The Gaseous Plague inflicts $s1 Shadow damage to all nearby players.	The Gaseous Plague inflicts $s1 Shadow damage to all nearby players.					
69160	all		Complete Alterac Valley Daily quest								
69161	all		Gaseous Blight		The Gaseous Plague inflicts $s1 Shadow damage to all nearby players.	The Gaseous Plague inflicts $s1 Shadow damage to all nearby players.					
69162	all		Gaseous Blight								
69163	all		Gaseous Blight		The Gaseous Plague inflicts $s1 Shadow damage to all nearby players.	The Gaseous Plague inflicts $s1 Shadow damage to all nearby players.					
69164	all		Gaseous Blight								
69165	all		Inhale Blight		Inhales the Gaseous Blight in the room, increasing damage dealt by $69166s1%.						
69166	all		Inhaled Blight		Inhaling the Gaseous Blight increases damage dealt by $s1% and attack speed by $s3%.	Increases Physical damage dealt by $s1%.\nIncreases attack speed by $s3%.					
69167	all		Unholy Power		Empowers the caster with dark might, increasing physical damage by $s1% but reducing movement speed by $s3% for $d.	Physical damage increased by $s1%.\nMovement speed decreased by $s3%.					
69171	all		Low Plague Blight Visual Cancel								
69172	all		Overlord's Brand		Brands an enemy with the mark of Tyrannus, causing all damage dealt by the Branded foe to be mirrored to the caster's primary target, and all healing done by the Branded foe to be amplified and mirrored to the caster.	Damage dealt also hurts Tyrannus's target.\nHealing done also heals Tyrannus.					
69173	all		Overlord's Brand								
69174	all		Reflection Window Beam Visual								
69175	all		Food								
69176	all		Drink								
69180	all		Gutgore Ripper		Sends a shadowy bolt at the enemy causing $s1 Shadow damage and lowering all stats by $s2 for $d.	Lowers all stats by $s2.					
69181	all		Gutgore Ripper		Sends a shadowy bolt at the enemy causing $s1 Shadow damage and lowering all stats by $s2 for $d.	Lowers all stats by $s2.					
69183	all		Overlord's Brand								
69184	all		Ice Spikes		Ice spikes pierce the floor and then rise up, dealing $s1 Frost damage and knocking up enemy targets within $a1 yards.						
69187	all		Frost Spiked Armor		The caster's armor sprouts frozen spikes, reflecting $s Frost damage to attackers.	Inflicts $s1 Frost damage to attackers.					
69188	all		Rocket Pack			Allows the wearer to fly through the air. Inflicts damage and slows the attack and movement speeds of enemy units upon landing. Effects increase with flight time.					
69189	all		Overlord's Brand		Caused all damage dealt by one with the Overlord's Brand to also be dealt to Overlord Tyrannus's target.						
69190	all		Overlord's Brand		Caused all healing done by one with the Overlord's Brand to also heal Overlord Tyrannus.						
69192	all		Rocket Burst		Inflicts damage and slows the attack and casting speeds of enemy units by $s1% upon landing. Damage increases with flight time.	Attack and casting speeds reduced by $s1%.					
69193	all		Rocket Pack		Inflicts damage and slows the attack and casting speeds of enemy units by $69192s1% upon landing. Damage increases with flight time.						
69195	all		Pungent Blight		Violently releases the Gaseous Blight, dealing $s1 Shadow damage to all enemy players, releasing the deadly Blight back into the room.	Violently releases the Gaseous Blight, dealing $s1 Shadow damage to all enemy players, releasing the deadly Blight back into the room.					
69197	all		Raging Spirit Visual								
69198	all		Raging Spirit Visual								
69199	all		Ice Spikes Trigger		Ice spikes pierce the floor and then rise up, dealing $69184s1 Frost damage and knocking up enemy targets within $r yards.						
69200	all		Raging Spirit		Rips out a piece of the target's spirit, causing it to attack them.						
69201	all		Raging Spirit								
69204	all		Sleepy Pet								
69205	all		Sleepy Pet								
69206	all		Summon Skeleton		Summons a Skeleton that will protect you for $d.						
69207	all		Sanctuary		Grants the wielder $s1 defense rating and $s2 armor for $d.	Increases armor by $s2.\nIncreases defense rating by $s1.					
69208	all		Sanctuary		Grants the wielder $s1 defense rating and $s2 armor for $d.	Increases armor by $s2.\nIncreases defense rating by $s1.					
69209	all		Fatal Wound		Delivers a fatal wound for $s1 damage.						
69210	all		Fatal Wound		Delivers a fatal wound for $s1 damage.						
69211	all		Shadow Bolt		Sends a shadowy bolt at the enemy causing $s1 Shadow damage.						
69212	all		Shadow Bolt		Sends a shadowy bolt at the enemy causing $s1 Shadow damage.						
69216	all		[DND] Holdiay - Valentine - Boss - Table Appear								
69218	all		[DND] Holiday - Valentine - Summon Table								
69222	all		Throw Shield		Hurl your shield at the enemy, dealing $s1 damage and stunning them for $d.	Stunned.					
69223	all		Summon Reflections		A shout of command that silences all nearby enemies for $d.	Silenced.					
69229	all		Krasus Quel'Delar Credit								
69231	all		Icy Blast Targeting								
69232	all		Icy Blast								
69233	all		Icy Blast		Deals $s1 Frost damage to enemies within $a1 yards of the point of impact.						
69234	all		Summon Icy Blast								
69235	all		Camera Shake - Tremor								
69238	all		Icy Blast		Reduces movement speed by $s1% and inflicts $s2 Frost damage per $t2 sec on those caught within the lingering icy chill.	Movement speed reduced by $s1%.\nSuffering $s2 Frost damage per $t2 sec.					
69239	all		Create Blizzcon Ticket								
69240	all		Vile Gas		Inflicts a Vile plague in targeted area, inflicting $s1 damage every $t1 sec for $d. The plague causes the infected targets to vomit uncontrollably inflicting $69244s1 damage to nearby allies.	Inflicts $s1 damage every $t1 sec.\nDisoriented.					
69241	all		Throw Shield								
