spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
82884	all		Fire Nova		Inflicts Fire damage to nearby enemies.						
82885	all		Fireball		Inflicts Fire damage to an enemy.						
82886	all		Rain of Fire		Calls down a molten rain, burning all enemies in a selected area, dealing Fire damage every $t1 sec. for $d.	$s1 Fire damage inflicted every $t1 sec.					
82887	all		Flame Breath		Inflicts $s1 Fire damage to enemies in a cone in front of the caster.						
82888	all		Vicious Bite		Bites an enemy, inflicting Physical damage.						
82889	all		Poison Burst		Shoots poison at an enemy, inflicting Nature damage, then additional damage every $t2 sec. for $d.	Nature damage inflicted every $t2 sec.					
82890	all		Swoop		Inflicts normal damage plus $s1 to enemies in a cone in front of the caster, stunning them for $d.	Stunned.					
82891	all		Creeping Mold		Inflicts Nature damage to an enemy every $t1 sec. for $d.	Nature damage inflicted every $t1 sec.					
82892	all		Piercing Strike		Pierces through an enemy's armor, dealing weapon damage plus $s1 and increasing Physical damage taken by $s2 for $d.	Physical damage taken increased by $s2.					
82893	all		Healing Wave	Rank 6	Heals a friendly target for $s1.						
82894	all		Lightning Bolt		Blasts an enemy with lightning, inflicting Nature damage.						
82895	all		Strike		Strikes at an enemy, inflicting weapon damage plus $s1.						
82896	all		Rend		Inflicts Physical damage to an enemy every $t1 sec. for $d.	Physical damage inflicted every $t1 sec.					
82897	all		Knockdown		Inflicts $s2 damage to an enemy, stunning it for $d.	Stunned.					
82898	all		Frostbolt		Inflicts Frost damage to nearby enemies, reducing their movement speed for $d.	Reduced movement speed.					
82899	all		Frost Shock		Inflicts Frost damage to an enemy and reduces its movement speed for $d.	Reduced movement speed.					
82900	all		Frost Nova		Inflicts Frost damage to nearby enemies, immobilizing them for up to $d.	Immobilized.					
82901	all		Mind Blast		Inflicts Shadow damage to an enemy.						
82902	all		Shadow Word: Pain		Utters a word of darkness, inflicting Shadow damage to an enemy every $t1 sec. for $d.	Shadow damage inflicted every $t1 sec.					
82903	all		Mana Burn		Hits an enemy with an anti-mana bolt. For each point of mana consumed by the bolt, the target takes $e1 damage.						
82904	all		Infected Bite		Inflicts Nature damage to an enemy every $t1 seconds and increases the Physical damage it takes for $d.	Nature damage inflicted every $t1 sec.\nIncreased Physical damage taken.					
82905	all		Poison		Inflicts Nature damage to an enemy every $t1 sec. for $d.	Nature damage inflicted every $t1 sec.					
82906	all		Debilitating Poison		Reduces an enemy's physical damage by $s2% and Inflicts $s1 Nature damage to an enemy every $t1 sec. for $d.	$s1 Nature damage inflicted every $t1 sec.\nPhysical damage dealt reduced by $s2%.					
82907	all		Poison		Inflicts Nature damage to an enemy every $t1 sec. for $d.	Nature damage inflicted every $t1 sec.					
82908	all		Poison		Inflicts Nature damage to an enemy every $t1 sec. for $d.	Nature damage inflicted every $t1 sec.					
82909	all		Poison		Inflicts Nature damage to an enemy every $t1 sec. for $d.	Nature damage inflicted every $t1 sec.					
82910	all		Creeping Vines		Coats an enemy in roots, damaging them and rooting them. This effect will transform into a snare when removed.	Nature damage every $t2 sec.\nRooted.					
82911	all		Bubbling Ooze		Deals Nature damage to your target every $t1 seconds.	Nature damage every $t1 seconds.					
82912	all		Bubbling Ooze		Deals Nature damage to your target every $t1 seconds.	Nature damage every $t1 seconds.					
82913	all		Barbs		Thorny barbs deal damage to melee attackers.						
82914	all		Poison		Inflicts Nature damage to an enemy every $t1 sec. for $d.	Nature damage inflicted every $t1 sec.					
82915	all		Lightning Bolt		Blasts an enemy with lightning, inflicting Nature damage.						
82916	all		Healing Wave	Rank 7	Heals a friendly target for $s1.						
82917	all		Toxic Spit		Inflicts Nature damage to an enemy.						
82918	all		Poison		Inflicts Nature damage to an enemy every $t1 sec. for $d.	Nature damage inflicted every $t1 sec.					
82919	all		Rend		Inflicts Physical damage to an enemy every $t1 sec. for $d.	Physical damage inflicted every $t1 sec.					
82920	all		Poison		Inflicts Nature damage to an enemy every $t1 sec. for $d.	Nature damage inflicted every $t1 sec.					
82921	all		Throw		Throws a weapon at an enemy, inflicting Physical damage.						
82922	all		Lightning Bolt		Blasts an enemy with lightning, inflicting Nature damage.						
82923	all		Healing Wave		Calls upon Nature magic to heal an ally.						
82924	all		Frost Armor		Encases the caster in a layer of frost that lasts $d. The thick ice increases armor, slows melee attackers' movement, and increases the time between their attacks.	Armor increased by $s1.\nSlowing melee attackers' movement and attacks.					
82925	all		Frostbolt		Inflicts Frost damage to an enemy and reduces its movement speed for $d.	Reduced movement speed.					
82926	all		Frost Nova		Inflicts Frost damage to nearby enemies, immobilizing them for up to $d.	Immobilized.					
82927	all		Frost Nova		Inflicts Frost damage to nearby enemies, immobilizing them for up to $d.	Immobilized.					
82928	all		Throw		Throws a weapon at an enemy, inflicting Physical damage.						
82929	all		Fireball		Inflicts Fire damage to an enemy.						
82930	all		Battle Shout		Increases the melee attack power of nearby friendly targets for $d.	Melee attack power increased by $s1.					
82931	all		Battle Shout		Increases the melee attack power of nearby party members for $d.	Melee attack power increased by $s1.					
82932	all		Strike		Strikes at an enemy, inflicting weapon damage plus additional damage.						
82933	all		Execute		Attempts to finish off a wounded enemy, inflicting normal damage plus additional damage. Execute can only be used on enemies that have 20% or less health.						
82934	all		Lightning Bolt		Blasts an enemy with lightning, inflicting Nature damage.						
82935	all		Healing Wave	Rank 8	Heals a friendly target for $s1.						
82936	all		Sludge Toxin		Inflicts $s1 Nature damage to an enemy every $t1 sec., increasing the time between its attacks by $s3% and slowing its movement by $s2% for $d.	$s1 Nature damage inflicted every $t1 sec.\nTime between attacks increased by $s3%.\nMovement speed reduced by $s2%.					
