spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
37801	all		Transparency (25%)								
37802	all		Transparency (75%)								
37803	all		Transparency (100%)								
37804	all		Transparency (0%)								
37805	all		Human Female Illusion TEST								
37806	all		Blood Elf Female Illusion TEST								
37807	all		Blood Elf Male Illusion TEST								
37808	all		Gnome Male Illusion TEST								
37809	all		Gnome Female Illusion TEST								
37810	all		Tauren Male Illusion TEST								
37811	all		Tauren Female Illusion TEST								
37812	all		Krasius Credit								
37813	all		Set Mana to X								
37814	all		Aggro (2 yd pbae)								
37815	all		Fake Aggro Radius (2 yd)								
37816	all		Shadowform								
37817	all		Increase Spell Dam 6		Increases damage and healing done by magical spells and effects by up to $s1.						
37818	spellbook	755	Bronze Band of Force								
37820	all		Phasing Transparency (75%)								
37821	all		Phasing Transparency								
37822	all		Search Poo								
37823	all		Entangling Roots		Entangles an enemy in roots, inflicting Nature damage every $t2 sec. and immobilizing it for up to $d.	Immobilized.\nNature damage inflicted every $t2 sec.					
37824	all		Karazhan - Chess NPC Action - Shadow Mend		Heal your target for $s1.						
37825	all		Arcane Fire State								
37826	all		Seed of Corruption								
37827	all		Reset Mana								
37828	all		Karazhan - Chess NPC Action - Healing								
37829	all		Ride the Lightning: Kill Credit								
37830	all		Repolarized Magneto Sphere		Activate the repolarized magneto sphere around yourself to absorb scalewing serpent lightning strikes.  However, while the sphere is up, you will take more damage from the lightning and move more slowly.  The shield can be turned off at any time.	Movement slowed.					
37831	all		Karazhan - Chess AI: Take Heal snapshot								
37832	all		Vanish								
37833	all		Banish		Banishes an enemy, preventing all action but making it invulnerable for up to $d. Only one target can be banished at a time.	Immune to all attacks and spells, but unable to act.					
37834	all		Unbanish Azaloth		Dispels the magical wards that keep Azaloth banished.						
37835	all		Old Hillsbrad Complete								
37836	all		Spice Bread								
37838	all		Blood Leech		Drains $s1 health from an enemy, transferring it to the caster.						
37839	all		Poison Spit		Shoots poison at an enemy, inflicting Nature damage, then additional damage every $t2 sec. for $d.	Nature damage inflicted every $t2 sec.					
37840	all		Poison		Hurls poison at an enemy, inflicting Nature damage.						
37841	all		Lightning Strike		Blasts an enemy with lightning, inflicting Nature damage.						
37842	all		Cosmetic - Chain Lightning Special01 (single)		Cosmetic version of Scalable chain lightning spell						
37843	all		Mana Bomb: Lightning		Cosmetic version of Scalable chain lightning spell						
37844	all		Fire Ward		Surrounds the caster with a shield that lasts $d. and can absorb a fixed amount of Fire damage.	Shielded against Fire damage.					
37845	all		Despawn Self								
37846	all		Force of Nature								
37847	all		Immolation Arrow		Shoots a flaming arrow at an enemy, inflicting weapon damage plus $s1. All damage inflicted is based upon Fire magic.						
37848	all		Cosmetic - Chain Lightning Special02 (single)		Cosmetic version of Scalable chain lightning spell						
37849	all		Gnomish Wish Fulfillment Device			Transformed.					
37850	all		Watery Grave		Summons a water bubble around an enemy. After $t1 sec., the bubble explodes, inflicting $20476s1 Frost damage to the target and its nearby allies.	Frost damage inflicted to nearby allies after $d					
37851	all		Tag Greater Felfire Diemetradon		Tags a Greater Felfire Diemetradon for observation.	Tagged for observation.					
37852	all		Watery Grave Explosion		Summons a water bubble around an enemy. After $t1 sec., the bubble explodes, inflicting $20476s1 Frost damage to the target and its nearby allies.						
37853	all		Corrupt Medivh								
37854	all		Summon Water Globule		Summons a Water Globule to aid the caster in battle for $d.						
37855	spellbook	755	Ring of Arcane Shielding								
37856	all		Arcane Flare		Burns the enemy for Arcane damage and inflicts additional damage over $d.	Arcane damage inflicted every $t1 sec.					
37858	all		Summon Water Globule		Summons a Water Globule to aid the caster in battle for $d.						
37859	all		Bomb		Bombs all enemies in a selected area, inflicting Fire damage.						
37860	all		Summon Water Globule		Summons a Water Globule to aid the caster in battle for $d.						
37861	all		Summon Water Globule		Summons a Water Globule to aid the caster in battle for $d.						
37862	all		Poison Bolt		Shoots poison at an enemy, inflicting Nature damage, then additional damage every $t2 sec. for $d.	Nature damage inflicted every $t2 sec.					
37863	all		Disease Cloud		A cloud of disease surrounds the bearer, causing $37864s1 Nature damage to enemies within  $37864r1 every $t1 sec.	Periodically dealing $37864s1 Nature damage every $t1 sec.					
37864	all		Disease Cloud		A cloud of disease eminates from the caster, dealing $s1 Nature damage periodically.						
37865	all		Frost Shock		Inflicts Frost damage to an enemy and reduces its movement speed for $d.	Reduced movement speed.					
37866	all		Summon Water Globules								
37867	all		Arcano-Scorp Control								
37868	all		Arcano-Scorp Control			Controlling the Arcano-scorp.					
37870	all		Garrote Remove								
37871	all		Freeze		Stuns an enemy for $d.	Stunned.					
37872	all		Disappear								
37873	spellbook	197	Cloak of Arcane Evasion								
37875	all		Feral Combat Skill Rating + 20		Increases feral combat skill rating by $s1.						
37876	all		Increased Dagger		Increases dagger skill rating by $s1.						
37877	all		Blessing of Faith		Your heals each cost $37878s1 less mana for the next $37878d.						
37878	all		Blessing of Lower City			Your healing spells cost $s1 less mana.					
37879	all		Blessing of Lower City			Your healing spells cost $s1 less mana.					
37880	all		Blessing of Lower City			Your healing spells cost $s1 less mana.					
37881	all		Blessing of Lower City			Your healing spells cost $s1 less mana.					
37882	spellbook	197	Flameheart Bracers								
37883	spellbook	197	Flameheart Gloves								
37884	spellbook	197	Flameheart Vest								
37885	all		Spell Reflection		Causes the next spell that strikes the caster to be reflected.	Magical spells will be reflected.					
37889	all		Arcanum of Chromatic Warding		Permanently adds 8 resistance to all 5 schools of magic to a head slot item.\n\nEnchanting the item causes it to become soulbound.						
37890	all		Resist All								
37891	all		Arcanum of the Outcast		Permanently adds 17 Strength and 16 Intellect to a head slot item.\n\nEnchanting the item causes it to become soulbound.						
37892	all		Arcano-Scorp Control								
37893	all		Arcano-Scorp Control			Controlling the Arcano-scorp.					
37894	all		Arcano-Scorp Control								
37895	all		Arcano-Scorp Control			Controlling the Arcano-scorp.					
37896	all		To Infinity And Above		Launch yourself from Outland to the stars.  For the safety of others, please clear the launching platform before use.	Fire damage from rocket exhaust.					
37897	all		Parachute			Good thing this comes with a parachute!  Now, how do I open this?...					
37898	all		Spill Blood		Spill blood drawn from a Wrath Priestess to provoke Sathal's wrath.						
37899	all		Multi-Spectrum Light Trap		Places a Multi-Spectrum Light Trap on the ground in Razaan's Landing for $d.  Ideally the trap will attract a nearby Razaani light ball.						
37900	all		Trapping the Light: Summon Trap								
37901	all		Trapping the Light: Dummy to Bunny								
37902	all		Trapping the Light: Razaani Light Ball Dummy								
37903	all		Trapping the Light: Kill Credit								
37904	all		Plant Spear		Plant into the ground at Portal Clearing near Marshlight Lake to awake the demon who sleeps by the sunken portal.						
37905	all		Metamorphosis								
37906	all		Book of Fel Names		Rip the pages from this book when Varedis uses Metamorphosis to deprive him of his power.						
37907	all		Kill Credit Greater Diemetradon								
37908	all		Cannon Port Accepted Loc 0								
37909	all		Gnome Cannon Transport to Loc 0								
37910	all		Soaring			Soaring through the air...					
37911	all		Summon Elemental A2								
37912	all		Summon Elemental A3								
37913	all		Cannon Port Bunny Trigger Loc 0								
37914	all		Summon Elemental B2								
37915	all		Gnome Cannon Shooter Initialize Loc 0								
37916	all		Summon Elemental B3								
37917	all		Arcano-Cloak			Cloaked. Untargettable by enemy Arcano-Scorps.					
37918	all		Arcano-pince		A moderate damage attack usable on other Arcano-Scorps.	A moderate damage attack usable on other Arcano-Scorps.					
37919	all		Arcano-dismantle		A high damage attack that stuns the targetted Arcano-Scorp.	Stunned.					
37920	all		Turbo Boost		Activate to boost your speed for a short time.	***TURBO BOOST ACTIVATED***					
37921	all		Test Spiral	Rank 1	Hurls a fiery ball that causes $s1 Fire damage and an additional $o2 Fire damage over $d.	$s2 Fire damage every $t2 seconds.					
37922	all		Clear Insidious Whisper								
37923	all		Summon Murloc A2								
37924	all		Water Bolt Volley		Hurls a watery bolt at all nearby enemies within $a1 yards, inflicting Frost damage.						
37925	all		Summon Murloc A3								
37926	all		Summon Murloc A4								
37927	all		Summon Murloc A5								
37928	all		Summon Murloc B2								
37929	all		Summon Murloc B3								
37930	all		Frostbolt		Inflicts Frost damage to an enemy and reduces its movement speed for $d.	Reduced movement speed.					
37931	all		Summon Murloc B4								
37932	all		Summon Murloc B5								
37933	all		Consume Flesh		Drains health from an enemy every $t2 sec., transferring it to the caster.	You are being eaten alive!					
37934	all		Cleansing Field								
37935	all		Cleansing Field		Cleanses any nearby water elementals, purifying the taint of Outland from their bodies.						
37936	all		Repair		Repairs a nearby mechanical ally for $s1 damage every $t1 sec. over $d.	$s1 damage repaired every $t1 sec.					
37937	all		Flayed Flesh		Increases the Physical damage taken by an enemy by $s1 for $d.	Physical damage taken is increased by $s1.					
37938	all		Gnome Cannon Shooter Initialize Loc Raven's Wood								
37939	all		Terrifying Roar		Causes nearby enemies to flee in fear for $d.	Fleeing in fear.					
37940	all		Soaring			Soaring through the air...					
37941	all		Flaming Wound		Surrounds self with a shield of flame that inflicts $3055s1 Fire damage to nearby enemies every $t1 sec.  Lasts $d.	Inflicting $3055s1 Fire damage to nearby enemies every $t1 sec.					
37942	all		Cannon Port Bunny Trigger Loc Raven's Wood								
37943	all		Gnome Cannon Transport to Loc Raven's Wood								
37944	all		Flaming Wounds								
37945	all		Fel Fireball		Inflicts Fire damage to an enemy.						
37946	all		Cannon Port Accepted Loc Raven's Wood								
37947	all		Summon Crazed Shardling								
37948	all		Summon Crazed Shardling								
37949	all		Summon Crazed Shardling								
37950	all		Mutated Blood		Inflicts Physical damage to an enemy every $t1 sec and increases damage inflicted by the target by $s2%.  Lasts $d.	Damage you deal is increased by $s2%.\nNature damage inflicted every $t1 sec.					
37951	all		Attack Power - Feral (+0752)		Increases attack power by $s1 in Cat, Bear, Dire Bear, and Moonkin forms only.						
37952	all		Increase Healing 117		Increases spell power by $s1.						
37953	all		Gnome Cannon Shooter Initialize Loc Singing Ridge								
37954	all		Cannon Port Bunny Trigger Loc Singing Ridge								
37955	all		Gnome Cannon Transport to Loc Singing Ridge								
37956	all		Tentacle Lash		Extra damage to an enemy when behind them.						
37957	all		Gnome Mercy: Summon Collection of Souls Chest								
37958	all		Cannon Port Accepted Loc Singing Ridge								
37959	all		Holy Vision		Calls forth a pillar of holy light that deals $s2 Holy damage to all enemies within $r2 yards, knocking them back.						
37960	all		Acid Splash			Splash! Don't get burned!					
37961	all		Corruption			Corrupted.					
37962	all		Soaring			Soaring through the air...					
37963	all		Super Shrink								
37964	all		Call Lightning (Cosmetic)		Deals $s1 Nature damage.						
37965	all		Itchy Spores		Infects the target with itchy spores that will explode into a full-on disease in $t1 seconds.	Nature damage inflicted after $t1 sec.\nYour skin itches horribly. \n					
37966	all		Spore Explosion			$s2 Nature damage every $t2 sec.					
37967	all		Fungal Regrowth		Heals an ally for a fixed amount, then heals additional damage every $t2 sec. for $d.	Damage healed every $t2 sec.					
37968	all		Soaring			Soaring through the air...					
37969	all		Gnome Cannon Shooter Initialize Loc Ruuan								
37970	all		Cannon Port Bunny Trigger Loc Ruuan								
37971	all		Gnome Cannon Transport to Loc Ruuan								
37972	all		Cannon Port Accepted Loc Ruuan								
37973	all		Coral Cut		Inflicts Physical damage to an enemy every $t1 sec. for $d.	Physical damage inflicted every $t1 sec.					
37974	all		Enraging Strike		Inflicts $s1% weapon damage and leaves the target enraged, increasing the effectiveness of its attacks for $d.						
37975	all		Enrage		Increases the Physical damage dealt by the caster by $s1 and speeds its attacks by $s2% for $d.	Physical damage dealt is increased by $s1.\nAttack speed increased by $s2%.					
37976	all		Attack Power 134		Increases attack power by $s1.						
37977	all		Trigger 001								
37978	all		Renew		Heals an ally every $t1 sec. for $d.	Damage healed every $t1 sec.					
37979	all		Holy Light		Calls upon Holy magic to heal an ally.						
37980	all		Increase Healing 439		Increases spell power by $s1.						
37981	all		Increase Spell Dam 233		Increases damage and healing done by magical spells and effects by up to $s1.						
37982	all		Earth Stun		Chance to stun a victim struck in combat for 1 second.						
37984	all		Quench Illidari-Bane Blade		Quench the Forged Illidari-Bane Blade in the lava pools near the top of the Hand of Gul'dan.						
37985	all		Fire Breath		Targets in a cone in front of the caster take ${$m1*3} Fire damage over $d.	Fire damage every second.					
37986	all		Ancient Fire		Inflicts Fire damage to an enemy for $d.	Fire damage inflicted after $d.\n					
37988	all		Ancient Fire		Inflicts Fire damage to an enemy.						
37989	all		Tunnel Bore Bone Passive								
37990	all		Bone Bore			Stunned.					
37991	all		Bone Burst		Knocks nearby enemies back.						
37992	all		Drain Life		Drains $o1 health from an enemy over $d., transferring it to the caster.	$o1 health leeched over $d.					
37993	all		Liquid Blast Visual		Water Liquid Breath visual.						
37997	all		Chaos Nova		Inflicts Fire damage to nearby enemies.	Fire damage every $t2 sec.					
37998	all		Piercing Strike		Pierces through an enemy's armor, dealing weapon damage plus $s1 and increasing Physical damage taken by $s2 for $d.	Physical damage taken increased by $s2.					
37999	all		Fel Flare Up								
38000	all		Materialize								
38001	all		Increase Healing 404		Increases spell power by $s1.						
38002	all		Fel Reaver Controller								
38003	all		Fel Reaver Controller			Controlling the fel reaver sentinel.					
38004	all		Destroy Deathforged Infernal								
38005	all		X-52 Rocket Helmet Replacement								
38006	all		World Breaker		Inflicts damage on all enemies in a 30 yard radius.	Your world is at an end!					
38007	all		Demon Link Visual								
38008	all		Seal of Blood		All melee attacks deal additional Holy damage equal to $31893s1% of normal weapon damage, but the Paladin loses health equal to $s2% of the total damage inflicted.\n\nUnleashing this Seal's energy will judge an enemy, instantly causing $31898s1 Holy damage at the cost of health equal to 33% of the damage caused.	Melee attacks deal additional Holy damage at the cost of health.					
38009	all		Banish		Banishes an enemy, preventing all action but making it invulnerable for up to $d. Only one target can be banished at a time.	Immune to all attacks and spells, but unable to act.					
38010	all		Curse of Flames		Increases Fire damage taken by $s1% for $d.	Fire damage taken increased by $s1%.					
38011	all		Karazhan - Chess Action: Post Move Facing								
38012	all		Garm Wolfbrother: Invisibility								
38013	all		Garm Wolfbrother: See Invisibility								
38014	all		Shadow Council Channel								
