spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
67385	all		Energized			Haste rating increased by $s1.					
67386	all		Item - Shaman T9 Elemental Relic (Lightning Bolt)		Each time you cast Lightning Bolt, you have a chance to gain $67385s1 haste rating for $67385d.						
67387	all		Grab Crate		Use your hook and chain to grab the targetted crate.						
67388	all		Spiritual Trance			Spell power increased by $s1.					
67389	all		Item - Shaman T9 Restoration Relic (Chain Heal)		Each time you cast Chain Heal, you have a chance to gain $67388s1 spell power for $67388d.						
67390	all		Ride Vehicle								
67391	all		Volcanic Fury		Each time you use your Lava Lash ability, you have a chance to gain $67391s1 attack power for $67391d.	Attack power increased by $s1.					
67392	all		Item - Shaman T9 Enhancement Relic (Lava Lash)		Each time you use your Lava Lash ability, you have a chance to gain $67391s1 attack power for $67391d.						
67393	all		Eject Passenger		Eject your passenger from the motorcycle.						
67394	all		General Trigger 1 to Self								
67395	all		General Trigger 2 to Self								
67396	all		Argent Dungeon - Summon Boss 4								
67397	all		Zergling Rush								
67398	all		Zergling Periodic								
67399	all		Zergling Passive								
67400	all		Zergling Attack								
67401	all		Tired			Wait until your squire is rested again before sending him on another errand.					
67413	spellbook	778	Darting Hatchling		Right Click to summon and dismiss your hatchling.						
67414	spellbook	778	Deviate Hatchling		Right Click to summon and dismiss your hatchling.						
67415	spellbook	778	Gundrak Hatchling		Right Click to summon and dismiss your hatchling.						
67416	spellbook	778	Leaping Hatchling		Right Click to summon and dismiss your hatchling.						
67417	spellbook	778	Obsidian Hatchling		Right Click to summon and dismiss your hatchling.						
67418	spellbook	778	Ravasaur Hatchling		Right Click to summon and dismiss your hatchling.						
67419	spellbook	778	Razormaw Hatchling		Right Click to summon and dismiss your hatchling.						
67420	spellbook	778	Razzashi Hatchling		Right Click to summon and dismiss your hatchling.						
67424	all		Raptor Pet								
67426	all		Raptor Pet								
67427	all		Leaping Hatchling Jump								
67428	all		Leaping Hatchling Periodic								
67429	all		Leaping Hatchling Wander								
67430	all		Leaping Hatchling Jump to Master								
67436	all		Airship Cannon		Fires a cannon blast, dealing $67436s1 damage and $67436s2 siege damage in a $67436a1 yard radius.						
67439	all		Boulder		Deals Fire damage to enemies.						
67440	all		Hurl Boulder		Hurls a massive boulder into the distance. This boulder deals $67439s1 Fire damage and $67439s2 seige damage to all enemies within $67439a1 yards.						
67441	all		Ram		Rams any enemies in front of the demolisher within $a2 yards, dealing $s2 Damage and knocking them back. Also deals $s3 siege damage to buildings.						
67442	all		Ram		Rams any enemies in front of the demolisher within $a2 yards, dealing $s2 Damage and knocking them back. Also deals $s3 siege damage to buildings.						
67444	all		Napalm		Fires a ball of napalm, dealing $66195s1 Fire damage to all enemies within $66195a1 yards of the impact. In addition, targets will be covered in napalm, dealing $66195s2 Fire per second for $66195d.	Deals $s2 Fire damage per second.					
67446	all		Flame Turret		Douses enemies in flame, dealing $s1 Fire damage to targets in front of the siege engine within $a1 yards.						
67448	all		Glaive		Deals $s1 damage to enemies, ignoring armor.						
67450	all		Blade Salvo		Fires a volley of smaller blades towards the target area. Each blade deals $67199s1 damage in a $67199a1 yard radius. Lasts $67195d.						
67452	all		Rocket Blast		Fires a massive rocket into the distance, dealing $67453s1 damage to all enemies within $67453a1 yards of the explosion.						
67453	all		Rocket Blast		Deals Fire damage to enemies.						
