spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
14189	all		Seal Fate								
14190	spellbook	253	Seal Fate	Rank 2	Your critical strikes from abilities that add combo points have a $h% chance to add an additional combo point.						
14193	spellbook	253	Seal Fate	Rank 3	Your critical strikes from abilities that add combo points have a $h% chance to add an additional combo point.						
14194	spellbook	253	Seal Fate	Rank 4	Your critical strikes from abilities that add combo points have a $h% chance to add an additional combo point.						
14195	spellbook	253	Seal Fate	Rank 5	Your critical strikes from abilities that add combo points have a $h% chance to add an additional combo point.						
14198	all		Beast Slaying 27		Increases attack power by $s1 when fighting Beasts.						
14199	all		Create Samophlange Manual		Join the cover and 5 pages to create the Samophlange Manual.						
14200	all		Chained Bolt		Strikes an enemy with a lightning bolt that arcs to another nearby enemy. The spell affects up to $x1 targets, causing Nature damage to each.						
14201	all		Enrage	Rank 2		Melee damage increased by $s1%.					
14202	all		Enrage	Rank 3		Melee damage increased by $s1%.					
14203	all		Enrage	Rank 4		Melee damage increased by $s1%.					
14204	all		Enrage	Rank 5		Melee damage increased by $s1%.					
14205	all		Gorishi Egg								
14206	all		Summon Gorishi Grub								
14208	all		JD Explosion								
14209	all		Signing		Sign the pledge, swearing to Nixx Sprocketspring that you will keep the knowledge of Goblin Engineering in eternal secrecy.						
14210	all		Signing		Sign the pledge, swearing to Oglethorpe Obnoticus that you will keep the knowledge of Gnome Engineering in eternal secrecy.						
14227	all		Signing		Sign the pledge, swearing to Tinkmaster Overspark that you will keep the knowledge of Gnome Engineering in eternal secrecy.						
14247	all		Blazerunner Dispel		Dispels Blazerunner's Aura.						
14248	all		Increase Spell Dam 21		Increases damage and healing done by magical spells and effects by up to $s1.						
14249	all		Increased Defense		Increased Defense +$s1.						
14250	all		Capture Grark		Use on Grark when the time is right!						
14251	spellbook	38	Riposte		A strike that becomes active after parrying an opponent's attack.  This attack deals $s1% weapon damage and disarms the target for $d.	Disarmed.					
14252	all		Summon Enraged Felbat								
14253	all		Abolish Poison	Rank 1	Attempts to cure $s2 poison $leffect:effects; on the target, and $3137s1 more poison $leffect:effects; every $t1 seconds for $d.	Attempts to cure $3137s1 poison every $t1 seconds.					
14254	all		Increase Spell Dam 19		Increases damage and healing done by magical spells and effects by up to $s1.						
14260	spellbook	51	Raptor Strike	Rank 2	A strong attack that increases melee damage by $s1.						
14261	spellbook	51	Raptor Strike	Rank 3	A strong attack that increases melee damage by $s1.						
14262	spellbook	51	Raptor Strike	Rank 4	A strong attack that increases melee damage by $s1.						
14263	spellbook	51	Raptor Strike	Rank 5	A strong attack that increases melee damage by $s1.						
14264	spellbook	51	Raptor Strike	Rank 6	A strong attack that increases melee damage by $s1.						
14265	spellbook	51	Raptor Strike	Rank 7	A strong attack that increases melee damage by $s1.						
14266	spellbook	51	Raptor Strike	Rank 8	A strong attack that increases melee damage by $s1.						
14267	spellbook	51	Wing Clip	Rank 2	Inflicts $s2 damage and reduces the enemy target's movement speed by $s1% for $d.	Movement speed reduced by $s1%.					
14268	spellbook	51	Wing Clip	Rank 3	Inflicts $s2 damage and reduces the enemy target's movement speed by $s1% for $d.	Movement speed reduced by $s1%.					
14269	spellbook	51	Mongoose Bite	Rank 2	Counterattack the enemy for ${$AP*0.2+$m1} damage.  Can only be performed after you dodge.						
14270	spellbook	51	Mongoose Bite	Rank 3	Counterattack the enemy for ${$AP*0.2+$m1} damage.  Can only be performed after you dodge.						
14271	spellbook	51	Mongoose Bite	Rank 4	Counterattack the enemy for ${$AP*0.2+$m1} damage.  Can only be performed after you dodge.						
14272	spellbook	51	Disengage	Rank 2	While in combat attempts to disengage from the target, reducing threat and leaping backwards. Must be grounded.						
14273	spellbook	51	Disengage	Rank 3	While in combat attempts to disengage from the target, reducing threat and leaping backwards. Must be grounded.						
14274	spellbook	163	Distracting Shot	Rank 2	Distract the target, causing threat.  More effective than Distracting Shot (Rank 1).						
14278	spellbook	39	Ghostly Strike		A strike that deals $s1% weapon damage and increases your chance to dodge by $s2% for $d.  Awards $s3 combo $lpoint:points;.	Dodge chance increased by $s2%.					
14279	spellbook	163	Viper Sting	Rank 2	Stings the target, draining $o1 mana over $d.  Only one Sting per Hunter can be active on any one target.	Drains $s1 mana every $t1 seconds.					
14280	spellbook	163	Viper Sting	Rank 3	Stings the target, draining $o1 mana over $d.  Only one Sting per Hunter can be active on any one target.	Drains $s1 mana every $t1 seconds.					
14281	spellbook	163	Arcane Shot	Rank 2	An instant shot that causes ${$rap*0.15+$m1} Arcane damage.						
14282	spellbook	163	Arcane Shot	Rank 3	An instant shot that causes ${$rap*0.15+$m1} Arcane damage.						
14283	spellbook	163	Arcane Shot	Rank 4	An instant shot that causes ${$rap*0.15+$m1} Arcane damage.						
14284	spellbook	163	Arcane Shot	Rank 5	An instant shot that causes ${$rap*0.15+$m1} Arcane damage.						
14285	spellbook	163	Arcane Shot	Rank 6	An instant shot that causes ${$rap*0.15+$m2} Arcane damage and dispels $s1 Magic effect.						
14286	spellbook	163	Arcane Shot	Rank 7	An instant shot that causes ${$rap*0.15+$m2} Arcane damage and dispels $s1 Magic effect.						
14287	spellbook	163	Arcane Shot	Rank 8	An instant shot that causes ${$rap*0.15+$m2} Arcane damage and dispels $s1 Magic effect.						
14288	spellbook	163	Multi-Shot	Rank 2	Fires several missiles, hitting $x1 targets for an additional $s1 damage.						
14289	spellbook	163	Multi-Shot	Rank 3	Fires several missiles, hitting $x1 targets for an additional $s1 damage.						
14290	spellbook	163	Multi-Shot	Rank 4	Fires several missiles, hitting $x1 targets for an additional $s1 damage.						
14291	all		Anubisath Guardian Targeted								
14292	all		Fling Torch								
14293	spellbook	333	Lesser Magic Wand		Creates a lesser magic wand.						
14294	spellbook	163	Volley	Rank 2	Continuously fires a volley of ammo at the target area, causing $42244s1 Arcane damage to enemy targets within $a1 yards every second for $d.						
14295	spellbook	163	Volley	Rank 3	Continuously fires a volley of ammo at the target area, causing $42245s1 Arcane damage to enemy targets within $a1 yards every second for $d.						
14297	all		Shadow Storm		Throws shadowbolts at any enemies between 25 and 45 feet						
14298	spellbook	51	Immolation Trap Effect	Rank 2		$s1 Fire damage every $t1 seconds.					
14299	spellbook	51	Immolation Trap Effect	Rank 3		$s1 Fire damage every $t1 seconds.					
14300	spellbook	51	Immolation Trap Effect	Rank 4		$s1 Fire damage every $t1 seconds.					
14301	spellbook	51	Immolation Trap Effect	Rank 5		$s1 Fire damage every $t1 seconds.					
14302	spellbook	51	Immolation Trap	Rank 2	Place a fire trap that will burn the first enemy to approach for ${$RAP*0.1+$14298m1*5} Fire damage over $14298d.  Trap will exist for $d.  Only one trap can be active at a time.						
14303	spellbook	51	Immolation Trap	Rank 3	Place a fire trap that will burn the first enemy to approach for ${$RAP*0.1+$14299m1*5} Fire damage over $14299d.  Trap will exist for $d.  Only one trap can be active at a time.						
14304	spellbook	51	Immolation Trap	Rank 4	Place a fire trap that will burn the first enemy to approach for ${$RAP*0.1+$14300m1*5} Fire damage over $14300d.  Trap will exist for $d.  Only one trap can be active at a time.						
14305	spellbook	51	Immolation Trap	Rank 5	Place a fire trap that will burn the first enemy to approach for ${$RAP*0.1+$14301m1*5} Fire damage over $14301d.  Trap will exist for $d.  Only one trap can be active at a time.						
14307	all		Summon Enraged Wyvern								
14308	all		Freezing Trap Effect	Rank 2		Frozen.					
14309	all		Freezing Trap Effect	Rank 3		Frozen.					
14310	spellbook	51	Freezing Trap	Rank 2	Place a frost trap that freezes the first enemy that approaches, preventing all action for up to $14308d.  Any damage caused will break the ice.  Trap will exist for $d.  Only one trap can be active at a time.						
14311	spellbook	51	Freezing Trap	Rank 3	Place a frost trap that freezes the first enemy that approaches, preventing all action for up to $14309d.  Any damage caused will break the ice.  Trap will exist for $d.  Only one trap can be active at a time.						
14313	all		Summon Enraged Gryphon								
14314	spellbook	51	Explosive Trap Effect	Rank 2		$s2 Fire damage every $t2 seconds.					
14315	spellbook	51	Explosive Trap Effect	Rank 3		$s2 Fire damage every $t2 seconds.					
14316	spellbook	51	Explosive Trap	Rank 2	Place a fire trap that explodes when an enemy approaches, causing ${$RAP*0.1+$14314m1} to ${$RAP*0.1+$14314M1} Fire damage and burning all enemies for $14314o2 additional Fire damage over $14314d to all within $14314a1 yards.  Trap will exist for $d.  Only one trap can be active at a time.						
14317	spellbook	51	Explosive Trap	Rank 3	Place a fire trap that explodes when an enemy approaches, causing ${$RAP*0.1+$14315m1} to ${$RAP*0.1+$14315M1} Fire damage and burning all enemies for $14315o2 additional Fire damage over $14315d to all within $14315a1 yards.  Trap will exist for $d.  Only one trap can be active at a time.						
14318	spellbook	50	Aspect of the Hawk	Rank 2	The hunter takes on the aspects of a hawk, increasing ranged attack power by $s1.  Only one Aspect can be active at a time.	Increases ranged attack power by $s1.					
14319	spellbook	50	Aspect of the Hawk	Rank 3	The hunter takes on the aspects of a hawk, increasing ranged attack power by $s1.  Only one Aspect can be active at a time.	Increases ranged attack power by $s1.					
14320	spellbook	50	Aspect of the Hawk	Rank 4	The hunter takes on the aspects of a hawk, increasing ranged attack power by $s1.  Only one Aspect can be active at a time.	Increases ranged attack power by $s1.					
14321	spellbook	50	Aspect of the Hawk	Rank 5	The hunter takes on the aspects of a hawk, increasing ranged attack power by $s1.  Only one Aspect can be active at a time.	Increases ranged attack power by $s1.					
14322	spellbook	50	Aspect of the Hawk	Rank 6	The hunter takes on the aspects of a hawk, increasing ranged attack power by $s1.  Only one Aspect can be active at a time.	Increases ranged attack power by $s1.					
14323	spellbook	163	Hunter's Mark	Rank 2	Places the Hunter's Mark on the target, increasing the ranged attack power of all attackers against that target by $84536m2 and by an additional $m2 each time they are struck by a ranged attack, up to a maximum of ${$84536m2+($m2*30)}.  In addition, the target of this ability can always be seen by the hunter whether it stealths or turns invisible.  The target also appears on the mini-map.  Lasts for $d.	All attackers gain 45 plus $m2 ranged attack power against this target.					
