spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
33245	all		Ice Barrier		Instantly shields the caster, absorbing $s1 damage.  Lasts $d.  While the shield holds, spells will not be interrupted.	Absorbs damage.					
33246	all		Shadow Mend	Rank 3	Heal the friendly target for $s1.						
33247	all		Shadow Mend	Rank 4	Heal the friendly target for $s1.						
33250	all		Increase Spell Dam 121		Increases damage and healing done by magical spells and effects by up to $s1.						
33253	all		Food		Restores $o1 health over $d.  Must remain seated while eating.  If you spend at least 10 seconds eating you will become well fed and gain $33254s1 Stamina and Spirit for $33254d.	Restores $/5;s1 health per second.					
33254	all		Well Fed		Stamina and Spirit increased by $s1. Lasts $d.	Stamina and Spirit increased by $s1.					
33255	all		Food		Restores $o1 health over $d.  Must remain seated while eating.  If you spend at least 10 seconds eating you will become well fed and gain $33256s1 Strength and Spirit for $33256d.	Restores $/5;s1 health per second.					
33256	all		Well Fed		Strength and Spirit increased by $s1. Lasts $d.	Strength and Spirit increased by $s1.					
33257	all		Well Fed		Stamina increased by $s1 and Spirit increased by $s2. Lasts $d.	Stamina increased by $s1 and Spirit increased by $s2.					
33258	all		Food		Restores $o1 health over $d.  Must remain seated while eating.  If you spend at least 10 seconds eating you will become well fed and gain $33257s1 Stamina and $33257s2 Spirit for $33257d.	Restores $/5;s1 health per second.					
33259	all		Well Fed		Increases attack power by $s1 and Spirit by $s2. Lasts $d.	Increases attack power by $s1 and Spirit by $s2.					
33260	all		Food		Restores $o1 health over $d.  Must remain seated while eating.  If you spend at least 10 seconds eating you will become well fed and gain $33259s1 attack power and $33259s2 Spirit for $33259d.	Restores $/5;s1 health per second.					
33261	all		Well Fed		Agility and Spirit increased by $s1. Lasts $d.	Agility and Spirit increased by $s1.					
33262	all		Food		Restores $o1 health over $d.  Must remain seated while eating.  If you spend at least 10 seconds eating you will become well fed and gain $33261s1 Agility and Spirit for $33261d.	Restores $/5;s1 health per second.					
33263	all		Well Fed		Spell power increased by $s1 and Spirit increased by $s2. Lasts $d.	Spell power increased by $s1 and Spirit increased by $s2.					
