spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
50155	all		Tail Sweep		Inflicts $s1 damage on enemies in a cone behind the caster, knocking them back.						
50156	all		Wrath of the Lich King		Extinguishes the life of one who has exercised poor judgment.						
50157	all		Instakill Other								
50158	all		Wyrmrest Temple - Protector Transform (Red)								
50159	all		Wyrmrest Temple - Protector Transform (Green)								
50160	all		Wyrmrest Temple - Protector Transform (Bronze)								
50161	all		Protection Sphere		Provides the caster with a sphere of protection that makes them immune to all harm while it is maintained.	Immune to all harm.					
50162	all		Fuel Tank Aggro								
50163	all		Butchery		Whenever you kill an enemy that grants experience or honor, you generate runic power.  In addition, you generate extra runic power per sec.						
50165	all		Awakening Rod		Allows the user to preemptively disrupt the awakening ritual, killing the closest dormant Vrykul. The range of the rod is $r yards.	Being awoken prematurely to dire effect.					
50166	all		Worg's Blood		Increases all Stats by $s1 for $d.  Battle Elixir.	All Stats increased by $s1.  Battle Elixir.					
50167	all		The Cleansing: Summon Your Inner Turmoil								
50169	all		Flipper Thwack		A strong attack that increases melee damage by $s1.						
50170	all		Improved Moonkin Form	Rank 1							
50171	all		Improved Moonkin Form	Rank 2							
50172	all		Improved Moonkin Form	Rank 3							
50173	all		PattymacDestructibleDoDamage								
50174	all		PattymacDestructibleHeal								
50175	all		Update Interaction Event								
50176	all		PattymacDestructibleIntact								
50177	all		PattymacDestructibleDamaged								
50178	all		PattymacDestructibleDestroyed								
50179	all		PattymacDestructibleRebuilding								
50180	all		Summon Pink Elekk Guardian			The Pink Elekks are on parade!					
50181	all		Vendetta		Whenever you kill a target, you are healed for a percentage of your total health.						
50182	all		Aura of Arcane Haste		Increases the casting speed of caster by $s1% and spell damage by $s2 for $d.	Cast speed increased by $s1%.\nSpell damage increased by $s2.					
50183	all		Scorch		Scorches an enemy for Fire damage.						
50184	all		Special Effect - Chest		Applies a test spell effect to the chest of the target.						
50185	all		Special Effect - Base		Applies a test spell effect to the base of the target.						
50186	all		Parading Pink Elekk Life Aura								
50187	spellbook	771	Guile of Gorefiend	Rank 1	Increases the critical strike damage bonus of your Blood Strike, Frost Strike, Howling Blast and Obliterate abilities by $s1%, and increases the duration of your Icebound Fortitude by $/1000;s2 secs.						
50188	all		Wildly Flailing		Flailing Madly. Chance to hit reduced by $s2%.	Flailing Madly.\nChance to hit reduced by $s2%.					
50189	all		Wildly Flailing		Inflicts $s1% of normal weapon damage.	Inflicts $s1% of normal weapon damage.					
50190	spellbook	771	Guile of Gorefiend	Rank 2	Increases the critical strike damage bonus of your Blood Strike, Frost Strike, Howling Blast and Obliterate abilities by $s1%, and increases the duration of your Icebound Fortitude by $/1000;s2 secs.						
50191	spellbook	771	Guile of Gorefiend	Rank 3	Increases the critical strike damage bonus of your Blood Strike, Frost Strike, Howling Blast and Obliterate abilities by $s1%, and increases the duration of your Icebound Fortitude by $/1000;s2 secs.						
50194	spellbook	197	Mycah's Botanical Bag								
50195	all		Levitate		Allows the caster to levitate, floating a few feet above the ground.  While levitating, you will fall at a reduced speed and travel over water-like surfaces.	Levitating.					
50196	all		Rotting Touch		Rots an enemy on contact, inflicting $s1 damage per $t1 sec. for $d.	You're rotting! Taking $s1 damage every $t sec.					
50197	all		Rotting Touch								
50198	all		Magic Burn		Burns an enemy, inflicting $s1 Arcane damage on impact and $s2 Arcane damage every $t2 sec. for $d.	$s2 Arcane damage inflicted every $t2 sec.					
50200	all		Cosmetic - Right Hand Sparkle								
50201	all		Spotlight (Small)								
50203	all		Mist of the Kvaldir			Engulfed by the mist.					
