spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
63368	all		Focused Eyebeam		Inflicts $s1 Nature damage to enemies within $a1 yards.	Deals $s2 Nature damage per second.					
63369	all		Focused Eyebeam Periodic Visual		The eyebeam blasts the nearby area, dealing Nature damage.						
63370	spellbook	375	Booming Echoes	Rank 1	Reduces the cooldown of your Flame Shock and Frost Shock spells by an additional $/1000;S1 sec., and increases the direct damage done by your Flame Shock and Frost Shock spells by an additional $s2%.						
63372	spellbook	375	Booming Echoes	Rank 2	Reduces the cooldown of your Flame Shock and Frost Shock spells by an additional $/1000;S1 sec., and increases the direct damage done by your Flame Shock and Frost Shock spells by an additional $s2%.						
63373	spellbook	373,375	Frozen Power	Rank 1	Increases the damage done by your Lightning Bolt, Chain Lightning, Lava Lash and Shock spells by $s1% on targets afflicted by your Frostbrand Attack effect, and your Frost Shock has a $s2% chance to root the target in ice for $63685d. when used on targets at or further than $63685s1 yards from you.						
63374	spellbook	373,375	Frozen Power	Rank 2	Increases the damage done by your Lightning Bolt, Chain Lightning, Lava Lash and Shock spells by $s1% on targets afflicted by your Frostbrand Attack effect, and your Frost Shock has a $s2% chance to root the target in ice for $63685d. when used on targets at or further than $63685s1 yards from you.						
63375	all		Improved Stormstrike		Gain $s1% of your base mana.						
63376	all		Create Foam Sword								
63377	all		Create Foam Sword								
63378	all		Create Foam Sword								
63379	all		Create Foam Sword								
63380	all		Create Foam Sword								
63381	all		Goblin Chisel		Deploy the goblin chisel next to a Stone Block. Must be within 5 yards of a Stone Block to use. After setting the bomb, get away before it explodes!	Places the goblin chisel near a stone block. It will explode after a few seconds, inflicting $54954s1 Fire damage and splitting the stone. Must use within 5 yards of a stone block.					
63382	all		Rapid Burst								
63384	all		Create Foam Sword								
63385	all		Blow Apart Stone Block								
63386	all		Summon Small Stone Block								
63387	all		Rapid Burst		Unleashes a series of short plasma bursts towards a random enemy, dealing $s1 Spellfire damage per burst for a total of 6 bursts over $63382d.						
63388	all		Shirt of Uber Aura		Increases all statistics by 8% and all ratings by 130.						
63389	all		Shirt of Uber Rating Aura		Increases armor by 13%						
63390	all		Shirt of Uber Hit Aura		Increases AC, Mana Regen						
63391	all		Increased Physical Damage		Increases physical damage dealt by $s1% per cast. Stacks up to 99 times	Physical damage increased by $s1%.					
63392	all		Throw Stone Chunks								
63394	all		Gnomeregan Aspirant's Pennant			Aspirant of Gnomeregan.					
63395	all		Gnomeregan Valiant's Pennant			Valiant of Gnomeregan.					
63396	all		Gnomeregan Champion's Pennant			Champion of Gnomeregan.					
63397	all		Sen'jin Aspirant's Pennant			Aspirant of Sen'jin.					
63398	all		Sen'jin Valiant's Pennant			Valiant of Sen'jin.					
63399	all		Sen'jin Champion's Pennant			Champion of Sen'jin.					
63400	all		Shirt of Uber Rating Aura		Increases all statistics by 13%.						
63401	all		Silvermoon Aspirant's Pennant			Aspirant of Silvermoon City.					
63402	all		Silvermoon Valiant's Pennant			Valiant of Silvermoon City.					
63403	all		Silvermoon Champion's Pennant			Champion of Silvermoon City.					
63404	all		Darnassus Aspirant's Pennant			Aspirant of Darnassus.					
63405	all		Darnassus Valiant's Pennant			Valiant of Darnassus.					
63406	all		Darnassus Champion's Pennant			Champion of Darnassus.					
63408	all		Barkskin								
63409	all		Barkskin								
63410	spellbook	573	Improved Barkskin	Rank 1	Grants $s2% additional armor contribution from cloth and leather items while in Travel Form or while not shapeshifted, increases the damage reduction granted by your Barkskin spell by $s1% and reduces the chance your Barkskin is dispelled by $s3%.						
63411	spellbook	573	Improved Barkskin	Rank 2	Grants $s2% additional armor contribution from cloth and leather items while in Travel Form or while not shapeshifted, increases the damage reduction granted by your Barkskin spell by $s1% and reduces the chance your Barkskin is dispelled by $s3%.						
63412	all		Stopping the Rituals: Dummy to Ritual Gem Bunny								
63413	all		Rope Beam								
63414	all		Spinning Up		Spins up the dual cannons for $63414d before unleashing a spray of lasers in a random direction, dealing $63293s1 Spellfire damage every $63274t2 sec to all enemies caught inside. Lasts $63274d.						
63415	all		Vehicle Damaged								
63416	all		Copy Weapon		Copies an enemy's weapon, weilding it.						
63418	all		Copy Weapon		Wields a copied weapon.	Wielding a copied weapon.					
63419	all		Profound Darkness								
63420	all		Profound Darkness		Inflicts $s1 damage to all enemies, and increases Shadow damage taken by $s2% per application.	Shadow damage taken increased by $s2%.					
63421	all		Exodar Aspirant's Pennant			Aspirant of The Exodar.					
63422	all		Exodar Valiant's Pennant			Valiant of The Exodar.					
63423	all		Exodar Champion's Pennant			Champion of The Exodar.					
63425	all		Ironforge Aspirant's Pennant			Aspirant of Ironforge.					
63426	all		Ironforge Valiant's Pennant			Valiant of Ironforge.					
63427	all		Ironforge Champion's Pennant			Champion of Ironforge.					
63428	all		Undercity Aspirant's Pennant			Aspirant of the Undercity.					
63429	all		Undercity Valiant's Pennant			Valiant of the Undercity.					
63430	all		Undercity Champion's Pennant			Champion of the Undercity.					
63431	all		Orgrimmar Aspirant's Pennant			Aspirant of Orgrimmar.					
63432	all		Orgrimmar Valiant's Pennant			Valiant of Orgrimmar.					
63433	all		Orgrimmar Champion's Pennant			Champion of Orgrimmar.					
63434	all		Thunder Bluff Aspirant's Pennant			Aspirant of Thunder Bluff.					
63435	all		Thunder Bluff Valiant's Pennant			Valiant of Thunder Bluff.					
63436	all		Thunder Bluff Champion's Pennant			Champion of Thunder Bluff.					
63438	all		Silvermoon Champion's Pennant			Champion of Silvermoon City.					
63439	all		Exodar Champion's Pennant			Champion of the Exodar.					
63440	all		Ironforge Champion's Pennant			Champion of Ironforge.					
63441	all		Undercity Champion's Pennant			Champion of the Undercity.					
63442	all		Gnomeregan Champion's Pennant			Champion of Gnomeregan.					
63443	all		Darnassus Champion's Pennant			Champion of Darnassus.					
63444	all		Orgrimmar Champion's Pennant			Champion of Orgrimmar.					
63445	all		Thunder Bluff Champion's Pennant			Champion of Thunder Bluff.					
