spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
23266	all		Fiery Aura	Rank 1	When struck in combat inflicts $s1 Fire damage to the attacker.						
23267	all		Firebolt		Blasts a target for $s1 Fire damage.						
23268	all		Shadow Word: Pain		Utters a word of darkness, inflicting Shadow damage to an enemy every $t1 sec. for $d.	Shadow damage inflicted every $t1 sec.					
23269	all		Holy Blast		Suffering from the unleashed Judgement, the spirit is stunned for $d and emanates a wave of Holy energy, inflicting $s2 Holy damage to other nearby spirits.	Stunned.					
23271	all		Ephemeral Power		Increases damage and healing done by magical spells and effects by up to $s1 for $d.	Magical damage and healing dealt is increased by $s1					
23272	all		Soul Flame								
23273	all		Immune Charm/Fear/Polymorph		Dispels all Charm, Fear and Polymorph effects.						
23274	all		Immune Fear/Polymorph/Snare		Dispels all Fear, Polymorph and Slowing effects.						
23275	all		Dreadful Grasp			Rooted.					
23276	all		Immune Fear/Polymorph/Stun		Dispels all Fear, Polymorph and Stun effects.						
23277	all		Immune Charm/Fear/Stun		Dispels all Charm, Fear and Stun effects.						
23278	all		Shadow Scythe								
23279	all		Crippling Clip								
23298	all		Demonic Doom			$s1 shadow damage every $t1 seconds.					
23299	all		Stinging Trauma								
23300	all		Seal of the Crusader Judgement Increase		Increases the Holy damage bonus of your Crusader Strike by $s1.						
23301	all		Ebon Blade Banner		Target and impale the corpse of any of the vrykul in the greater Jotunheim region.  Range is $r yards.						
23302	all		Hammer of Justice Cooldown Reduction		Reduces the cooldown of your Hammer of Justice by $/1000;s1 sec.						
23303	all		Vaelen the Flayed [The Shadow Vault] - Invisibility								
23304	all		Manna-Enriched Horse Feed								
23307	all		Possess								
23308	all		Incinerate		Deals $s1 Fire damage to all enemies.						
23309	all		Incinerate		Deals $s1 Fire damage to all enemies.						
23310	all		Time Lapse		Frozen in time!\nHealth reduced by $s2%.\nLasts $d.	Frozen in time!\nHealth reduced by $s2%.					
23311	all		Time Lapse								
23312	all		Time Lapse		Frozen in time!\nHealth reduced by $s2%.\nLasts $d.	Frozen in time!\nHealth reduced by $s2%.					
23313	all		Corrosive Acid		Deals $s1 damage every $t1 sec.\nArmor reduced by $s2.\nLasts $d.	Deals $s1 damage every $t1 sec.\nArmor reduced by $s2.					
23314	all		Corrosive Acid		Deals $s1 damage every $t1 sec.\nArmor reduced by $s2.\nLasts $d.	Deals $s1 damage every $t1 sec.\nArmor reduced by $s2.					
23315	all		Ignite Flesh		Deals $s1 damage every $t1 sec.	Deals $s1 damage every $t1 sec.					
23316	all		Ignite Flesh		Deals $s1 Fire damage every $t1 sec to all enemies near the caster for $d.	Deals $s1 damage every $t1 sec.					
23317	all		Dragondog Breath Selection (L1)								
23318	all		Dragondog Breath Selection (L2)								
23319	all		Dragondog Breath Selection (L3)								
23320	all		Dragondog Breath Selection (L4)								
23321	all		Dragondog Breath Selection (L5)								
23322	all		Dragondog Breath Selection (R1)								
23323	all		Dragondog Breath Selection (R2)								
23324	all		Dragondog Breath Selection (R3)								
23325	all		Dragondog Breath Selection (R4)								
23326	all		Dragondog Breath Selection (R5)								
23327	all		Trigger Trap								
23328	all		Trigger Trap								
23329	all		Heal Max Health								
23330	all		No Stealth Detection								
23331	all		Blast Wave		Unleashes a wave of flame, inflicting Fire damage to nearby enemies and reducing their movement speed for $d.	Reduced movement speed.					
23332	all		trans2								
23333	all		Warsong Flag		You are holding the Warsong Flag.	You are holding the Warsong Flag.					
23334	all		Horde Flag Drop		You dropped the flag!						
23335	all		Silverwing Flag		You are holding the Silverwing Flag.	You are holding the Silverwing Flag.					
23336	all		Alliance Flag Drop		You dropped the flag!						
23337	all		Shoot		Shoots at an enemy, inflicting Physical damage.						
23338	spellbook	777	Swift Stormsaber		Summons and dismisses a rideable Swift Stormsaber.   This mount increases speed depending on your Riding Skill.	Increases speed depending on your Riding Skill.					
23339	all		Wing Buffet		Inflicts $s2 damage to enemies in a cone in front of the caster, knocking them back.						
23340	all		Shadow of Ebonroc		When the target is melee damaged, heals Ebonroc for $23394s1.	When melee damaged, heals Ebonroc for $23394s1.					
23341	all		Flame Buffet		Inflicts $s1 Fire damage to an enemy and increases the Fire damage it takes by $s2 for $d.	Fire damage taken is increased by $s2.					
23342	all		Enrage		Decreases the time between your attacks by $s1% for $d.	Attack speed increased by $s1%.					
23343	all		Nefarian Tunnel Selection								
