spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
84885	all		Virtuous Smite			Your next attack does $s1 less damage.					
84886	all		Virtuous 4pc		Smite now also decreases the damage of the target's next attack by $84885s1.						
84887	all		Virtuous 6pc		Heal, Lesser Heal, Greater Heal, and Flash Heal have a $s1% increased chance to critically heal.						
84888	all		Virutous Shield								
84889	all		Virtuous 8pc		Casting Power Word: Shield when you are not in combat makes the absorption effect 40% stronger.						
84890	all		Forge Searing Armament		Shape the material into a Searing Armament.						
84891	all		Searing Armament		Inflicts $s1 Fire damage to an enemy.						
84892	all		Increase Spell Dam Fire 10		Increases damage done by Fire spells and effects by up to $s1.						
84893	all		4pc Darkmantle		Reduces the damage you take from area of effect attacks by an additional $s1%.						
84894	all		Darkmantle 6pc		Increases the attack speed gained from Slice and Dice by an additional $s1%.						
84895	all		Darkmantle 8pc		Reduces the Energy cost of your Sinister Strike, Backstab, and Mutilate abilities by $s1.						
84896	all		Increase Healing 50		Increases healing done by up to $s1 and damage done by up to $s2 for all magical spells and effects.						
84897	all		Increased Frost and Fire Resist 10		+$s1 Frost and Fire Resistance.						
84898	all		Healing Wave crit 2%		Your Healing Wave and Lesser Healing Wave spells have a $s1% additional chance to critically heal.						
84899	all		Earth Shield bonus charges		Increases the amount of charges for your Earth Shield by $s1.						
84900	all		Improved Water Shield		Your Water Shield ability grants an additional $s1 mana each time it triggers and an additional $s2 mana per 5 sec.						
84901	all		Increase Spell Dam 17		Increases damage and healing done by magical spells and effects by up to $s1.						
84902	all		Increase Spell Dam 36		Increases damage and healing done by magical spells and effects by up to $s1.						
84903	all		Increase Spell Dam 23		Increases damage and healing done by magical spells and effects by up to $s1.						
84904	all		Increase Spell Dam Nature 10		Increases damage done by Nature spells and effects by up to $s1.						
84905	all		Increase Spell Dam Fire 6		Increases damage done by Fire spells and effects by up to $s1.						
84906	all		Increased Frost and Fire Resist 10		+$s1 Frost and Fire Resistance.						
84907	all		Five Thunders 4pc		Reduces the mana cost of Fire totems by $s1%						
84908	all		Totem of Wrath			Chance to critically strike with spells increased by $s1% and chance to hit with spells increased by $s2%.					
84909	all		Five Thunders 8pc		Totem of Wrath's effect now lasts an additional 15 seconds after it is removed.						
84910	all		Increased Frost and Fire Resist 10		+$s1 Frost and Fire Resistance.						
84911	all		Aftershocks 4pc		Reduces the cooldown of Earth Elemental Totem by $/60000;s1 minutes.						
84912	all		Aftershocks 6pc		Increases the critical strike chance of your Shock spells by 3%.						
84913	all		Storm Shock		When Earth Shock damages a target afflicted by Stormstrike it causes a bolt of lightning to strike down, damaging enemies around the target for $s1 Nature damage.						
84914	all		Aftershocks 8pc		When Earth Shock damages a target afflicted by Stormstrike it causes a bolt of lightning to strike down, damaging enemies around the target for $84913s1 Nature damage.						
84915	all		Increase Spell Dam 24		Increases damage and healing done by magical spells and effects by up to $s1.						
84916	all		Increase Spell Dam 34		Increases damage and healing done by magical spells and effects by up to $s1.						
84917	all		Deathly Coil			Your next Death Coil deals $s1% increased damage, but cannot critically hit and will not horrify.					
84918	all		Dreadmist 8pc		Casting Death Coil within 3 seconds after casting Life Tap will cause your Death Coil to deal $84917s1% increased damage, but cannot critically hit and will not horrify.						
84919	all		Dreadmist 4pc		Increases the damage done by your Shadow Bolt and Drain Soul by $s1%.						
84920	all		Rain of Chaos		Casting Shadowfury now causes decreases the mana cost of Rain of Fire by $s1% and causes it to deal $s2% more damage for $d.	Your Rain of Fire is enhanced, increasing its damage by $s2% and reducing its mana cost by $s1%.					
84921	all		Dreadmist 6pc		Increases the radius of Seed of Corruption's detonation by $s1 yards. Casting Shadowfury now decreases the mana cost of Rain of Fire by $84920s1% and causes it to deal $84920s2% more damage for $84920d.						
84922	all		Triumph 6pc		Increases the duration of Retaliation and Recklessness by $/1000;s1 seconds.						
84923	all		Triumph 8pc		Hitting an enemy with Mortal Strike reduces the cooldown of Bladestorm by 4 seconds.\nReduces the Rage cost of Whirlwind by $/10;s2.						
84924	all		Heroism 6pc		Increases the critical strike chance of Shield Slam by $s1%.						
84925	all		Heroism 8pc		Thunder Clap generates $s1% more threat.						
84926	all		Aqueous Attunement		Increases your Intellect by $s1 and grants you the ability to walk on water for $d.	Intellect increased by $s1. Allows walking over water.					
84927	all		Chromatic Wand Transform		Change the school of magic that this wand fires.						
84928	all		Chromatic Wand Transform		Change the school of magic that this wand fires.						
84929	all		Chromatic Wand Transform		Change the school of magic that this wand fires.						
84930	all		Chromatic Wand Transform		Change the school of magic that this wand fires.						
84931	all		Chromatic Wand Transform		Change the school of magic that this wand fires.						
84932	all		Chromatic Wand Transform		Change the school of magic that this wand fires.						
84933	all		Deepsea Coral		Increases attack power by $s1 for $d. If you are swimming when you activate this item it will instead last ${$d*2} sec.	Attack Power increased by $s1.					
84934	all		Truestrike		Your failed attacks or spells have a chance to improve your chance to hit with melee and ranged attacks by $s1% and spells by $s2%, and decrease the chance that your attacks will be dodged or parried by ${$m3/4}%. Lasts $d.	Chance to hit with melee and ranged attacks increased by $s1% and spells by $s2%. \n\nDecreased chance that your attacks will be dodged or parried by ${$m3/4}%.					
84935	all		Faded Ring of Truestrike		Your failed attacks or spells have a chance to improve your chance to hit with melee and ranged attacks by $84934s1% and spells by $84934s2%, and decrease the chance that your attacks will be dodged or parried by ${$84934m3/4}%. Lasts $84934d.						
84936	all		Increase Defense 6		Increased Defense +$s1.						
84937	all		Swimming Speed		Increases swim speed by $s1%.	Increases swim speed by $s1%.					
84938	all		Increase Spell Dam Shadow 13		Increases damage done by Shadow spells and effects by up to $s1.						
84939	all		Motivation		Your friendly healing spells have a chance to deal $s1 damage to the target and increase their attack power by $s2 for $d.	Motivated to deal more damage, attack power increased by $s2.					
84940	all		Staff of Motivation Equip		Your friendly healing spells have a chance to deal $84939s1 damage to the target and increase their attack power by $84939s2 for $84939d.						
84941	all		Mining		Mining +2						
84942	all		Nazjatar's Might		Conjures a sudden burst of water, dealing $s1 Frost damage to your target and protecting yourself with a bubble that absorbs $s2 damage for $d.	Absorbs damage.					
