spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
51274	all		Increased Attack Power 15		Increases your attack power by $s1.						
51275	all		Gut Rip		Inflicts Physical damage to an enemy every $t1 sec. for $d.	Physical damage inflicted every $t1 sec.					
51276	all		Incinerate Corpse		Incinerates the corpse of a Defeated Argent Footman.						
51278	all		Incineration								
51279	all		Defeated Argent Footman KC								
51280	all		Summon Sanguine Spirit (Short Missile Burst)								
51282	all		Sanguine Spirit Pre-Aura								
51283	all		Sanguine Spirit Pre-Aura2								
51284	all		Feed Pet - Visual								
51285	all		Sanguine Strike		Drains $s1 health from an enemy, transferring it to the caster.	Drains $s1 health from an enemy, transferring it to the caster.					
51286	all		Summon Servant of Freya								
51287	all		Chaos Bolt		Sends a bolt of Chaotic Fire at the enemy, dealing Fire damage. Chaos Bolt cannot be resisted, and pierces through defensive immunities.						
51288	all		Kill Tribunal Add								
51289	all		Kill Tribunal Add								
51290	all		Soulthirst		Instantly attack the target causing $s1% of normal weapon damage.  In addition, the next $51291n successful melee attacks will deal $51292s1 damage This effect lasts $51291d.						
51291	all		Soulthirst		Instantly attack the target causing $51290s1% of normal weapon damage.  In addition, the next $51291n successful melee attacks will deal $51292s1 damage This effect lasts $51291d.	Melee attacks deal Shadow damage.					
51292	all		Soulthirst		Deals an additional $s1 Shadow damage on melee attacks.						
51293	all		Grand Master Fishing								
51294	spellbook	356	Fishing	Grand Master	Equip a fishing pole and find a body of water to fish.  Right-Click on the bob in the water when it splashes to catch your fish.  Higher skill increases your chance of fishing successfully in higher level areas.						
51295	all		Grand Master Cook								
51296	spellbook	185	Cooking	Grand Master	Allows a cook to make amazing recipes up to a maximum potential skill of 450.						
51298	all		Grand Master Blacksmith								
51300	spellbook	164	Blacksmithing	Grand Master	Allows a Blacksmith to make weapons and armor up to a maximum potential skill of 450.						
51301	all		Grand Master Leatherworker								
51302	spellbook	165	Leatherworking	Grand Master	Allows a leatherworker to make master quality leather armors, up to a maximum potential skill of 450.						
51303	all		Grand Master Alchemist								
51304	spellbook	171	Alchemy	Grand Master	Allows an alchemist to brew extraordinary potions up to a maximum potential skill of 450.						
51305	all		Grand Master Engineer								
51306	spellbook	202	Engineering	Grand Master	Allows an engineer to make bombs and gizmos that very often work as intended up to a maximum potential skill of 450.						
51307	all		Unwavering Will		Increases attack and cast speed by $s1%, and increases its movement by $s2%. Lasts $d.	Increases attack and cast speed by $s1%\nMovement speed increased by $s2%.					
51308	all		Grand Master Tailor								
51309	spellbook	197	Tailoring	Grand Master	Allows a tailor to make incomparable shirts and armors up to a maximum potential skill of 450.						
51310	all		Grand Master Jewelcrafter								
51311	spellbook	755	Jewelcrafting	Grand Master	Allows a jewelcrafter to make fantastic jewelry, up to a maximum potential skill of 450.						
51312	all		Grand Master Enchanter								
51313	spellbook	333	Enchanting	Grand Master	Allows an enchanter to put masterful enchantments on weapons and armor up to a maximum potential skill of 450.						
51314	all		A Tangled Skein: Summon Broken Plague Sprayer								
51315	all		Leprous Touch		Afflicted by Leprosy.  Inflicts $s1 Shadow damage every $t1 seconds and reduces movement speed by $s2% for $d.	Inflicts $s1 Shadow damage every $t1 seconds and reduces movement speed by $s2% for $d.					
51316	all		Lobotomize		Drilling into the brain Silences and Disarms the target, preventing them from casting spells or attacking for $d.	Silenced.\nDisarmed.					
51317	all		Summon Huge Crocolisk								
51318	all		Freya Dummy								
51319	all		Sandfern Disguise		Disguise yourself as a sandfern in preparation for ambushing Bushwhacker.	Disguised as a sandfern.					
51320	all		Riding Crop (Test Version)		Permanently enchant a mount to increase its mounted speed by $s1%.  You may only enchant mounts in your own inventory, and enchanting your mount will cause it to become soulbound.  Single use.						
51321	all		Summon Shaman Vekjik								
51322	all		Webs			Stuck in sticky webbing.					
51323	all		Injured Rainspeaker Quest Countdown								
51324	all		Injured Oracle Questgiver Off								
51325	spellbook	772	Corpse Explosion	Rank 2	Cause a corpse to explode for $s1 Shadow damage to all enemies within $50444A1 yards.  Will use a nearby corpse if the target is not a corpse.  Does not affect mechanical or elemental corpses.						
51326	spellbook	772	Corpse Explosion	Rank 3	Cause a corpse to explode for $s1 Shadow damage to all enemies within $50444A1 yards.  Will use a nearby corpse if the target is not a corpse.  Does not affect mechanical or elemental corpses.						
51327	spellbook	772	Corpse Explosion	Rank 4	Cause a corpse to explode for $s1 Shadow damage to all enemies within $50444A1 yards.  Will use a nearby corpse if the target is not a corpse.  Does not affect mechanical or elemental corpses.						
51328	spellbook	772	Corpse Explosion	Rank 5	Cause a corpse to explode for $s1 Shadow damage to all enemies within $50444A1 yards.  Will use a nearby corpse if the target is not a corpse.  Does not affect mechanical or elemental corpses.						
51329	all		Feign Death								
51330	all		Shoot RJR		Shoot the RJR Rifle at the apple balanced on Lucky Wilhelm's head.						
51331	all		Hit Apple								
51332	all		Miss Apple								
51333	all		Dig For Treasure		Digs for treasure at an ancient dirt mound in Zul'Drak.						
51334	all		Smash		Smashes the target, inflicting $s1 damage and knocking them back.						
51335	all		Freya Trigger Dummy								
51336	all		Magic Pull		Teleports all nearby enemy targets to the caster.						
51337	all		Shadowflame		Targets in a cone in front of the caster take $47897s1 Shadow damage and an additional $47960o1 Fire damage over $47960d.						
51338	all		Shadowflame		Targets in a cone in front of the caster take $51337s1 Shadow damage and an additional $51338o1 Fire damage over $51338d.	$s1 Fire damage every $t1 seconds.					
51339	all		Decimate		Decimates an enemy, inflicting Shadow damage and increasing all damage taken by $s2% for $d.	Increases damage taken by $s2%.					
51340	all		Curse of Impotence		Reduces damage done by $s1% for $d.	Reduces damage done by $s1%.					
51341	all		Injured Oracle Escort Start								
51342	all		Summon Critter Test		Summons a critter.	You have a critter.					
51343	all		Razorpine's Fear Effect								
51344	all		Razorpine's Fear Aura								
51345	all		Summon Ancient Drakkari Chest								
51346	all		Venture Company Beatdown!		Restores 200 health when you kill a target that gives experience or honor. This effect cannot occur more than once every 10 seconds.						
51347	all		Teleport Visual Only								
51348	all		Venture Company Beatdown!		$s1 health restored.	$s1 health restored.					
51349	all		Venture Company Beatdown		Restores $51351s1 mana when you kill a target that gives experience or honor. This effect cannot occur more than once every 10 seconds.						
51351	all		Venture Company Beatdown!		$s1 mana restored.						
51352	all		Venture Company Beatdown!		Restores 200 mana when you kill a target that gives experience or honor. This effect cannot occur more than once every 10 seconds.						
51353	all		Venture Company Beatdown!		$s1 mana restored.						
51354	all		Sholazar Basin - Freya's Vines								
51355	all		Harpoon Launcher		Can be launched using a Harpoon Launcher.						
51356	all		Vile Vomit		The Vomit inflicts $s1 Nature damage and reduces enemies' chance to hit by $s2% for $d.	Reduces chance to hit by $s2%.					
51357	all		Summon Spider								
51358	all		Sledding		Slide on your leather sled.  Works on nearly any surface!	Sledding!					
51359	all		Venture Company Beatdown		Restores $51360s1 health when you kill a target that gives experience or honor. This effect cannot occur more than once every 10 seconds.						
51360	all		Venture Company Beatdown		$s1 health restored.	$s1 health restored.					
51361	all		Holy Channeling								
51362	all		Fire Cannon		Fires a cannon blast, dealing up to $51383s1 damage and $51383s2 siege damage to nearby structures.						
51363	all		Shadow Bolt		Hurls a bolt of dark magic at an enemy, inflicting Shadow damage.						
51364	all		Copy of Discombobulator Ray								
51365	all		Nature Wave								
51366	all		Miss Apple, Hit Bird								
51367	all		Pure Evil: Entangling Roots Visual								
51368	all		Launch Harpoon								
51369	all		Tickbird Signal to Fall								
51370	all		Summon Drakkari Spectre								
51371	all		Apple Falls to ground								
51372	all		Dazed			Movement speed reduced by $s1%.					
51380	all		Lightning & Ice Channeling								
51381	all		Toss Grenade		Throws a grenade down a nearby Nerubian Crater.						
51382	all		Forcecast Summon Huge Crocolisk								
51383	all		Cannon		Fires a cannon blast, dealing up to $51383s1 damage and $51383s2 siege damage to nearby structures.						
51384	all		Hammer of Wrath								
51385	all		Frozen Rune Weapon 2	Rank 2							
51386	all		Frozen Rune Weapon 3	Rank 2							
51387	all		Frozen Rune Weapon 4	Rank 4							
51388	all		Frozen Rune Weapon 5	Rank 5							
51389	all		Frozen Rune Weapon	Rank 2	Imbue your rune weapon to cause $/77;51385m1 to $/25;51385M1 additional Frost damage, based on the speed of the weapon for the next 30 minutes.  Has a chance to cause your target to take an additional $51714s1% damage from Frost for $51714d. This effect stacks up to 10 times.						
