spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
3	all		Word of Mass Recall (OLD)								
4	all		Word of Recall Other								
5	spellbook	769	Death Touch		Instantly Kills the target.  I hope you feel good about yourself now.....						
7	all		Suicide		The caster commits suicide, instantly killing themself.						
10	spellbook	6	Blizzard	Rank 1	Ice shards pelt the target area doing ${$42208m1*8} Frost damage over $d.	$42208s1 Frost damage every $42208t1 $lsecond:seconds;.					
11	all		Frostbolt of Ages		Deals $s1 Frost damage to the target.						
12	all		Hot Foot (TEST)								
13	all		Swim Speed (TEST)								
14	all		Mana Drain								
15	all		Leech (TEST)								
17	spellbook	613	Power Word: Shield	Rank 1	Draws on the soul of the party member to shield them, absorbing $s1 damage.  Lasts $d.  While the shield holds, spellcasting will not be interrupted by damage.  Once shielded, the target cannot be shielded again for $6788d.	Absorbs damage.					
18	all		Heal Self (TEST)								
19	all		SWORDSPECIAL (DND)								
22	all		Super Food (TEST)								
24	all		Major Heal Self (TEST)								
25	all		Stun								
26	all		Bind Self (TEST)								
27	all		Goldshire Portal								
31	all		Teleport Goldshire								
33	all		Teleport Westfall								
34	all		Teleport Duskwood								
35	all		Teleport Elwynn								
43	all		Berserk	Racial							
45	all		War Stomp		Knocks nearby enemies back.						
47	all		Sprint (TEST)								
49	all		Heal 1000 (TEST)		Heals the target for $s1.						
50	all		Show Dot Variable		Dumps the dot variables of the current target to the console.						
53	spellbook	38	Backstab	Rank 1	Backstab the target, causing $s2% weapon damage plus 15 to the target.  Must be behind the target.  Requires a dagger in the main hand.  Awards $s3 combo $lpoint:points;.						
56	all		Stun		Stuns target for $d.	Stunned.					
58	all		Magic Missile (TEST)								
59	all		Normal bow shot (TEST)								
60	all		Long bow shot (TEST)								
61	all		Really Long bow shot (TEST)								
65	all		Haste		Increases your attack speed by $s1% for $d.						
66	spellbook	237	Invisibility		Fades the caster to invisibility over 5 sec, reducing threat each second.  The effect is cancelled if you perform or receive any actions.  While invisible, you can only see other invisible targets and those whom can see invisible.  Lasts $32612d.	Fading.					
67	spellbook	184	Vindication	Rank 1		All attributes reduced by $s1%.					
68	all		Editor Test Spell								
71	spellbook	257	Defensive Stance		A defensive combat stance.  Decreases damage taken by $7376s1% and damage caused by $7376s2%.  Increases threat generated.						
72	spellbook	257	Shield Bash	Rank 1	Bashes the target with your shield for $s2 damage.  It also interrupts spellcasting and prevents any spell in that school from being cast for $d.						
75	spellbook	163	Auto Shot		Automatically shoots the target until cancelled.	Firing at the target.					
77	all		Turtle's Shell								
78	spellbook	26	Heroic Strike	Rank 1	A strong attack that increases melee damage by $s1 and causes a high amount of threat.						
81	spellbook	95	Dodge	Passive	Gives a chance to dodge enemy melee attacks.						
84	all		Low Health								
87	all		Automation Mechanic Immunity	QAE	Makes you immune to all spell mechanics.  Used in Automation scripts to give the bot immunity to negative effects while still being able to interact with objects.	Immune to spell mechanics					
89	all		Cripple	Rank 1	Cripples the target, reducing movement speed by $s3%, increasing time between melee attacks by $s1% and increasing time between ranged attacks by $s2%.  Lasts $d.	Movement speed reduced by $s3%.  Time between melee attacks increased by $s1%.  Time between ranged attacks increased by $s2%.					
91	all		Savage Assault								
96	all		Dismember		Increases the damage of your next melee swing by $s1 and causes the target to bleed	Bleeding for $s2 damage every $t2 seconds					
99	spellbook	134	Demoralizing Roar	Rank 1	The druid roars, decreasing nearby enemies' melee attack power by $s1.  Lasts $d.	Decreases melee attack power by $s1.					
100	spellbook	26	Charge	Rank 1	Charge an enemy, generate $/10;s2 rage, and stun it for $7922d.  Cannot be used in combat.						
101	all		Trip	Rank 1	Trips the enemy humanoid, causing $s2 damage and knocking the opponent down for $d.  Awards $s3 combo point.						
107	spellbook	95	Block	Passive	Gives a chance to block enemy melee and ranged attacks.						
108	all		Evade (DND)								
110	all		Spell Deflection (NYI)								
111	all		Time Step								
112	all		Reflect Magic (TEST)								
113	all		Chains of Ice	Rank 1	Forms icy chains around the enemy, locking the target in place for $d.	Rooted in place.					
116	spellbook	6	Frostbolt	Rank 1	Launches a bolt of frost at the enemy, causing $s2 Frost damage and slowing movement speed by $s1% for $d.	Movement slowed by $s1%.					
118	spellbook	237	Polymorph	Rank 1	Transforms the enemy into a sheep, forcing it to wander around for up to $d.  While wandering, the sheep cannot attack or cast spells but will regenerate very quickly.  Any damage will transform the target back into its normal form.  Only one target can be polymorphed at a time.  Only works on Beasts, Humanoids and Critters.	Cannot attack or cast spells.  Increased regeneration.					
120	spellbook	6	Cone of Cold	Rank 1	Targets in a cone in front of the caster take $s2 Frost damage and are slowed by $s1% for $d.	Movement slowed by $s1%.					
122	spellbook	6	Frost Nova	Rank 1	Blasts enemies near the caster for $s1 Frost damage and freezes them in place for up to $d.  Damage caused may interrupt the effect.	Frozen in place.					
124	all		Holy Hand Grenade of the Resistance		Blesses all targets with a holy infusion of power or curse them with the bane of all raiders.						
126	spellbook	354	Eye of Kilrogg	Summon	Summons an Eye of Kilrogg and binds your vision to it.  The eye moves quickly but is very fragile.	Controlling Eye of Kilrogg.					
128	all		Spellstone		Dispels all harmful magic effects from the caster.						
130	spellbook	237	Slow Fall		Slows friendly party or raid target's falling speed for $d.	Slows falling speed.					
131	spellbook	373	Water Breathing		Allows the target to breathe underwater for $d.	Waterbreathing.					
132	spellbook	354	Detect Invisibility		Allows the friendly target to detect lesser invisibility for $d.	Detect lesser invisibility.					
133	spellbook	8	Fireball	Rank 1	Hurls a fiery ball that causes $s1 Fire damage and an additional $o2 Fire damage over $d.	$s2 Fire damage every $t2 seconds.					
134	all		Fire Shield		Surrounds an ally with a shield of flame that inflicts $3052s1 Fire damage to nearby enemies every $t1 sec.  Lasts $d.	Inflicting $3052s1 Fire damage to nearby enemies every $t1 sec.					
136	spellbook	50	Mend Pet	Rank 1	Heals your pet for $o1 health over $d.	Heals $s1 every $t1 sec.					
139	spellbook	56	Renew	Rank 1	Heals the target for $o1 over $d.	Healing $s1 damage every $t1 seconds.					
142	all		New Magic Missile (Test)								
143	spellbook	8	Fireball	Rank 2	Hurls a fiery ball that causes $s1 Fire damage and an additional $o2 Fire damage over $d.	$s2 Fire damage every $t2 seconds.					
145	spellbook	8	Fireball	Rank 3	Hurls a fiery ball that causes $s1 Fire damage and an additional $o2 Fire damage over $d.	$s2 Fire damage every $t2 seconds.					
168	spellbook	6	Frost Armor	Rank 1	Increases Armor by $s1.  If an enemy strikes the caster, they may have their movement slowed by $6136s1% and the time between their attacks increased by $6136s2% for $6136d.  Only one type of Armor spell can be active on the Mage at any time.  Lasts $d.	Increases Armor by $s1 and may slow attackers.					
172	spellbook	355	Corruption	Rank 1	Corrupts the target, causing $o1 Shadow damage over $d.	$s1 Shadow damage every $t1 seconds.					
184	all		Fire Shield II		Surrounds an ally with a shield of flame that inflicts $3053s1 Fire damage to nearby enemies every $t1 sec.  Lasts $d.	Inflicting $3053s1 Fire damage to nearby enemies every $t1 sec.					
196	spellbook	44	One-Handed Axes								
197	spellbook	172	Two-Handed Axes								
198	spellbook	54	One-Handed Maces								
199	spellbook	160	Two-Handed Maces								
200	spellbook	229	Polearms								
201	spellbook	43	One-Handed Swords								
202	spellbook	55	Two-Handed Swords								
203	spellbook	162	Unarmed								
204	spellbook	95	Defense								
205	spellbook	6	Frostbolt	Rank 2	Launches a bolt of frost at the enemy, causing $s2 Frost damage and slowing movement speed by $s1% for $d.	Movement slowed by $s1%.					
227	spellbook	136	Staves								
228	all		Polymorph: Chicken	Rank 2	Transforms the enemy into a chicken that cannot cast, and does $s3% less damage for up to $d.	Cannot cast spells and damage reduced by $s3%.					
246	all		Slow	Rank 1	Slows the enemy's movement by $s2% and their attack speed by $s1% for $d.	Reduces movement by $s2% and attack speed by $s1%.					
260	all		Charm (TEST)								
261	all		Summon Skeleton								
262	all		EXOTIC1H (DND)								
263	all		EXOTIC2H (DND)								
264	spellbook	45	Bows								
265	spellbook	769	Area Death (TEST)		Kills all enemies in a 30 yard radius.  Cheater.						
266	spellbook	46	Guns								
269	all		Walk of Fire Trigger (DNC)								
271	all		Call of the Void								
278	all		Automation Mechanic Immunity A								
279	all		Automation Mechanic Immunity B								
284	spellbook	26	Heroic Strike	Rank 2	A strong attack that increases melee damage by $s1 and causes a high amount of threat.						
285	spellbook	26	Heroic Strike	Rank 3	A strong attack that increases melee damage by $s1 and causes a high amount of threat.						
