spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
35516	all		Destroy		Destroys a nearby Elemental.						
35517	all		Teleport								
35518	all		Ethereal Channel (Red)								
35519	all		White Beam								
35520	spellbook	165	Shadow Armor Kit								
35521	spellbook	165	Flame Armor Kit								
35522	spellbook	165	Frost Armor Kit								
35523	spellbook	165	Nature Armor Kit								
35524	spellbook	165	Arcane Armor Kit								
35525	spellbook	165	Enchanted Felscale Leggings								
35526	spellbook	165	Enchanted Felscale Gloves								
35527	spellbook	165	Enchanted Felscale Boots								
35528	spellbook	165	Flamescale Boots								
35529	spellbook	165	Flamescale Leggings								
35530	spellbook	165	Reinforced Mining Bag								
35531	spellbook	165	Flamescale Belt								
35532	spellbook	165	Enchanted Clefthoof Leggings								
35533	spellbook	165	Enchanted Clefthoof Gloves								
35534	spellbook	165	Enchanted Clefthoof Boots								
35535	spellbook	165	Blastguard Pants								
35536	spellbook	165	Blastguard Boots								
35537	spellbook	165	Blastguard Belt								
35538	spellbook	165	Drums of Panic								
35539	spellbook	165	Drums of Restoration								
35540	spellbook	165	Drums of War								
35541	spellbook	38	Combat Potency	Rank 1	Gives your successful off-hand melee attacks a $h% chance to generate $35542s1 Energy.						
35542	all		Combat Potency	Rank 1	Gives your successful off-hand melee attacks a $35541h% chance to generate $35542s1 Energy.						
35543	spellbook	165	Drums of Battle								
35544	spellbook	165	Drums of Speed								
35545	all		Combat Potency	Rank 2	Gives your successful off-hand melee attacks a $35550h% chance to generate $35545s1 Energy.						
35546	all		Combat Potency	Rank 3	Gives your successful off-hand melee attacks a $35550h% chance to generate $35546s1 Energy.						
35547	all		Combat Potency	Rank 4	Gives your successful off-hand melee attacks a $35552h% chance to generate $35547s1 Energy.						
35548	all		Combat Potency	Rank 5	Gives your successful off-hand melee attacks a $35553h% chance to generate $35548s1 Energy.						
35549	spellbook	165	Cobrahide Leg Armor								
35550	spellbook	38	Combat Potency	Rank 2	Gives your successful off-hand melee attacks a $h% chance to generate $35545s1 Energy.						
35551	spellbook	38	Combat Potency	Rank 3	Gives your successful off-hand melee attacks a $h% chance to generate $35546s1 Energy.						
35552	spellbook	38	Combat Potency	Rank 4	Gives your successful off-hand melee attacks a $h% chance to generate $35547s1 Energy.						
35553	spellbook	38	Combat Potency	Rank 5	Gives your successful off-hand melee attacks a $h% chance to generate $35548s1 Energy.						
35554	spellbook	165	Nethercobra Leg Armor								
35555	spellbook	165	Clefthide Leg Armor								
35556	all		Eco-Contamination			Contamination levels high!					
35557	spellbook	165	Nethercleft Leg Armor								
35558	spellbook	165	Cobrascale Hood								
35559	spellbook	165	Cobrascale Gloves								
35560	spellbook	165	Windscale Hood								
35561	spellbook	165	Hood of Primal Life								
35562	spellbook	165	Gloves of the Living Touch								
35563	spellbook	165	Windslayer Wraps								
35564	spellbook	165	Living Dragonscale Helm								
35565	all		Earthquake			Deals $s1 damage every $t1 sec.					
35567	spellbook	165	Earthen Netherscale Boots								
35568	spellbook	165	Windstrike Gloves								
35569	all		Earthquake			Deals $s1 damage every $t1.					
35570	all		Charge		Charges an enemy, inflicting normal damage plus $s2 and stuns the opponent for $d.	Stunned.					
35571	all		Feign Death Test		Feign death which may trick enemies into ignoring you.  Lasts up to $d.	Feigning death.					
35572	spellbook	165	Netherdrake Helm								
35573	spellbook	165	Netherdrake Gloves								
35574	spellbook	165	Thick Netherscale Breastplate								
35575	spellbook	165	Ebon Netherscale Breastplate								
35576	spellbook	165	Ebon Netherscale Belt								
35577	spellbook	165	Ebon Netherscale Bracers								
35578	spellbook	237	Spell Power	Rank 1	Increases critical strike damage bonus of all spells by $s1%.						
35579	all		Overspark								
35580	spellbook	165	Netherstrike Breastplate								
35581	spellbook	237	Spell Power	Rank 2	Increases critical strike damage bonus of all spells by $s1%.						
35582	spellbook	165	Netherstrike Belt								
35584	spellbook	165	Netherstrike Bracers								
35585	spellbook	165	Windhawk Hauberk								
35586	all		Human Illusion								
35587	spellbook	165	Windhawk Belt								
35588	spellbook	165	Windhawk Bracers								
35589	spellbook	165	Primalstrike Vest								
35590	spellbook	165	Primalstrike Belt								
35591	spellbook	165	Primalstrike Bracers								
35593	all		Summon Water Elemental		Summon a Water Elemental to fight for the caster for $d.						
35594	all		Mass Elementals		Summon Elementals at the feet of your enemies.						
35595	all		Berserk		Increases the damage dealt by the caster by $s1%.	Physical damage dealt is increased by $s1%.					
35596	all		Power of the Legion			The power of the Burning Legion courses through Kaylaan.					
35597	all		Cancel Power of the Legion								
35598	all		Wrath of Socrethar								
35599	all		Resurrection								
35600	all		Wrath of Socrethar								
35614	all		Kaylan's Wrath			Stunned.					
35618	all		Spirit of Redemption		Increases total Spirit by $s2% and upon death, the priest becomes the Spirit of Redemption for $27827d.  The Spirit of Redemption cannot move, attack, be attacked or targeted by any spells or effects.  While in this form the priest can cast any healing spell free of cost.  When the effect ends, the priest dies.						
35621	all		Trigger Kill Proc								
35642	all		Orbital Strike Target								
35657	all		zzOldMage Pet Scaling 01								
35658	all		zzOldMage Pet Scaling 02								
35659	all		zzOldMage Pet Scaling 03								
35660	all		zzOldMage Pet Scaling 04								
35661	all		Priest Pet Scaling 01								
35662	all		Priest Pet Scaling 02								
35663	all		Priest Pet Scaling 03								
35664	all		Priest Pet Scaling 04								
35665	all		zzOldFire Elemental Pet Scaling 01								
35666	all		zzOldFire Elemental Pet Scaling 02								
35667	all		zzOldFire Elemental Pet Scaling 03								
35668	all		zzOldFire Elemental Pet Scaling 04								
35669	all		Druid Pet Scaling 01								
35670	all		Druid Pet Scaling 02								
35671	all		Druid Pet Scaling 03								
35672	all		Druid Pet Scaling 04								
35673	all		Whip Terrorfiend		Consumes the Legion Whip to banish a Terrorfiend for 1 minute.						
35674	all		zzOldFeral Spirit Pet Scaling 01								
35675	all		zzOldFeral Spirit Pet Scaling 02								
35676	all		zzOldFeral Spirit Pet Scaling 03								
35677	all		Cancel Permanent Feign Death								
35678	all		Protectorate Demolitionist								
35679	all		Protectorate Demolitionist			You may only summon 1 Demolitionist every 10 minutes.					
35680	all		QID 10406								
35681	all		Blue Energy State								
35682	all		Conduit Overload								
35683	all		Placing Protectorate Disruptor		Places a Protectorate disruptor at one of Salhadaar's power conduits.						
35684	all		Salaadin's Overspark								
35685	all		Electro-Shock Therapy		Imbues the recipient with electrically charged attacks that break down seeping sludge and void waste.	Now shooting electricity out of your eyes.					
35686	all		Electro-Shock		Electric discharge to break up seeping sludge and void waste.						
35687	all		Summon Seeping Sludge Globule								
35688	all		Summon Void Waste Globule								
35689	all		Message Jaina								
35690	all		Restore Archmage's Staff								
35691	spellbook	354	Demonic Knowledge	Rank 1	Increases your spell damage by an amount equal to $s1% of the total of your active demon's Stamina plus Intellect.						
35692	spellbook	354	Demonic Knowledge	Rank 2	Increases your spell damage by an amount equal to $s1% of the total of your active demon's Stamina plus Intellect.						
35693	spellbook	354	Demonic Knowledge	Rank 3	Increases your spell damage by an amount equal to $s1% of the total of your active demon's Stamina plus Intellect.						
35694	all		Avoidance	Passive	Reduces the damage your pet takes from area of effect attacks by an additional $s1%.						
35695	spellbook	188,189,204,205,761	Pet Passive (DND)			Chance to crit.					
35696	all		Demonic Knowledge		Increases Master's spell power by a percentage of the active demon's Stamina plus Intellect.	Increases Master's spell power by a percentage of the active demon's Stamina plus Intellect.					
35697	spellbook	188,189,204,205,761	Pet Passive (DND)			Dmg % taken					
35698	all		Avoidance	Passive	Reduces the damage your pet takes from area of effect attacks by an additional $s1%.						
35701	all		Touch of Shadow			Shadow damage increased by $s1% and restores $s3% of total Mana every $t3 sec.					
35702	spellbook	354	Master Demonologist			Increases damage caused by $s1% and resistance to all magic schools by $s2.					
35703	spellbook	354	Master Demonologist			Increases damage caused by $s1% and resistance to all magic schools by $s2.					
35704	spellbook	354	Master Demonologist			Increases damage caused by $s1% and resistance to all magic schools by $s2.					
35705	spellbook	354	Master Demonologist			Increases damage caused by $s1% and resistance to all magic schools by $s2.					
35706	spellbook	354	Master Demonologist			Increases damage caused by $s1% and resistance to all magic schools by $s2.					
35707	all		Opening Tyralius's Prison		Unlocks Captain Tyralius's Prison						
35708	all		Master Demonologist								
35709	all		White Banish State								
35710	spellbook	777	Gray Elekk		Summons and dismisses a rideable Gray Elekk. This mount increases speed depending on your Riding Skill.	Increases speed depending on your Riding Skill.					
35711	spellbook	777	Purple Elekk		Summons and dismisses a rideable Purple Elekk. This mount increases speed depending on your Riding Skill.	Increases speed depending on your Riding Skill.					
35712	spellbook	777	Great Green Elekk		Summons and dismisses a rideable Great Green Elekk.   This mount increases speed depending on your Riding Skill.	Increases speed depending on your Riding Skill.					
35713	spellbook	777	Great Blue Elekk		Summons and dismisses a rideable Great Blue Elekk.   This mount increases speed depending on your Riding Skill.	Increases speed depending on your Riding Skill.					
35714	spellbook	777	Great Purple Elekk		Summons and dismisses a rideable Great Purple Elekk.   This mount increases speed depending on your Riding Skill.	Increases speed depending on your Riding Skill.					
35715	spellbook	237	Teleport: Shattrath		Teleports the caster to Shattrath.						
35717	spellbook	237	Portal: Shattrath		Creates a portal, teleporting group members that use it to Shattrath.						
35718	all		Portal Effect: Shattrath								
35720	all		Pet Book Graphic								
35721	all		Summon Bogstrok Hatchling SE								
35722	all		Summon Bogstrok Hatchling SW								
35723	all		Summon Bogstrok Hatchling S								
35724	all		Throw Torch								
35725	all		Opening Ethereum Stasis Chamber		Unlocks Ethereum stasis chambers.						
35727	all		Translocate								
35728	all		Spidery Decline								
35729	all		Cloak of Shadows								
35730	all		Translocate								
35731	all		Protectorate Drake								
35733	all		Ancient Power		Increases your melee and ranged attack power by $s1.  Effect lasts for $d.	Increases melee and ranged attack power by $s1.					
35734	all		Dropping Phase Disruptor		Drops a phase disruptor that homes in on the void conduit atop Manaforge Ultris.						
35735	all		Water Spout		Deals $s1 Frost damage to the target and any nearby enemies, knocking them back.						
35736	all		Grand Silkwing								
35737	all		Summon Deadsoul Orb								
35738	all		Detonate Felcannon	Detonating Ammo							
35739	all		Close Burning Legion Gate		Extinguish the Rune of Spite to close the Legion gateway.	Extinguish the Rune of Spite to close the Legion gateway.					
35740	all		Holy Nova								
35741	all		Socrethar Portal Effect								
35742	all		Socrethar Return Portal Effect								
35743	all		Socrethar Portal		Creates a portal, teleporting group members that use it to Socrethar's Seat						
35744	all		Socrethar Portal		Creates a portal, teleporting group members that use it back from Socrethar's Seat						
35745	all		Socrethar's Stone		Creates a portal, teleporting group members that use it to Socrethar's Seat and back.						
35746	all		Resurrection								
35747	all		Flame Buffet		Grants the caster a chance on hit to increase Fire damage taken by an enemy by $s1 for $d.						
35748	all		Drain Life		Drains $o1 health from an enemy over $d., transferring it to the caster.	$o1 health leeched over $d.					
35749	all		Starfall		Rains starshards down on the enemy target's head, causing $o1 Arcane damage over $d.	$s1 Arcane damage every $t1 seconds.					
35750	spellbook	186	Earth Shatter		Allows the miner to reduce a primal earth into its component motes.  Shattering primal earth requires a forge.						
35751	spellbook	186	Fire Sunder		Allows the miner to sunder primal fire into its component motes.  Sundering primal fire requires a forge.						
