spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
64580	all		Algalon Event Beam Climax								
64581	all		Reply-Code Alpha								
64582	all		Emergency Mode		Activates a heightened response mode in emergency situations, increasing damage and health by $s1%.	Damage increased by $s1%.\nHealth increased by $s2%.					
64583	all		Court of Bones Prep								
64584	all		Big Bang		Inflicts $s1 Physical damage to nearby enemies.						
64587	all		Nature Bomb		Inflicts $s1 Nature damage to enemies within $a1 yards of the caster, knocking them back.						
64588	all		Thrust		A melee attack that inflicts $s1 damage.						
64590	all		Shield-Breaker		A ranged attack that inflicts $s1 damage and removes one layer of Defend from the opponent.						
64591	all		Charge		Attack a mounted target or dummy.						
64592	all		Quantum Strike		Strikes at an enemy, inflicting $s1 Physical damage.	Strikes at an enemy, inflicting $s1 Physical damage.					
64593	all		Starfall		Summon a flurry of stars from the sky on all targets, each dealing Arcane damage.	Arcane damage inflicted every $t1 sec.					
64594	all		Starfall		Summon a flurry of stars from the sky on all targets, each dealing $s1 Arcane damage.	$s1 Arcane damage inflicted.					
64595	all		Shield-Breaker		A ranged attack that inflicts $64590s1 damage and removes one layer of Defend from the opponent.						
64596	all		Cosmic Smash		Calls an abyssal boulder from the sky, dealing $s1 Fire damage.						
64597	all		Cosmic Smash		Calls an abyssal boulder from the sky, dealing Fire damage.						
64598	all		Cosmic Smash		Calls an abyssal boulder from the sky, dealing Fire damage.						
64599	all		Arcane Barrage		Inflicts Arcane damage to an enemy.						
64600	all		Nature Bomb								
64604	all		Nature Bomb								
64606	all		Nature Bomb								
64607	all		Arcane Barrage		Inflicts Arcane damage to an enemy.						
64610	all		Self-Destruction								
64611	all		Self-Destruction		Self-destruct mechanism is active. Goodbye.						
64612	all		Self-Destruction								
64613	all		Self-Destruction								
64614	all		Eject Passenger 4								
64615	all		Snow Mound Particles								
64616	all		Deafening Siren		Silences all enemies within $a1 yards of the caster.	Silenced.					
64617	all		Fire Search								
64618	all		Fire Search								
64619	all		Water Spray		Shoots a powerful cone of water that douses any flames within $a1 yards, and deals $s3 Frost damage and knocks back any enemies caught in the spray.						
64620	all		Summon Fire Bot Trigger								
64621	all		Summon Fire Bot								
64622	all		Summon Fire Bot								
64623	all		Frost Bomb								
64624	all		Frost Bomb								
64625	all		Frost Bomb								
64626	all		Explosion		Explodes, extinguishing any fire within $a1 yards, but also dealing $s1 Frost damage and knocking back any enemies caught within the blast.						
64627	all		Frost Bomb								
64629	all		Eject Passenger 1								
64630	all		Eject Passenger 2								
64631	all		Eject Passenger 3								
64632	all		Eject Passenger 4								
64633	all		Eject Passenger 5								
64634	all		Eject Passenger 6								
64635	all		Eject Passenger 7								
64636	all		Eject Passenger 8								
64637	all		Overwhelming Power		The target becomes overwhelmed with power increasing damage done by $s1% and causes a meltdown after $d.	Increases damage done by $s1%.\nCauses a Meltdown.					
64638	all		Acidic Bite		Inflicts Nature damage to an enemy, reducing its armor by $s2 for $d.  Stacks up to $u times.	Armor reduced by $s2.					
64639	all		Stomp		Stomps the ground, knocking enemies within $a2 yds. into the air and inflicting $s3 Frost damage.						
64640	all		Freezing Breath								
64641	all		Static Disruption								
64642	all		Blizzard		Calls down a blizzard that lasts $d., inflicting $s1 Frost damage every $t1 sec. to all enemies in a selected area.	Frost damage inflicted every $t1 sec.					
64643	all		Whirling Strike		Inflicts $s1% weapon damage to nearby enemies and knocks them back.						
64644	all		Shield of the Winter Revenant		Shields friendly creatures near the Winter Revenant, reducing the damage they take from area of effect attacks by $s1%.	Damage taken from area of effect attacks reduced by $s1%.					
64645	all		Cone of Cold		Inflicts Frost damage to enemies in a cone in front of the caster, reducing their movement speed for $d.	Reduced movement speed.					
64646	all		Corrupted Wisdom		Corrupts enemies' insight into the holy arts to stifle their healing ability.	Your insight into Judgements of the Wise is intensified but corrupted by General Vezax's Aura of Despair, hindering your ability to heal.					
64647	all		Snow Blindness		Blinds an enemy target with snow for $d, inflicting $s1 damage.	Blinded.					
64648	all		Nature Bomb								
64649	all		Freezing Breath		An icy breath that freezes targets in a cone in front of the caster, inflicting $o2 Frost damage over $d.	$s2 Frost damage every $t2 sec.					
64650	all		Nature Bomb		Inflicts $s1 Nature damage to enemies within $a1 yards of the caster, knocking them back.						
64651	all		Reduce Parry Chance 100%								
64652	all		Stomp		Stomps the ground, knocking enemies within $a2 yds. into the air and inflicting $s3 Frost damage.						
64653	all		Blizzard		Calls down a blizzard that lasts $d., inflicting $s1 Frost damage every $t1 sec. to all enemies in a selected area.	Frost damage inflicted every $t1 sec.					
64654	all		Snow Blindness		Blinds an enemy target with snow for $d, inflicting $s1 damage.	Blinded.					
64655	all		Cone of Cold		Inflicts Frost damage to enemies in a cone in front of the caster, reducing their movement speed for $d.	Reduced movement speed.					
64656	spellbook	777	Blue Skeletal Warhorse		Summons and dismisses a rideable Blue Skeletal Warhorse.   This mount increases speed depending on your Riding Skill.	Increases speed depending on your Riding Skill.					
64657	spellbook	777	White Kodo		Summons and dismisses a rideable White Kodo. This mount increases speed depending on your Riding Skill.	Increases speed depending on your Riding Skill.					
64658	spellbook	777	Black Wolf		Summons and dismisses a rideable Black Wolf. This mount increases speed depending on your Riding Skill.	Increases speed depending on your Riding Skill.					
64659	spellbook	777	Venomhide Ravasaur		Summons and dismisses a rideable Venomhide Ravasaur.   This mount increases speed depending on your Riding Skill.	Increases speed depending on your Riding Skill.					
64660	all		First Aid Kit	Rank 1	Heals your passenger fully over $d.	Restoring health.					
64661	spellbook	165	Borean Leather								
64662	all		Blink		Teleport near an unreachable enemy.						
64663	all		Arcane Burst		Deals $s1 Arcane damage to all enemies within $a1 yards, silencing them for $d.	Silenced.					
64665	all		Loaned Wind Rider			Increases flight speed by 60%.					
64666	all		Savage Pounce		A savage pounce that inflicts $s1 Physical damage and an additional $s2 Physical damage every $t2 sec for $d.	Inflicts $s2 Physical damage every $t2 sec.					
64667	all		Rip Flesh		A deadly attack that inflicts $s1 Physical damage every $t1 sec for $d. Stacks up to 100 times.	Inflicts $s1 Physical damage every $t1 sec.					
64668	all		Magnetic Field		Projects a magnetic field towards the target, locking them in place. In addition, the target will take an extra $s2% damage from all sources. Lasts $d.	Immobilized.\nDamage taken increased by $s2%					
64669	all		Feral Pounce		The Feral Defender pounces the target stunning them for $d and inflicting Shadow damage every $t3 sec.	Stunned.\nInflicts Shadow damage every $t3 sec.					
64670	all		Warchief's Blessing		Be bathed in the power of the Warchief! Drink in his might! Battle for the glory of the Horde!	Be bathed in the power of the Warchief! Drink in his might! Battle for the glory of the Horde!					
64673	all		Feral Rush								
64674	all		Feral Rush		Charges an enemy, dealing Shadow damage and interrupting spell cast for $d.						
64675	all		Seeping Feral Essence		The Seeping Essence of the Feral Defender Inflicts $s1 Shadow damage every $64458t1 sec.	The Seeping Essence of the Feral Defender Inflicts $s1 Shadow damage every $64458t1 sec.					
64676	all		Seeping Feral Essence		Casts Seeping Feral Essence for damage every second.	Casts Seeping Feral Essence for damage every second.					
64677	all		Shield Generator		Activates the shield generator on the Siege Engine, absorbing a limited amount of Physical, Fire, Frost and Arcane damage taken for $d.	Absorbing physical. frost, arcane and fire damage.					
64678	all		Sentinel Blast		A massive blast that inflicts $64679s1 Shadow damage and increases Shadow damage taken by $64679s2% for $64679d.	A massive blast that inflicts $64679s1 Shadow damage and increases Shadow damage taken by $64679s2% for $64679d.					
64679	all		Sentinel Blast		Inflicts $s1 Shadow damage and increases Shadow damage taken by $s2% for $d. Stacks.	Increases Shadow damage taken by $s2%.					
64681	all		Loaned Gryphon		Summons and dismisses a rideable Loaned Gryphon mount.  This mount can only be summoned in the Storm Peaks, Icecrown and Sholazar Basin.	Increases flight speed by $s2%.					
64682	all		Create Lance								
64683	all		Focused Laser		Inflicts Fire damage to enemies within $a1 yards.	Deals $s2 Fire damage per second.					
64684	all		Focused Laser		The laser blasts the nearby area, dealing Fire damage.						
64685	all		Focused Laser								
64686	all		Shield-Breaker		A ranged attack that inflicts $s1 damage and removes one layer of Defend from the opponent.						
64687	all		Focused Laser		Creates a focused laser that fixates on a target for a period of time.						
64688	all		Sonic Screech		A Sonic Shockwave that deals $s1 Physical damage to all enemies in its path.  The Shockwave damage is split between all targets in its path.						
64689	all		Quest 13854 and 13862 reward serverside spell								
64690	all		Focused Laser Visual		The laser blasts the nearby area, dealing Fire damage.						
64691	all		Focused Laser		Inflicts $s1 Fire damage to enemies within $a1 yards.	Deals $s2 Fire damage per second.					
64692	all		Flame Cannon		Fires a cannon blast at a random enemy target.						
64693	all		Flame Cannon		Fires a cannon blast.						
64694	all		Lava Flows		Iincreases the critical strike damage bonus of your Lava Burst spell by an additional $51480s2%, and when your Flame Shock is dispelled your spell casting speed is increased by $51480s1% for $64694d.	Spell casting speed increased by $s1%.					
64695	all		Earthgrab		Reduces the cooldown of your Chain Lightning spell, your Earthbind Totem also has a chance to root targets for $d when cast and the periodic damage done by your Flame Shock is increased.	Rooted.					
64696	all		Lightning Bolt		Blasts an enemy with lightning, inflicting Nature damage.						
64697	all		Earthquake		Inflicts $s1 damage to enemies within $a1 yards and knocks them down, silencing them for $d.	Silenced.					
64698	all		Pyroblast		Inflicts $s1 Fire damage to an enemy and scorches the target for an additional $s2 damage every $t2 sec. for $d.	$s2 Fire damage inflicted every $t2 sec.					
64699	all		Magma Splash		Splashes the target with Magma, melting its armor, dealing Fire damage and additional Fire damage for $d.	$s2 Fire damage inflicted every $t2 sec.\nArmor reduced by $s3.					
64700	all		Magma Splash								
64701	all		Elemental Mastery		When activated, your next Lightning Bolt, Chain Lightning or Lava Burst spell becomes an instant cast spell. In addition, you gain $64701s1% spell haste for $64701d. Elemental Mastery shares a cooldown with Nature's Swiftness.	Casting speed of all spells increased by $s1%.					
64702	all		Squeezed Lifeless		Kologarn squeezes the target of its remaining life, dealing $s1 Physical damage.	Kologarn squeezes the target of its remaining life, dealing $s1 Physical damage.					
64703	all		Summon Clockwork Mechanic								
64704	all		Devouring Flame		Spits a Lava Bomb at an enemy, inflicting $s1 Fire damage.	$s1 Fire damage inflicted every $t1 sec.					
64705	all		Unquenchable Flames		Engulfs a target in unquenchable flames, dealing $s1% of their maximum health every $t1 sec. for $d, after which the flames will jump to another target. Only the cooling waters of Ignis's forge will extinguish this flame.	Consumed in unquenchable fire. Only the cooling waters of Ignis's forge will extinguish this flame.					
64706	all		Unquenchable Flames		Engulfs a target in unquenchable flames, dealing $s1% of their maximum health every $t1 sec. for $d, after which the flames will jump to another target. Only the cooling waters of Ignis's forge will extinguish this flame.	Consumed in unquenchable fire. Only the cooling waters of Ignis's forge will extinguish this flame.					
64707	all		Scale of Fates		Increases your haste rating by $s1 for $d1.	Increased attack speed.					
64708	all		Squeezed Lifeless		Kologarn squeezes the target of it's remaining life dealing $s1 Physical damage.	Kologarn squeezes the target of it's remaining life dealing $s1 Physical damage.					
64709	all		Devouring Flame								
64710	all		Overhead Smash Tremor		The massive Overhead Smash causes a tremor which Inflicts $s1 Physical damage and interupts casting for $d.						
64712	all		Living Flame		Increases spell power by $s2 for $d.	Spell power increased by $s2.					
64713	all		Flame of the Heavens		Increases spell power by $s1 for $d.	Increases spell power by $s1.					
64714	all		Flame of the Heavens		Your harmful spells have a chance to increase your spell power by $64713s1 for $64713d.						
64715	all		Overhead Smash Tremor		The massive Overhead Smash causes a tremor which Inflicts $s1 Physical damage and interupts casting for $d.						
64716	all		Flame Spray		Inflicts $64716s1 Fire damage to enemies in front of the caster within $64716a1 yards.						
64717	all		Flame Spray		Inflicts $64716s1 Fire damage to enemies in front of the caster within $64716a1 yards.						
64718	all		[DND] ReadyJoust Pose Aura								
64719	all		Charge		Charges an enemy, inflicting $s2 Physical damage.						
64720	all		Flame Emission		Inflicts $s1 Fire damage to enemies in a cone in front of the caster.						
64721	all		Flame Emission		Inflicts $s1 Fire damage to enemies in a cone in front of the caster.						
64722	all		Focused Eyebeam Immune Mechanic								
64723	all		[DND] ReadyJoust Pose Effect								
64724	all		Superheated Winds		Powerful winds knock players back.						
64725	spellbook	755	Emerald Choker								
64726	spellbook	755	Sky Sapphire Amulet								
64727	spellbook	755	Runed Mana Band								
