spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
32062	all		Fire Nova Totem		Summons a Fire Nova Totem that has $s1 health and lasts $d.  Unless it is destroyed within $11311t1 sec., the totem inflicts $11307s1 fire damage to enemies within $11307a1 yd.						
32063	all		Corruption		Corrupts nearby enemies, inflicting Shadow damage every $t1 sec. for $d.	Shadow damage every $t1 sec.					
32064	all		Battle Shout		Increases the melee attack power of nearby friendly targets for $d.	Melee attack power increased by $s1.					
32065	all		Fungal Decay		Coats an enemy in fungus, damaging them and slowing them. This effect decreases over time.	Nature damage every $t2 sec.\nMovement speed reduced by $s1%.					
32066	all		Fungal Decay								
32067	all		The Sum is Greater than the Parts: Dr. Terrible's Death Signal								
32068	all		Attack Run 2								
32069	all		Hellfire Superiority								
32070	all		Hellfire Superiority								
32071	all		Hellfire Superiority	Rank 3		Increases damage dealt by $s1%.					
32072	all		Battle Morale								
32073	all		Tower Capture Test (DND)								
32074	all		Doomfire Spawn								
32075	all		Attack Run 3								
32076	all		Absorb Vitality		Absorbs strength and stamina from nearby enemies and buffs strength of the caster.	Strength reduced by $s2.\nStamina reduced by $s3.					
32077	all		Boglord Bash		Inflicts normal damage plus $s1 to an enemy and knocks it back.						
32078	all		Spore Cloud <NEEDS VISUAL>								
32079	all		Spore Cloud								
32080	all		Sporophyte Cloud			Time between attacks increased by $s1%.\nSpell casting time increased by $s1%.					
32081	all		Attack Run 4								
32082	all		Stinging Rush		Charges an enemy, inflicting normal damage plus $s2						
32086	all		Dummy Nuke								
32087	all		Putrid Cloud		Creates a violent storm in the target area causing $s1 Nature damage to enemies every $t1 sec, and increasing the time between the attacks of enemies by $s2%.  Lasts $d.  Druid must channel to maintain the spell.	Storm clouds form in the air nearby.					
32092	all		Honor Hold Favor		Creates 3 Honor Hold Favors.						
32093	all		Poison Spit		Shoots poison at an enemy, inflicting Nature damage, then additional damage every $t2 sec. for $d.	Nature damage inflicted every $t2 sec.					
32094	all		Debug Medivh - (DND)		Tell Medivh to turn on his questgiver.						
32095	all		Thrallmar Favor		Creates 3 Thrallmar Favors.						
32096	all		Thrallmar's Favor		In Hellfire Peninsula and Hellfire Citadel, increases Thrallmar reputation gained from killing monsters by $32172s1% and experience gained by $32172s3%.  30 minute duration.	In Hellfire Peninsula and Hellfire Citadel, increases Thrallmar reputation gained from killing monsters by $32172s1% and experience gained by $32172s3%.					
32098	all		Honor Hold's Favor		In Hellfire Peninsula and Hellfire Citadel, increases Honor Hold reputation gained from killing monsters by $32172s1% and experience gained by $32172s3%.  30 minute duration.	In Hellfire Peninsula and Hellfire Citadel, increases Honor Hold reputation gained from killing monsters by $32172s1% and experience gained by $32172s3%.					
32101	all		Increased Spell Hit Chance 24		Increases your spell hit rating by $s1.						
32102	all		Mana Regen 5%		Allow $s1% of your Mana regeneration to continue while casting.						
32103	all		Shoot		Shoots at an enemy, inflicting Physical damage.						
32104	all		Backhand								
32105	all		Kick								
32106	all		Lesser Spell Blasting		Gives a chance when your harmful spells land to increase the damage of your spells and effects by $32108s1 for $32108d.						
32108	all		Lesser Spell Blasting			Spell power increased by $s1.					
32109	all		Bomb Test		Inflicts $s1 Fire damage and stuns targets in a 3 yard radius for $d.  Any damage will break the effect.  Unrelaible against targets higher than level 24.	Stunned.  Any damage will break the effect.					
32110	all		Spark		Shocks an enemy, inflicting Nature damage.						
32111	all		Finger of Death		Strikes an enemy with the finger of death, inflicting $s1 shadow damage upon them, their children, and their children's children.						
32112	all		Food		Restores $o1 health over $d.  Must remain seated while eating.  If you spend at least 10 seconds eating you will become well fed and gain $18193s1 Spirit for $18193d.	Restores $/5;s1 health per second.					
32113	all		Root								
32114	all		Summon Wisp								
32116	all		Denouement								
32117	all		Choose Target (10 yd)								
32118	all		Floating Hate to Zero								
32120	all		Attack Power Buffs		Attack power increased by $s1. (Battle Shout)\nAttack power increased by $s3%. (Unleashed Rage)	Attack power increased by $s1. (Battle Shout)\nAttack power increased by $s3%. (Unleashed Rage)					
32121	all		Choose Target (50 yd)		<Do Not Localize>\n\nPerforms an AOE pulse for nearby enemy units. It will cycle through the list attempting to find one that does not have a Combat Mark (31887) and boost their hate towards that target by 5000.						
32122	all		Choose Target (Not Flying)		<Do Not Localize>\n\nPerforms an AOE pulse for nearby enemy units. It will cycle through the list attempting to find one that does not have a Combat Mark (31887) and boost their hate towards that target by 5000.						
32123	all		Choose Target (Not Flying, 50 yd)								
32124	all		Denouement Wisp								
32125	all		Medicinal Swamp Moss		Heals the target of $o1 damage over $d.	Healing $s1 damage every $t1 seconds.					
32126	all		Flee Combat		Order an NPC to retreat from combat.						
32127	all		Call to Lightning								
32128	all		Flee If All Targets Fly								
32129	all		Faerie Fire		Reduces an enemy's armor by $s1 for $d. While affected, the target cannot use stealth or invisibility.	Armor reduced by $s1.\nCannot use stealth or invisibility.					
32130	all		Heal		Heals the caster for $s1.						
32131	all		Rejuvenation		Heals a friendly target every $t1 sec. for $d.	Damage healed every $t1 sec.					
32132	all		Tainted Chain Lightning		Strikes an enemy with a lightning bolt that arcs to another nearby enemy. The spell affects up to $x1 targets, inflicting greater Nature damage to each successive target.	Intellect is reduced by $s2%.					
32133	all		Corrupted Earth		Shocks an enemy with concussive force, inflicting Nature damage and slowing the target for $d.	Movement speed reduced by $s2%.					
32134	all		Putrid Cloud		Creates a violent storm in the target area causing $s1 Nature damage to enemies every $t1 sec, and increasing the time between the attacks of enemies by $s2%.  Lasts $d.  Druid must channel to maintain the spell.	$s1 damage every $t1 seconds, and time between attacks increased by $s2%.					
