spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
29630	spellbook	164	Khorium Boots								
29632	all		Shadow Shot		Chance to strike your ranged target with Shadow Shot for $29641s1 Shadow damage.						
29633	all		Fire Blast		Chance to strike your ranged target with a Fire Blast for $29644s1 Fire damage.						
29634	all		Quill Shot		Chance to strike your ranged target with a Quill Shot for $29646s1 Nature damage.						
29635	all		Flaming Shell		Chance to strike your ranged target with a Flaming Shell for $29647s1 Fire damage.						
29636	all		Venom Shot		Chance to strike your ranged target with a Venom Shot for $29653s1 Nature damage.						
29637	all		Keeper's Sting		Chance to strike your ranged target with Keeper's Sting for $29655s1 Nature damage.						
29638	all		Searing Arrow		Searing Arrow for $s1 Fire damage.						
29639	all		Flaming Cannonball		Flaming Cannonball for $s1 Fire damage.						
29640	all		Shadow Bolt		Shadow Bolt for $s1 Shadow damage.						
29641	all		Shadow Shot		Shadow Shot for $s1 Shadow damage.						
29642	spellbook	164	Ragesteel Gloves								
29643	spellbook	164	Ragesteel Helm								
29644	all		Fire Blast		Fire Blast for $s1 Fire damage.						
29645	spellbook	164	Ragesteel Breastplate								
29646	all		Quill Shot		Quill Shot for $s1 Nature damage.						
29647	all		Flaming Shell		Flaming Shell for $s1 Fire damage.						
29648	spellbook	164	Swiftsteel Gloves								
29649	spellbook	164	Earthpeace Breastplate								
29650	all		Exhausted			Attacks slowed by $s1%.					
29651	all		Dual Wield	Passive	Allows one-hand and off-hand weapons to be equipped in the off-hand.						
29652	all		Fire Heated Hammer		Inflicts Fire damage to an enemy.						
29653	all		Venom Shot		Venom Shot for $s1 Nature damage.						
29654	spellbook	164	Fel Sharpening Stone								
29655	all		Keeper's Sting		Keeper's Sting for $s1 Nature damage.						
29656	spellbook	164	Adamantite Sharpening Stone								
29657	spellbook	164	Felsteel Shield Spike								
29658	spellbook	164	Felfury Gauntlets								
29659	all		Positive Charge			Damage done increased by $s1%.					
29660	all		Negative Charge			Damage done increased by $s1%.					
29661	all		Magnetic Pull		Draws to the target to the caster.						
29662	spellbook	164	Steelgrip Gauntlets								
29663	spellbook	164	Storm Helm								
29664	spellbook	164	Helm of the Stalwart Defender								
29665	all		Cleave		Inflicts weapon damage plus $s1 to an enemy and its nearest allies, affecting up to $x1 targets.						
29666	all		Frost Shock		Inflicts Frost damage to an enemy and reduces its movement speed for $d.	Reduced movement speed.					
29667	all		Hamstring		Inflicts $s1% weapon damage to an enemy, reducing its movement speed by $s2% for $d.	Movement speed reduced by $s2%.					
29668	spellbook	164	Oathkeeper's Helm								
