spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
27154	spellbook	594	Lay on Hands	Rank 4	Heals a friendly target for an amount equal to the Paladin's maximum health and restores $s2 of their mana.  Drains all of the Paladin's remaining mana when used.						
27155	all		Seal of Righteousness	Rank 9	Fills the Paladin with holy spirit for $d, granting each melee attack an additional ${$cond($eq($HND,1),0.85*($m1*1.2*1.03*$MWS/100)+0.03*($MW+$mw)/2-1,1.2*($m1*1.2*1.03*$MWS/100)+0.03*($MW+$mw)/2+1)} Holy damage.  Only one Seal can be active on the Paladin at any one time.\n\nUnleashing this Seal's energy will cause $27157s1 Holy damage to an enemy.	Melee attacks cause an additional ${$cond($eq($HND,1),0.85*($m1*1.2*1.03*$MWS/100)+0.03*($MW+$mw)/2-1,1.2*($m1*1.2*1.03*$MWS/100)+0.03*($MW+$mw)/2+1)} Holy damage.					
27158	spellbook	184	Seal of the Crusader	Rank 7	Fills the Paladin with the spirit of a crusader for $d, granting $s1 melee attack power.  The Paladin also attacks $s2% faster, but deals less damage with each attack.  Only one Seal can be active on the Paladin at any one time.\n\nUnleashing this Seal's energy will judge an enemy for $27159d, increasing Holy damage taken by up to $27159s1.  Your melee strikes will refresh the spell's duration.  Only one Judgement per Paladin can be active at any one time.	Melee attack power increased by $s1.  Melee attacks are $s2% faster, but deal less damage.					
27159	all		Judgement of the Crusader	Rank 7		Increases Holy damage taken by up to $w1.					
27160	all		Seal of Light	Rank 5	Fills the Paladin with divine light for $d, giving each melee attack a chance to heal the Paladin for $20167s1.  Only one Seal can be active on the Paladin at any one time.\n\nUnleashing this Seal's energy will judge an enemy for $20185d, granting attacks and spells made against the judged enemy a chance of healing the attacker for $20267s1. If the attacker is at full health, they receive $84517s1% increased healing from this judgement until it successfully heals.  Your melee strikes will refresh the spell's duration.  Only one Judgement per Paladin can be active at any one time.	Melee attacks have a chance to heal you for $27161s1.					
27162	all		Judgement of Light	Rank 5		Melee attacks made against you have a chance of causing the attacker to be healed for $27163s1.					
27165	all		Judgement of Wisdom	Rank 4							
27166	all		Seal of Wisdom	Rank 4	Fills the Paladin with divine wisdom for $d, giving each melee attack a chance to restore $27167s1 of the Paladin's mana.  Only one Seal can be active on the Paladin at any one time.\n\nUnleashing this Seal's energy will judge an enemy for $27164d, granting attacks and spells used against the judged enemy a chance to restore $27165s1 mana to the attacker.  Your melee strikes will refresh the spell's duration.  Only one Judgement per Paladin can be active at any one time.	Melee attacks have a chance to restore $27167s1 mana.					
27168	all		Blessing of Sanctuary	Rank 5	Places a Blessing on the friendly target, reducing damage dealt from all sources by up to $s1 for $d.  In addition, when the target blocks a melee attack the attacker will take $s2 Holy damage.  Players may only have one Blessing on them per Paladin at any one time.	Damage taken reduced by up to $s1 and blocked melee attacks cause $s2 Holy damage to the attacker.					
27169	spellbook	267	Greater Blessing of Sanctuary	Rank 2	Gives all members of the raid or group that share the same class with the target the Greater Blessing of Sanctuary, reducing damage dealt from all sources by up to $s1 for $d.  In addition, when the target blocks a melee attack the attacker will take $s2 Holy damage.  Players may only have one Blessing on them per Paladin at any one time.	Damage taken reduced by up to $s1 and blocked melee attacks cause $s2 Holy damage to the attacker.					
