spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
3440	all		MACESTAFFSPECIAL (DND)								
3442	all		Enslave		Takes control of a humanoid enemy up to level $s1 for $d., but increases the time between its attacks by $s2%.	Charmed.\nTime between attacks increased by $s2%.					
3443	all		Enchanted Quickness		Increases the caster's attack speed by $s1% for $d.	Attack speed increased by $s1%.					
3446	all		Ravage		Inflicts Physical damage to an enemy, stunning it for $d.	Stunned.					
3447	spellbook	171	Healing Potion								
3448	spellbook	171	Lesser Invisibility Potion								
3449	spellbook	171	Shadow Oil								
3450	spellbook	171	Elixir of Fortitude								
3451	spellbook	171	Major Troll's Blood Elixir								
3452	spellbook	171	Mana Potion								
3453	spellbook	171	Elixir of Detect Lesser Invisibility								
3454	spellbook	171	Frost Oil								
3464	spellbook	171	Alchemy	Expert	Allows an alchemist to brew amazing potions up to a maximum potential skill of 225.						
3465	all		Expert Alchemist								
3466	all		Kick	Rank 6	A quick kick that injures a single foe for $s1 damage.						
3472	spellbook	594	Holy Light	Rank 6	Heals a friendly target for $s1.						
3477	all		Spirit Steal								
3485	all		Wail of Nightlash		Inflicts $o1 Shadow damage over $d. to nearby enemies.	$o1 Shadow damage inflicted over $d.					
3488	all		Felstrom Resurrection		Kills the caster to summon a copy of itself.						
3490	all		Frenzied Rage		Increases the caster's attack speed by $s1% for $d., but reduces the Physical damage dealt by $s2.	Attack speed increased by $s1%.\nPhysical damage dealt is reduced by $s2.					
3491	spellbook	164	Big Bronze Knife								
3492	spellbook	164	Hardened Iron Shortsword								
3493	spellbook	164	Jade Serpentblade								
3494	spellbook	164	Solid Iron Maul								
3495	spellbook	164	Golden Iron Destroyer								
3496	spellbook	164	Moonsteel Broadsword								
3497	spellbook	164	Frost Tiger Blade								
3498	spellbook	164	Massive Iron Axe								
3499	all		Summon Sloth								
3500	spellbook	164	Shadow Crescent Axe								
3501	spellbook	164	Green Iron Bracers								
3502	spellbook	164	Green Iron Helm								
3503	spellbook	164	Golden Scale Coif								
3504	spellbook	164	Green Iron Shoulders								
3505	spellbook	164	Golden Scale Shoulders								
3506	spellbook	164	Green Iron Leggings								
3507	spellbook	164	Golden Scale Leggings								
3508	spellbook	164	Green Iron Hauberk								
3509	all		Sloth Passive								
3510	all		Sloth Effect			Time between attacks increased by $s1%.					
3511	spellbook	164	Golden Scale Cuirass								
3512	all		Sludge Passive								
3513	spellbook	164	Polished Steel Boots								
3514	all		Sludge			Movement speed reduced by $s1%.					
3515	spellbook	164	Golden Scale Boots								
3527	all		Summon Sludge								
3537	all		Minions of Malathrom		Summons Sloth and Sludge, the minions of Lord Malathrom. Each minion lasts $d.						
